gene,samples_ge_min_count,retained
QRICH2,6,True
QRSL1,6,True
QSER1,6,True
QSOX1,6,True
QSOX2,6,True
QTRT1,6,True
QTRTD1,6,True
R3HDM1,6,True
R3HDM2,6,True
RAB10,6,True
RAB11A,6,True
RAB11B,6,True
RAB11FIP1,6,True
RAB11FIP2,6,True
RAB11FIP3,6,True
RAB11FIP4,6,True
RAB11FIP5,6,True
RAB12,6,True
RAB14,6,True
RAB15,6,True
RAB18,6,True
RAB1A,6,True
RAB1B,6,True
RAB21,6,True
RAB22A,6,True
RAB23,6,True
RAB24,6,True
RAB25,6,True
RAB27A,6,True
RAB28,6,True
RAB2A,6,True
RAB2B,6,True
RAB30,6,True
RAB31,6,True
RAB33B,6,True
RAB34,6,True
RAB35,6,True
RAB36,6,True
RAB38,6,True
RAB3D,6,True
RAB3GAP1,6,True
RAB3GAP2,6,True
RAB3IL1,6,True
RAB3IP,6,True
RAB4A,6,True
RAB4B,6,True
RAB5A,6,True
RAB5C,6,True
RAB6A,6,True
RAB7A,6,True
RAB7L1,6,True
RAB8A,6,True
RAB8B,6,True
RABEP1,6,True
RABEP2,6,True
RABGAP1,6,True
RABGAP1L,6,True
RABGEF1,6,True
RABGGTA,6,True
RABGGTB,6,True
RABIF,6,True
RABL3,6,True
RABL4,6,True
RAC1,6,True
RAC3,6,True
RACGAP1,6,True
RAD1,6,True
RAD17,6,True
RAD18,6,True
RAD21,6,True
RAD23A,6,True
RAD23B,6,True
RAD50,6,True
RAD51AP1,6,True
RAD51C,6,True
RAD51L1,6,True
RAD51L3,6,True
RAD52,6,True
RAD54B,6,True
RAD54L,6,True
RAD54L2,6,True
RAD9A,6,True
RAE1,6,True
RAET1E,6,True
RAF1,6,True
RAG1AP1,6,True
RAGE,6,True
RAI1,6,True
RAI14,6,True
RALA,6,True
RALB,6,True
RALBP1,6,True
RALGDS,6,True
RALGPS1,6,True
RALGPS2,6,True
RALY,6,True
RAMP1,6,True
RAN,6,True
RANBP1,6,True
RANBP10,6,True
RANBP2,6,True
RANBP3,6,True
RANBP6,6,True
RANBP9,6,True
RANGAP1,6,True
RAP1A,6,True
RAP1GAP,6,True
RAP1GDS1,6,True
RAP2A,6,True
RAP2B,6,True
RAP2C,6,True
RAPGEF1,6,True
RAPGEF2,6,True
RAPGEF3,6,True
RAPGEF4,5,True
RAPGEF5,6,True
RAPGEF6,6,True
RAPGEFL1,6,True
RAPH1,6,True
RARA,6,True
RARG,6,True
RARRES3,6,True
RARS,6,True
RARS2,6,True
RASA1,6,True
RASA2,6,True
RASA3,6,True
RASAL1,6,True
RASAL2,6,True
RASD1,6,True
RASEF,5,True
RASGEF1B,6,True
RASGRF2,6,True
RASGRP1,6,True
RASIP1,6,True
RASL12,6,True
RASSF1,6,True
RASSF10,6,True
RASSF2,6,True
RASSF3,6,True
RASSF4,6,True
RASSF5,6,True
RASSF9,6,True
RAVER1,6,True
RAVER2,6,True
RB1,6,True
RB1CC1,6,True
RBAK,6,True
RBBP4,6,True
RBBP5,6,True
RBBP6,6,True
RBBP7,6,True
RBBP8,6,True
RBBP9,6,True
RBCK1,6,True
RBL1,6,True
RBL2,6,True
RBM10,6,True
RBM12,6,True
RBM12B,6,True
RBM14,6,True
RBM15,6,True
RBM15B,6,True
RBM16,6,True
RBM17,6,True
RBM18,6,True
RBM19,6,True
RBM20,5,True
RBM22,6,True
RBM23,6,True
RBM24,4,True
RBM25,6,True
RBM26,6,True
RBM27,6,True
RBM28,6,True
RBM3,6,True
RBM33,6,True
RBM35A,6,True
RBM35B,6,True
RBM38,6,True
RBM39,6,True
RBM41,6,True
RBM42,6,True
RBM47,6,True
RBM5,6,True
RBM6,6,True
RBM8A,6,True
RBM9,6,True
RBMS1,6,True
RBMS2,6,True
RBMS3,4,True
RBMX,6,True
RBMX2,6,True
RBP1,6,True
RBPJ,6,True
RBPMS,6,True
RBX1,6,True
RC3H1,6,True
RC3H2,6,True
RCAN1,6,True
RCAN2,6,True
RCAN3,6,True
RCBTB1,6,True
RCBTB2,6,True
RCC1,6,True
RCC2,6,True
RCCD1,6,True
RCE1,6,True
RCHY1,6,True
RCL1,6,True
RCN2,6,True
RCN3,6,True
RCOR1,6,True
RCOR3,6,True
RCP9,6,True
RCSD1,6,True
RDBP,6,True
RDH10,6,True
RDH11,6,True
RDH13,6,True
RDH14,6,True
RDH5,6,True
RDHE2,6,True
RDX,6,True
REC8,6,True
RECK,5,True
RECQL,6,True
RECQL4,6,True
RECQL5,6,True
REEP3,6,True
REEP5,6,True
REEP6,6,True
REL,6,True
RELA,6,True
RELB,6,True
RELL1,6,True
RELL2,6,True
RELN,6,True
RELT,6,True
REPIN1,6,True
REPS1,6,True
RER1,6,True
RERE,6,True
REST,6,True
RETSAT,6,True
REV1,6,True
REV3L,6,True
REXO1,6,True
REXO2,6,True
REXO4,6,True
RFC1,6,True
RFC2,6,True
RFC3,6,True
RFC5,6,True
RFFL,6,True
RFK,6,True
RFNG,6,True
RFT1,6,True
RFTN1,6,True
RFWD2,6,True
RFWD3,6,True
RFX1,6,True
RFX2,6,True
RFX3,6,True
RFX5,6,True
RFX7,6,True
RFXANK,6,True
RFXAP,6,True
RG9MTD1,6,True
RG9MTD2,6,True
RGL1,6,True
RGL2,6,True
RGMA,6,True
RGMB,6,True
RGNEF,6,True
RGP1,6,True
RGS1,6,True
RGS10,6,True
RGS12,6,True
RGS14,6,True
RGS16,6,True
RGS19,6,True
RGS2,6,True
RGS20,6,True
RGS3,6,True
RGS5,6,True
RHBDD1,6,True
RHBDD2,6,True
RHBDD3,6,True
RHBDF2,6,True
RHBDL2,6,True
RHCG,6,True
RHEB,6,True
RHOA,6,True
RHOB,6,True
RHOBTB1,6,True
RHOBTB3,6,True
RHOC,6,True
RHOD,6,True
RHOG,6,True
RHOJ,6,True
RHOQ,6,True
RHOT1,6,True
RHOT2,6,True
RHOU,6,True
RHOV,6,True
RIC3,5,True
RIC8A,6,True
RIC8B,6,True
RICS,6,True
RIF1,6,True
RILPL1,6,True
RILPL2,6,True
RIMKLB,6,True
RIN1,6,True
RIN2,6,True
RIN3,6,True
RING1,6,True
RINT1,6,True
RIOK1,6,True
RIOK2,6,True
RIOK3,6,True
RIPK1,6,True
RIPK3,6,True
RIPK4,6,True
RIPK5,6,True
RIT1,6,True
RLF,6,True
RMI1,6,True
RMND1,6,True
RMND5A,6,True
RMND5B,6,True
RMRP,6,True
RNASE1,6,True
RNASE7,6,True
RNASEH1,6,True
RNASEH2A,6,True
RNASEH2C,6,True
RNASEK,6,True
RNASEL,6,True
RNASEN,6,True
RNASET2,6,True
RND3,6,True
RNF10,6,True
RNF103,6,True
RNF11,6,True
RNF111,6,True
RNF114,6,True
RNF115,6,True
RNF12,6,True
RNF121,6,True
RNF122,6,True
RNF123,6,True
RNF125,5,True
RNF126,6,True
RNF128,5,True
RNF13,6,True
RNF130,6,True
RNF135,6,True
RNF138,6,True
RNF138P1,6,True
RNF139,6,True
RNF14,6,True
RNF141,6,True
RNF144A,6,True
RNF144B,6,True
RNF145,6,True
RNF146,6,True
RNF149,6,True
RNF152,6,True
RNF165,6,True
RNF167,6,True
RNF169,6,True
RNF170,6,True
RNF180,5,True
RNF181,6,True
RNF185,6,True
RNF187,6,True
RNF19A,6,True
RNF19B,6,True
RNF2,6,True
RNF20,6,True
RNF207,6,True
RNF213,6,True
RNF214,6,True
RNF215,6,True
RNF216,6,True
RNF216L,6,True
RNF217,6,True
RNF219,6,True
RNF220,6,True
RNF24,6,True
RNF25,6,True
RNF26,6,True
RNF31,6,True
RNF34,6,True
RNF38,6,True
RNF39,6,True
RNF4,6,True
RNF40,6,True
RNF41,6,True
RNF43,6,True
RNF44,6,True
RNF6,6,True
RNF7,6,True
RNF8,6,True
RNGTT,6,True
RNH1,6,True
RNMT,6,True
RNMTL1,6,True
RNPEP,6,True
RNPEPL1,6,True
RNPS1,6,True
RNU4ATAC,6,True
ROBLD3,6,True
ROBO1,6,True
ROBO2,6,True
ROCK1,6,True
ROCK2,6,True
ROD1,6,True
ROGDI,6,True
ROR1,5,True
ROR2,6,True
RORA,6,True
RORC,5,True
RP2,6,True
RP5-1022P6.2,6,True
RPA1,6,True
RPA2,6,True
RPA3,6,True
RPAIN,6,True
RPAP1,6,True
RPAP3,6,True
RPE,6,True
RPESP,5,True
RPGR,6,True
RPGRIP1L,6,True
RPH3AL,6,True
RPIA,6,True
RPL10A,6,True
RPL11,6,True
RPL13,6,True
RPL13A,6,True
RPL15,6,True
RPL17,6,True
RPL18,6,True
RPL22,6,True
RPL27A,6,True
RPL28,6,True
RPL3,6,True
RPL31,6,True
RPL32,6,True
RPL32P3,6,True
RPL34,6,True
RPL37,6,True
RPL4,6,True
RPL5,6,True
RPLP0,6,True
RPLP1,6,True
RPN1,6,True
RPN2,6,True
RPP14,6,True
RPP38,6,True
RPPH1,6,True
RPRD1A,6,True
RPRD1B,6,True
RPRD2,6,True
RPS14,6,True
RPS15A,6,True
RPS23,6,True
RPS27L,6,True
RPS29,6,True
RPS3,6,True
RPS4X,6,True
RPS5,6,True
RPS6,6,True
RPS6KA1,6,True
RPS6KA2,6,True
RPS6KA3,6,True
RPS6KA4,6,True
RPS6KA5,6,True
RPS6KB1,6,True
RPS6KB2,6,True
RPS6KC1,6,True
RPS6KL1,6,True
RPS8,6,True
RPTN,5,True
RPUSD1,6,True
RPUSD2,6,True
RPUSD3,6,True
RPUSD4,6,True
RQCD1,6,True
RRAD,6,True
RRAGA,6,True
RRAGB,6,True
RRAGC,6,True
RRAS2,6,True
RRBP1,6,True
RREB1,6,True
RRM1,6,True
RRM2B,6,True
RRN3,6,True
RRP1,6,True
RRP12,6,True
RRP15,6,True
RRP1B,6,True
RRP7B,6,True
RRS1,6,True
RSAD1,6,True
RSAD2,6,True
RSBN1,6,True
RSBN1L,6,True
RSC1A1,6,True
RSF1,6,True
RSL1D1,6,True
RSPH3,6,True
RSPRY1,6,True
RSRC1,6,True
RSRC2,6,True
RSU1,6,True
RTCD1,6,True
RTEL1,6,True
RTF1,6,True
RTKN,6,True
RTKN2,6,True
RTN3,6,True
RTN4,6,True
RTN4R,6,True
RTN4RL1,6,True
RTTN,6,True
RUFY1,6,True
RUFY2,6,True
RUFY3,6,True
RUNDC1,6,True
RUNDC2A,6,True
RUNX1,6,True
RUNX1T1,6,True
RUNX2,6,True
RUNX3,6,True
RUSC1,6,True
RUSC2,6,True
RUVBL1,6,True
RUVBL2,6,True
RWDD1,6,True
RWDD2B,6,True
RXRA,6,True
RXRB,6,True
RYK,6,True
RYR1,6,True
RYR3,6,True
S100A10,6,True
S100A11,6,True
S100A14,6,True
S100A16,6,True
S100A2,6,True
S100A3,6,True
S100A4,6,True
S100A6,6,True
S100A7A,6,True
S100A9,6,True
S100P,6,True
S100PBP,6,True
S1PR1,6,True
S1PR2,6,True
S1PR3,6,True
SAAL1,6,True
SAC3D1,6,True
SACM1L,6,True
SACS,6,True
SAE1,6,True
SAFB,6,True
SAFB2,6,True
SALL2,6,True
SAMD10,6,True
SAMD12,6,True
SAMD4A,6,True
SAMD4B,6,True
SAMD5,5,True
SAMD9,6,True
SAMD9L,6,True
SAMHD1,6,True
SAMM50,6,True
SAP130,6,True
SAP18,6,True
SAP30BP,6,True
SAP30L,6,True
SAPS1,6,True
SAPS2,6,True
SAPS3,6,True
SAR1B,6,True
SARM1,6,True
SARS2,6,True
SART1,6,True
SART3,6,True
SASH1,6,True
SASH3,6,True
SASS6,6,True
SATB1,6,True
SATB2,6,True
SAV1,6,True
SBDS,6,True
SBF1,6,True
SBF2,6,True
SBK1,6,True
SBNO1,6,True
SBNO2,6,True
SBSN,6,True
SC5DL,6,True
SC65,6,True
SCAMP1,6,True
SCAMP2,6,True
SCAMP3,6,True
SCAMP4,6,True
SCAND2,6,True
SCAP,6,True
SCAPER,6,True
SCARA3,6,True
SCARA5,5,True
SCARB1,6,True
SCARB2,6,True
SCARF1,6,True
SCARF2,6,True
SCARNA1,6,True
SCARNA10,6,True
SCARNA11,6,True
SCARNA12,6,True
SCARNA13,6,True
SCARNA14,6,True
SCARNA15,5,True
SCARNA16,6,True
SCARNA17,6,True
SCARNA18,6,True
SCARNA2,6,True
SCARNA20,6,True
SCARNA21,6,True
SCARNA22,6,True
SCARNA3,6,True
SCARNA4,6,True
SCARNA5,6,True
SCARNA6,6,True
SCARNA7,6,True
SCARNA8,6,True
SCARNA9,6,True
SCARNA9L,6,True
SCD,6,True
SCD5,6,True
SCEL,6,True
SCFD1,6,True
SCFD2,6,True
SCHIP1,6,True
SCLT1,6,True
SCLY,6,True
SCMH1,6,True
SCML1,5,True
SCN3B,5,True
SCN4A,5,True
SCN8A,6,True
SCN9A,6,True
SCNM1,6,True
SCNN1A,6,True
SCNN1B,5,True
SCNN1D,6,True
SCO1,6,True
SCO2,6,True
SCOC,6,True
SCP2,6,True
SCPEP1,6,True
SCRIB,6,True
SCRN1,6,True
SCRN2,6,True
SCRN3,6,True
SCYE1,6,True
SCYL1,6,True
SCYL1BP1,6,True
SCYL2,6,True
SCYL3,6,True
SDAD1,6,True
SDC1,6,True
SDC2,6,True
SDC3,6,True
SDC4,6,True
SDCBP,6,True
SDCBP2,6,True
SDCCAG1,6,True
SDCCAG10,6,True
SDCCAG3,6,True
SDCCAG8,6,True
SDF2,6,True
SDF2L1,6,True
SDF4,6,True
SDHA,6,True
SDHB,6,True
SDHC,6,True
SDK1,6,True
SDPR,6,True
SEC11A,6,True
SEC11C,6,True
SEC13,6,True
SEC14L1,6,True
SEC14L2,6,True
SEC16A,6,True
SEC16B,6,True
SEC22A,6,True
SEC22B,6,True
SEC22C,6,True
SEC23A,6,True
SEC23B,6,True
SEC23IP,6,True
SEC24A,6,True
SEC24B,6,True
SEC24C,6,True
SEC24D,6,True
SEC31A,6,True
SEC31B,6,True
SEC61A1,6,True
SEC62,6,True
SEC63,6,True
SECISBP2,6,True
SECTM1,6,True
SEH1L,6,True
SEL1L,6,True
SELE,6,True
SELENBP1,6,True
SELI,6,True
SELK,6,True
SELO,6,True
SELP,4,True
SELPLG,6,True
SELS,6,True
SELT,6,True
SEMA3C,6,True
SEMA3F,6,True
SEMA3G,6,True
SEMA4A,6,True
SEMA4B,6,True
SEMA4C,6,True
SEMA4D,6,True
SEMA4F,6,True
SEMA5A,6,True
SEMA6A,6,True
SEMA6C,6,True
SEMA7A,6,True
SENP1,6,True
SENP2,6,True
SENP3,6,True
SENP5,6,True
SENP6,6,True
SENP7,6,True
SEP15,6,True
SEPHS2,6,True
SEPN1,6,True
SEPSECS,6,True
SEPT10,6,True
SEPT11,6,True
SEPT2,6,True
SEPT5,6,True
SEPT6,6,True
SEPT7,6,True
SEPT8,6,True
SEPT9,6,True
SEPW1,6,True
SEPX1,6,True
SERAC1,6,True
SERBP1,6,True
SERF2,6,True
SERINC1,6,True
SERINC2,6,True
SERINC3,6,True
SERINC5,6,True
SERP1,6,True
SERPINB1,6,True
SERPINB13,6,True
SERPINB2,6,True
SERPINB3,6,True
SERPINB4,6,True
SERPINB5,6,True
SERPINB6,6,True
SERPINB7,6,True
SERPINB8,6,True
SERPINB9,6,True
SERPINE1,6,True
SERPINE2,6,True
SERPINF1,6,True
SERPINF2,6,True
SERPING1,6,True
SERPINH1,6,True
SERTAD1,6,True
SERTAD2,6,True
SERTAD3,6,True
SERTAD4,6,True
SESN2,6,True
SESN3,6,True
SESTD1,6,True
SET,6,True
SETBP1,6,True
SETD1A,6,True
SETD1B,6,True
SETD2,6,True
SETD3,6,True
SETD4,6,True
SETD5,6,True
SETD6,6,True
SETD7,6,True
SETD8,6,True
SETDB1,6,True
SETDB2,6,True
SETX,6,True
SF1,6,True
SF3A1,6,True
SF3A2,6,True
SF3A3,6,True
SF3B1,6,True
SF3B14,6,True
SF3B2,6,True
SF3B3,6,True
SF3B4,6,True
SF4,6,True
SFI1,6,True
SFMBT1,6,True
SFMBT2,6,True
SFN,6,True
SFPQ,6,True
SFRP1,5,True
SFRP2,6,True
SFRS1,6,True
SFRS11,6,True
SFRS12,6,True
SFRS12IP1,6,True
SFRS14,6,True
SFRS15,6,True
SFRS16,6,True
SFRS18,6,True
SFRS2,6,True
SFRS2B,6,True
SFRS2IP,6,True
SFRS3,6,True
SFRS4,6,True
SFRS5,6,True
SFRS6,6,True
SFRS7,6,True
SFRS8,6,True
SFXN1,6,True
SFXN2,6,True
SFXN3,6,True
SFXN4,6,True
SFXN5,6,True
SGCB,6,True
SGCD,6,True
SGEF,6,True
SGK1,6,True
SGK196,6,True
SGK269,6,True
SGK3,6,True
SGK493,6,True
SGMS1,6,True
SGMS2,6,True
SGPL1,6,True
SGPP1,6,True
SGPP2,6,True
SGSH,6,True
SGSM2,6,True
SGSM3,6,True
SGTA,6,True
SGTB,6,True
SH2B1,6,True
SH2B3,6,True
SH2D3A,6,True
SH3BGRL,6,True
SH3BGRL2,6,True
SH3BGRL3,6,True
SH3BP1,6,True
SH3BP2,6,True
SH3BP4,6,True
SH3BP5,6,True
SH3BP5L,6,True
SH3D19,6,True
SH3GL1,6,True
SH3GLB1,6,True
SH3KBP1,6,True
SH3PXD2A,6,True
SH3PXD2B,6,True
SH3RF1,6,True
SH3RF2,6,True
SH3TC1,6,True
SH3TC2,6,True
SHANK2,6,True
SHANK3,6,True
SHARPIN,6,True
SHB,6,True
SHC1,6,True
SHC2,6,True
SHCBP1,6,True
SHE,6,True
SHISA4,6,True
SHISA5,6,True
SHKBP1,6,True
SHMT1,6,True
SHMT2,6,True
SHOC2,6,True
SHPK,6,True
SHPRH,6,True
SHQ1,6,True
SHROOM1,6,True
SHROOM2,6,True
SHROOM3,6,True
SHROOM4,6,True
SIAE,6,True
SIAH1,6,True
SIAH2,6,True
SIDT2,6,True
SIGIRR,6,True
SIGLEC1,6,True
SIKE,6,True
SIL1,6,True
SIM2,6,True
SIN3A,6,True
SIN3B,6,True
SIPA1,6,True
SIPA1L1,6,True
SIPA1L2,6,True
SIPA1L3,6,True
SIRPA,6,True
SIRT1,6,True
SIRT2,6,True
SIRT3,6,True
SIRT5,6,True
SIRT6,6,True
SIRT7,6,True
SIX5,6,True
SKAP2,6,True
SKI,6,True
SKIV2L,6,True
SKIV2L2,6,True
SKP1,6,True
SKP2,6,True
SLA,6,True
SLAIN2,6,True
SLBP,6,True
SLC10A3,6,True
SLC10A6,6,True
SLC10A7,6,True
SLC11A1,6,True
SLC11A2,6,True
SLC12A2,6,True
SLC12A4,6,True
SLC12A6,6,True
SLC12A7,6,True
SLC12A8,6,True
SLC12A9,6,True
SLC15A3,6,True
SLC15A4,6,True
SLC16A1,6,True
SLC16A13,6,True
SLC16A14,6,True
SLC16A2,6,True
SLC16A3,6,True
SLC16A5,6,True
SLC16A7,6,True
SLC16A9,6,True
SLC17A5,6,True
SLC19A1,6,True
SLC19A2,6,True
SLC1A3,6,True
SLC1A4,6,True
SLC1A5,6,True
SLC20A1,6,True
SLC20A2,6,True
SLC22A15,6,True
SLC22A17,6,True
SLC22A18,6,True
SLC22A23,6,True
SLC22A3,6,True
SLC22A5,6,True
SLC23A2,6,True
SLC23A3,6,True
SLC24A1,6,True
SLC24A3,6,True
SLC24A6,6,True
SLC25A1,6,True
SLC25A12,6,True
SLC25A13,6,True
SLC25A16,6,True
SLC25A17,6,True
SLC25A19,6,True
SLC25A20,6,True
SLC25A22,6,True
SLC25A23,6,True
SLC25A24,6,True
SLC25A25,6,True
SLC25A27,6,True
SLC25A28,6,True
SLC25A29,6,True
SLC25A3,6,True
SLC25A32,6,True
SLC25A36,6,True
SLC25A37,6,True
SLC25A38,6,True
SLC25A4,6,True
SLC25A40,6,True
SLC25A42,6,True
SLC25A43,6,True
SLC25A44,6,True
SLC25A46,6,True
SLC25A5,6,True
SLC26A11,6,True
SLC26A2,6,True
SLC26A6,6,True
SLC26A9,5,True
SLC27A1,6,True
SLC27A3,6,True
SLC27A4,6,True
SLC27A6,4,True
SLC28A3,6,True
SLC29A1,6,True
SLC29A2,6,True
SLC2A1,6,True
SLC2A10,6,True
SLC2A12,6,True
SLC2A13,6,True
SLC2A3,6,True
SLC2A4,5,True
SLC2A4RG,6,True
SLC2A5,6,True
SLC2A6,6,True
SLC2A8,6,True
SLC2A9,6,True
SLC30A1,6,True
SLC30A4,6,True
SLC30A5,6,True
SLC30A6,6,True
SLC30A7,6,True
SLC30A9,6,True
SLC31A1,6,True
SLC31A2,6,True
SLC33A1,6,True
SLC35A1,6,True
SLC35A2,6,True
SLC35A3,6,True
SLC35A4,6,True
SLC35A5,6,True
SLC35B1,6,True
SLC35B2,6,True
SLC35B3,6,True
SLC35B4,6,True
SLC35C1,6,True
SLC35C2,6,True
SLC35E1,6,True
SLC35E3,6,True
SLC35E4,6,True
SLC35F2,6,True
SLC35F3,5,True
SLC36A1,6,True
SLC36A4,6,True
SLC37A1,6,True
SLC37A2,6,True
SLC37A3,6,True
SLC37A4,6,True
SLC38A1,6,True
SLC38A10,6,True
SLC38A2,6,True
SLC38A5,6,True
SLC38A6,6,True
SLC38A7,6,True
SLC38A9,6,True
SLC39A1,6,True
SLC39A10,6,True
SLC39A13,6,True
SLC39A14,6,True
SLC39A2,6,True
SLC39A3,6,True
SLC39A6,6,True
SLC39A7,6,True
SLC39A8,6,True
SLC3A2,6,True
SLC40A1,6,True
SLC41A1,6,True
SLC41A3,6,True
SLC43A2,6,True
SLC43A3,6,True
SLC44A1,6,True
SLC44A2,6,True
SLC44A3,4,True
SLC44A5,6,True
SLC45A4,6,True
SLC46A1,6,True
SLC47A1,6,True
SLC47A2,6,True
SLC48A1,6,True
SLC4A11,6,True
SLC4A1AP,6,True
SLC4A2,6,True
SLC4A3,6,True
SLC4A5,6,True
SLC4A7,6,True
SLC5A1,6,True
SLC5A3,6,True
SLC5A6,6,True
SLC6A1,6,True
SLC6A11,6,True
SLC6A15,5,True
SLC6A2,5,True
SLC6A6,6,True
SLC6A8,6,True
SLC6A9,6,True
SLC7A1,6,True
SLC7A11,6,True
SLC7A2,5,True
SLC7A5,6,True
SLC7A6,6,True
SLC7A6OS,6,True
SLC7A8,6,True
SLC8A1,6,True
SLC9A1,6,True
SLC9A3R2,6,True
SLC9A6,6,True
SLC9A8,6,True
SLC9A9,6,True
SLCO2A1,6,True
SLCO2B1,6,True
SLCO3A1,6,True
SLCO4A1,6,True
SLFN11,6,True
SLFN12,6,True
SLFN13,6,True
SLFN5,6,True
SLIT2,6,True
SLIT3,6,True
SLITRK6,5,True
SLK,6,True
SLMAP,6,True
SLMO2,6,True
SLN,4,True
SLPI,6,True
SLTM,6,True
SLU7,6,True
SLURP1,6,True
SMAD1,6,True
SMAD2,6,True
SMAD3,6,True
SMAD4,6,True
SMAD5,6,True
SMAD7,6,True
SMAD9,5,True
SMAP1,6,True
SMAP2,6,True
SMARCA1,6,True
SMARCA2,6,True
SMARCA4,6,True
SMARCA5,6,True
SMARCAD1,6,True
SMARCAL1,6,True
SMARCB1,6,True
SMARCC1,6,True
SMARCC2,6,True
SMARCD1,6,True
SMARCD2,6,True
SMARCD3,6,True
SMARCE1,6,True
SMC1A,6,True
SMC2,6,True
SMC3,6,True
SMC4,6,True
SMC5,6,True
SMC6,6,True
SMCHD1,6,True
SMCR7,6,True
SMCR7L,6,True
SMCR8,6,True
SMEK1,6,True
SMEK2,6,True
SMG1,6,True
SMG5,6,True
SMG6,6,True
SMG7,6,True
SMNDC1,6,True
SMO,6,True
SMOX,6,True
SMPD1,6,True
SMPD2,6,True
SMPD3,6,True
SMPD4,6,True
SMPDL3A,6,True
SMPX,4,True
SMS,6,True
SMTN,6,True
SMTNL2,5,True
SMU1,6,True
SMUG1,6,True
SMURF1,6,True
SMURF2,6,True
SMYD1,4,True
SMYD2,6,True
SMYD4,6,True
SMYD5,6,True
SNAI2,6,True
SNAP23,6,True
SNAP29,6,True
SNAP47,6,True
SNAPC1,6,True
SNAPC2,6,True
SNAPC3,6,True
SNAPC4,6,True
SNAPIN,6,True
SNCA,5,True
SNCAIP,5,True
SND1,6,True
SNED1,6,True
SNF1LK,6,True
SNF1LK2,6,True
SNF8,6,True
SNHG1,6,True
SNHG10,6,True
SNHG11,6,True
SNHG3-RCC1,6,True
SNHG7,6,True
SNN,6,True
SNORA1,6,True
SNORA10,6,True
SNORA11,6,True
SNORA11B,6,True
SNORA12,6,True
SNORA13,6,True
SNORA14A,6,True
SNORA14B,6,True
SNORA15,6,True
SNORA16A,6,True
SNORA17,6,True
SNORA18,6,True
SNORA19,6,True
SNORA20,6,True
SNORA21,6,True
SNORA23,6,True
SNORA24,6,True
SNORA25,6,True
SNORA26,6,True
SNORA27,6,True
SNORA28,6,True
SNORA2A,6,True
SNORA2B,6,True
SNORA3,6,True
SNORA30,6,True
SNORA31,6,True
SNORA32,6,True
SNORA33,6,True
SNORA34,6,True
SNORA36A,6,True
SNORA36B,6,True
SNORA37,6,True
SNORA38,6,True
SNORA38B,6,True
SNORA39,6,True
SNORA4,6,True
SNORA40,6,True
SNORA41,6,True
SNORA42,6,True
SNORA43,6,True
SNORA44,6,True
SNORA45,6,True
SNORA46,6,True
SNORA47,6,True
SNORA48,6,True
SNORA49,6,True
SNORA50,6,True
SNORA51,6,True
SNORA52,6,True
SNORA53,6,True
SNORA54,6,True
SNORA55,6,True
SNORA56,6,True
SNORA57,6,True
SNORA58,6,True
SNORA5A,6,True
SNORA5C,6,True
SNORA6,6,True
SNORA60,6,True
SNORA61,6,True
SNORA62,6,True
SNORA63,6,True
SNORA64,6,True
SNORA65,6,True
SNORA66,6,True
SNORA67,6,True
SNORA68,6,True
SNORA69,5,True
SNORA70,6,True
SNORA71A,6,True
SNORA71B,6,True
SNORA71C,6,True
SNORA71D,6,True
SNORA72,6,True
SNORA74A,6,True
SNORA74B,6,True
SNORA75,6,True
SNORA76,6,True
SNORA77,6,True
SNORA78,6,True
SNORA79,6,True
SNORA7A,6,True
SNORA7B,6,True
SNORA8,6,True
SNORA80,6,True
SNORA81,6,True
SNORA84,6,True
SNORA9,6,True
SNORD10,6,True
SNORD101,6,True
SNORD102,6,True
SNORD104,6,True
SNORD105,6,True
SNORD105B,6,True
SNORD107,5,True
SNORD11,6,True
SNORD110,6,True
SNORD111,6,True
SNORD111B,6,True
SNORD112,6,True
SNORD113-3,6,True
SNORD113-4,6,True
SNORD113-5,6,True
SNORD113-6,6,True
SNORD113-7,6,True
SNORD113-8,6,True
SNORD113-9,6,True
SNORD114-1,6,True
SNORD114-12,6,True
SNORD114-14,6,True
SNORD114-17,6,True
SNORD114-20,6,True
SNORD114-23,6,True
SNORD114-25,6,True
SNORD114-26,6,True
SNORD114-28,6,True
SNORD114-3,6,True
SNORD114-9,6,True
SNORD116-2,6,True
SNORD116-23,6,True
SNORD116-29,6,True
SNORD116-8,6,True
SNORD117,6,True
SNORD119,6,True
SNORD11B,6,True
SNORD12,6,True
SNORD121A,6,True
SNORD121B,6,True
SNORD123,6,True
SNORD124,6,True
SNORD125,6,True
SNORD126,6,True
SNORD127,6,True
SNORD12B,6,True
SNORD12C,6,True
SNORD15A,6,True
SNORD15B,6,True
SNORD16,6,True
SNORD17,6,True
SNORD18A,6,True
SNORD18B,6,True
SNORD18C,6,True
SNORD19B,6,True
SNORD1A,6,True
SNORD1B,6,True
SNORD2,6,True
SNORD20,6,True
SNORD21,6,True
SNORD22,6,True
SNORD23,6,True
SNORD24,6,True
SNORD25,6,True
SNORD26,6,True
SNORD27,6,True
SNORD28,6,True
SNORD29,6,True
SNORD30,6,True
SNORD31,6,True
SNORD32A,6,True
SNORD33,6,True
SNORD34,6,True
SNORD35A,6,True
SNORD35B,6,True
SNORD36A,6,True
SNORD36B,6,True
SNORD36C,6,True
SNORD37,6,True
SNORD38A,6,True
SNORD38B,6,True
