gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
EEA1,1088,239,1812,933,2192,1861
EED,139,103,206,147,323,279
EEF1A1,241,94,375,338,419,273
EEF1A2,378,23,492,27,2032,181
EEF1D,662,1192,654,1107,1868,2018
EEF1E1,39,51,69,63,62,91
EEF1G,234,152,222,297,493,281
EEF2,16357,7047,10100,14522,36137,10865
EEF2K,795,659,1278,1107,2137,1326
EEFSEC,105,136,143,226,355,236
EEPD1,101,85,178,211,740,112
EFCAB4B,16,92,27,117,147,80
EFEMP1,587,53,444,238,2114,581
EFEMP2,120,65,124,86,908,179
EFHC1,110,153,207,234,327,150
EFHD2,369,1333,209,598,1340,1149
EFNA1,227,490,264,808,575,1193
EFNA3,175,277,159,336,125,341
EFNA4,77,51,61,109,103,184
EFNA5,429,283,441,507,545,315
EFNB1,614,1813,442,3083,1333,3152
EFNB2,289,714,253,578,689,1432
EFR3A,867,953,1067,1577,2103,4891
EFR3B,55,11,42,80,318,77
EFS,565,549,473,1182,806,899
EFTUD1,141,90,210,228,262,372
EFTUD2,711,982,684,782,1808,1672
EGF,245,1,104,22,398,66
EGFL8,93,28,154,87,219,37
EGFLAM,98,51,83,18,498,95
EGFR,1432,1504,2078,2032,2405,43772
EGLN1,222,97,138,162,618,187
EGLN2,451,977,457,715,1705,708
EGLN3,79,473,193,210,1069,141
EGR1,8739,2844,7041,6357,2814,1410
EGR2,149,60,523,405,113,171
EGR3,242,418,692,649,301,154
EHBP1L1,2532,3588,2236,2278,10752,4406
EHD1,418,663,311,585,1989,1571
EHD2,526,727,536,1022,2901,2196
EHD3,517,119,479,485,852,296
EHF,2934,915,2031,562,2231,2515
EHHADH,96,94,170,436,223,420
EHMT1,584,352,571,1014,1302,1050
EHMT2,329,380,416,574,756,433
EI24,423,282,409,431,793,1008
EID1,526,567,772,457,1745,1212
EID2,106,59,64,128,122,129
EID3,25,122,50,89,113,103
EIF1,927,679,1309,789,1301,1367
EIF1AD,267,544,218,282,586,597
EIF1AX,113,95,213,139,382,426
EIF2A,559,429,554,956,1068,1243
EIF2AK1,478,362,515,909,940,908
EIF2AK2,409,327,340,675,559,1245
EIF2AK3,186,309,225,381,512,530
EIF2AK4,333,538,409,566,1341,1989
EIF2B1,237,215,364,338,465,344
EIF2B2,121,125,173,418,417,330
EIF2B3,158,140,128,118,432,324
EIF2B4,237,254,228,244,496,252
EIF2B5,330,335,312,377,720,590
EIF2C1,803,1207,540,621,1534,1347
EIF2C2,434,568,280,945,1078,1444
EIF2C3,208,104,272,247,625,512
EIF2C4,309,97,423,186,1002,643
EIF2S1,664,597,558,1363,1472,1455
EIF2S2,29,122,63,91,129,60
EIF2S3,551,541,872,1260,1368,1869
EIF3A,3456,3185,4208,4954,6381,6068
EIF3B,892,1325,818,2091,1942,2197
EIF3D,836,942,712,1870,2211,1838
EIF3E,333,455,677,667,906,1224
EIF3EIP,582,326,560,929,1172,986
EIF3F,49,14,85,80,108,110
EIF3G,269,272,380,286,466,347
EIF3H,818,792,880,954,1350,2401
EIF3I,226,305,294,301,696,555
EIF3J,251,510,440,396,477,439
EIF3M,389,165,506,539,703,848
EIF4A1,740,1011,542,2352,1254,1195
EIF4A2,391,234,696,663,1259,967
EIF4A3,322,382,241,358,522,750
EIF4B,346,100,227,290,738,530
EIF4E,103,78,136,141,140,182
EIF4E2,90,86,180,180,297,162
EIF4E3,318,52,365,133,701,228
EIF4EBP2,2263,1713,2052,2431,6356,3967
EIF4ENIF1,322,312,340,418,560,574
EIF4G1,4902,7375,3653,8009,9447,10162
EIF4G2,6512,3647,7124,5845,16556,17668
EIF4G3,1123,822,1053,1762,3067,2712
EIF4H,220,388,125,275,557,556
EIF5,945,989,1291,1751,2595,2934
EIF5A2,29,49,40,108,216,258
EIF5B,910,1192,918,1420,1351,1574
ELAC2,590,429,514,804,1322,966
ELAVL1,354,346,326,418,833,783
ELF1,529,345,722,558,879,994
ELF2,202,76,193,159,657,253
ELF3,1373,720,1217,720,697,304
ELF4,241,468,212,724,774,782
ELK1,247,346,196,568,712,402
ELK3,308,165,344,242,1188,830
ELK4,496,394,477,747,994,966
ELL,309,290,222,438,813,494
ELL2,1712,904,1755,1116,2346,2547
ELL3,112,50,109,125,114,124
ELMO1,194,55,207,88,1166,224
ELMO2,389,222,358,326,890,638
ELMO3,249,614,330,716,356,666
ELMOD3,129,55,166,139,353,188
ELN,544,164,893,680,7301,755
ELOF1,106,162,97,152,213,203
ELOVL1,408,200,285,446,1004,618
ELOVL4,146,126,101,127,173,210
ELOVL5,399,328,332,519,1277,1728
ELOVL6,173,8,100,200,209,101
ELOVL7,127,111,105,187,162,104
ELP2,425,181,440,577,933,611
ELP3,170,95,178,209,394,220
ELP4,83,36,107,87,187,222
ELTD1,244,12,198,31,911,179
EME2,111,158,81,161,300,222
EMG1,141,269,109,438,393,680
EMILIN1,333,438,212,423,5018,731
EMILIN2,148,59,134,274,1257,223
EML1,93,23,80,87,569,415
EML2,378,151,316,653,544,775
EML3,757,1046,702,867,2040,883
EML4,726,562,879,1414,1751,1715
EML5,51,38,137,284,133,201
EMP1,12389,2293,22143,1927,16890,2250
EMP2,2476,2100,1576,2709,2405,2116
ENAH,872,1813,1036,1275,2993,4106
ENC1,178,161,349,377,623,728
ENDOD1,800,258,674,655,1789,2810
ENDOG,62,24,79,239,212,119
ENG,480,213,462,328,3162,646
ENO1,3594,4051,2840,5807,6016,6257
ENO2,92,697,108,921,418,214
ENO3,1092,4,1292,74,4841,223
ENOPH1,220,263,201,392,315,516
ENOSF1,175,76,403,332,597,198
ENOX2,98,65,160,344,291,369
ENPEP,73,76,90,74,535,145
ENPP1,89,44,56,127,294,132
ENPP2,92,4,193,35,865,160
ENPP4,96,1,99,26,347,73
ENSA,643,827,476,956,828,818
ENTPD1,421,84,518,232,1668,860
ENTPD3,129,29,144,95,111,137
ENTPD4,221,150,222,308,781,348
ENTPD6,277,548,187,827,639,459
ENTPD7,402,749,462,1435,1582,2874
EP300,1665,1162,1410,2426,3225,3365
EP400,940,1079,975,1719,1968,1327
EPAS1,1608,1312,880,2091,9991,3898
EPB41,847,365,759,766,1207,1182
EPB41L1,1549,817,622,1910,1018,238
EPB41L2,538,92,560,422,2150,424
EPB41L3,296,60,407,1067,1848,180
EPB41L4A,228,5,303,277,359,76
EPB41L4B,13,144,30,231,56,152
EPB41L5,136,128,164,95,496,267
EPB49,201,97,108,121,396,119
EPC1,279,220,446,472,771,574
EPC2,207,139,283,391,602,539
EPDR1,74,23,157,17,505,64
EPGN,78,0,99,100,54,32
EPHA1,472,445,505,671,435,333
EPHA2,1966,1311,1211,1281,1200,928
EPHA3,104,19,140,45,544,158
EPHA4,313,225,242,552,488,2891
EPHB2,36,60,47,226,227,459
EPHB3,402,813,451,605,913,1628
EPHB4,590,1791,458,2065,2145,3507
EPHB6,274,149,292,989,192,65
EPHX1,563,639,505,717,470,286
EPHX2,288,104,482,190,258,101
EPM2A,77,10,118,55,351,83
EPM2AIP1,440,368,601,517,1220,732
EPN1,513,489,392,450,1456,1026
EPN2,1093,545,1229,1491,1559,1467
EPN3,385,537,322,199,245,355
EPRS,949,980,1008,1504,1958,2218
EPS15,835,532,1057,636,2025,1607
EPS15L1,388,320,315,409,629,493
EPS8,238,37,229,248,872,268
EPS8L1,925,203,1155,399,913,186
EPSTI1,94,39,116,115,188,312
ERAL1,183,180,201,234,559,545
ERAP1,382,201,523,446,1329,661
ERAP2,508,185,246,59,237,119
ERBB2,1826,1855,1482,4024,2053,1736
ERBB2IP,1367,1261,1737,1485,3858,2257
ERBB3,1028,619,1162,1009,1501,1310
ERC1,1170,1303,1092,1668,2143,2709
ERCC1,190,109,217,219,376,279
ERCC2,72,93,101,92,177,181
ERCC3,239,280,328,549,836,868
ERCC4,158,85,149,251,437,477
ERCC5,517,225,794,505,1072,1037
ERCC6,361,380,453,663,731,984
ERCC6L,53,33,55,118,48,66
ERCC8,85,94,90,90,143,102
EREG,177,48,344,120,202,676
ERF,396,614,257,602,856,529
ERG,159,86,160,24,472,294
ERGIC1,731,849,689,817,1833,1064
ERGIC2,173,154,266,303,323,639
ERGIC3,451,966,369,782,1034,1054
ERH,121,121,205,337,384,516
ERICH1,92,80,137,137,312,130
ERLIN1,336,273,314,845,722,480
ERLIN2,438,859,541,810,1099,1076
ERMAP,64,32,181,184,331,286
ERMP1,370,204,404,1396,712,292
ERN1,182,139,187,216,748,287
ERO1LB,56,53,73,24,232,101
ERP29,232,379,235,438,534,433
ERRFI1,361,475,395,421,1236,785
ESAM,205,62,290,54,1207,197
ESCO1,328,280,389,425,601,487
ESCO2,76,143,72,156,137,108
ESD,324,261,384,371,592,512
ESF1,204,242,281,495,391,205
ESPL1,444,400,892,858,705,465
ESPN,100,163,111,369,45,186
ESRRA,318,435,212,271,684,466
ETAA1,128,137,200,265,254,311
ETF1,405,598,817,665,1161,677
ETFA,417,203,397,519,841,633
ETFB,263,245,249,410,553,421
ETFDH,191,51,221,119,406,343
ETHE1,90,82,78,123,186,138
ETNK1,783,812,1214,865,1657,1727
ETNK2,285,98,126,238,42,157
ETS1,634,416,590,317,3888,2171
ETS2,1661,1009,1358,888,2070,3255
ETV1,51,37,63,23,108,70
ETV4,120,420,85,421,100,319
ETV5,83,220,152,669,348,243
ETV6,667,603,543,600,1785,1228
EVC,415,338,497,765,1767,1253
EVC2,130,30,125,174,408,208
EVI1,141,28,105,47,523,195
EVI2B,75,13,112,92,290,103
EVI5,324,377,444,225,866,855
EVI5L,183,176,173,267,390,466
EVL,401,120,365,358,1122,341
EVPL,6091,3068,4908,4616,3654,1804
EWSR1,509,566,802,824,1342,900
EXDL2,190,106,158,212,457,519
EXO1,47,97,50,134,107,120
EXOC1,450,150,722,635,903,930
EXOC2,458,301,423,255,870,956
EXOC3,568,348,589,1140,1176,701
EXOC4,964,476,1052,1384,1989,1655
EXOC5,379,358,518,688,997,1346
EXOC6,76,49,163,265,420,111
EXOC6B,590,449,923,1230,806,1255
EXOC7,1101,1215,1015,1603,2821,2524
EXOC8,324,394,353,483,851,730
EXOSC1,40,52,83,117,130,133
EXOSC10,376,338,643,859,711,856
EXOSC2,189,131,204,583,526,472
EXOSC3,75,42,114,215,191,170
EXOSC5,111,118,116,168,300,110
EXOSC6,153,389,93,374,342,270
EXOSC7,139,111,226,350,343,173
EXOSC9,131,149,205,147,295,169
EXPH5,939,124,1198,370,893,904
EXT1,471,805,567,980,920,2121
EXT2,485,279,576,575,1824,2075
EXTL2,30,49,49,24,153,183
EXTL3,493,721,398,973,1676,1614
EYA2,208,0,143,7,125,51
EYA3,292,247,367,391,844,898
EYA4,65,2,69,10,235,42
EZH1,526,384,589,628,1651,657
EZH2,252,297,333,422,438,140
EZR,3037,2521,2750,3847,3302,4418
F11R,1496,3433,1886,3417,1897,6003
F13A1,634,116,795,234,7791,743
F2R,178,370,351,305,1065,773
F2RL1,223,557,68,330,308,603
F2RL2,37,55,51,80,451,442
F3,584,230,498,219,233,760
F8,173,20,104,51,664,97
FAAH,141,145,248,188,217,172
FAAH2,85,86,138,156,124,72
FABP4,62,0,62,37,360,1950
FADS1,84,485,90,532,814,627
FADS2,40,727,97,105,606,374
FADS3,105,450,133,283,1233,392
FAF1,383,284,415,478,818,591
FAF2,372,553,396,596,996,765
FAH,51,47,84,97,137,160
FAHD1,56,80,85,199,267,325
FAM100A,153,134,134,165,365,203
FAM100B,292,426,205,307,613,505
FAM102A,1363,783,1141,3244,1801,1435
FAM102B,142,43,176,196,516,455
FAM104A,341,296,292,205,698,760
FAM105B,842,708,801,1599,1699,1711
FAM107A,196,6,87,45,319,18
FAM107B,132,88,358,319,809,505
FAM108B1,100,40,162,83,191,196
FAM108C1,374,373,280,641,547,498
FAM109A,131,108,99,102,350,171
FAM109B,91,70,99,266,646,293
FAM110A,141,274,150,644,267,169
FAM110C,355,228,276,312,198,208
FAM111A,218,152,260,380,495,564
FAM111B,130,160,161,105,95,165
FAM113A,142,174,150,527,801,202
FAM114A1,248,36,297,318,720,816
FAM114A2,144,102,190,120,423,198
FAM115A,69,71,63,78,171,91
FAM116A,332,141,481,436,814,572
FAM117B,501,369,752,401,581,386
FAM118A,207,155,614,807,628,386
FAM119B,61,55,56,127,259,234
FAM120A,1495,1027,1195,2736,3750,3211
FAM120AOS,78,30,123,190,263,172
FAM120B,311,130,373,539,849,738
FAM120C,275,51,285,403,566,890
FAM122A,167,142,175,229,449,385
FAM123B,476,174,280,693,630,605
FAM125A,116,129,106,118,201,224
FAM125B,161,85,158,101,504,115
FAM126A,621,448,662,514,1725,1439
FAM126B,318,299,576,236,537,610
FAM127A,246,69,282,340,812,457
FAM127B,98,88,117,425,193,252
FAM127C,82,18,132,159,201,167
FAM129A,992,197,1004,1181,1985,1569
FAM129B,11901,4498,9216,7691,15447,6946
FAM130A1,383,184,239,540,1298,797
FAM131A,161,231,136,449,342,249
FAM134A,744,785,559,1196,1985,2078
FAM134B,140,12,254,70,1473,173
FAM134C,599,626,755,707,1725,2096
FAM135A,1206,774,1261,1708,1384,641
FAM136A,157,230,198,431,375,368
FAM13A1,373,75,255,36,1733,434
FAM13A1OS,71,82,94,48,174,167
FAM13B1,354,254,816,442,1075,544
FAM13C1,173,1,211,29,339,56
FAM149B1,88,40,116,77,288,160
FAM152A,322,385,348,475,971,1130
FAM152B,80,106,74,141,192,171
FAM160A1,652,472,522,749,661,1079
FAM160A2,328,215,410,354,1152,636
FAM160B1,137,96,256,194,515,365
FAM160B2,682,504,731,1469,1924,1026
FAM162A,200,161,255,178,169,166
FAM167A,39,59,50,171,175,121
FAM168B,1032,1121,1025,2028,2606,2495
FAM171A1,188,30,175,105,477,74
FAM172A,355,176,416,313,639,246
FAM173B,53,66,75,127,137,127
FAM174B,64,9,84,17,329,66
FAM175B,184,130,260,342,362,423
FAM177A1,217,243,276,535,448,885
FAM178A,527,244,845,695,1693,1216
FAM179B,314,269,478,523,993,765
FAM20A,114,39,119,83,1378,163
FAM20B,650,686,469,823,1583,1280
FAM32A,267,173,247,366,592,675
FAM33A,132,196,268,198,232,405
FAM36A,97,23,114,100,208,120
FAM3A,165,252,186,403,450,373
FAM3D,343,22,152,11,278,0
FAM40A,501,394,419,463,1162,915
FAM40B,159,141,151,129,1142,578
FAM43A,496,462,326,250,1296,509
FAM44A,1154,669,1451,1478,2855,2627
FAM44B,263,189,306,486,981,333
FAM46A,195,78,248,236,796,521
FAM46B,848,87,887,445,954,419
FAM46C,339,223,155,56,1019,186
FAM48A,258,193,436,385,689,701
FAM49B,300,652,391,630,740,1547
FAM50A,135,178,238,196,676,383
FAM53B,1074,1080,773,1520,2388,2438
FAM53C,481,377,527,662,1500,813
FAM54B,173,136,260,193,493,347
FAM55C,248,180,220,154,963,629
FAM57A,148,218,140,739,375,425
FAM59A,195,345,123,322,350,399
FAM60A,75,61,74,96,81,116
FAM62A,900,772,947,2223,3326,2589
FAM62B,1101,1338,1319,1706,3220,1451
FAM62C,47,97,90,117,117,24
FAM63A,550,95,394,166,819,224
FAM63B,291,123,243,236,544,858
FAM64A,26,135,23,240,53,76
FAM65A,427,501,376,433,1339,590
FAM65B,67,42,110,36,1033,170
FAM65C,169,157,210,185,2919,372
FAM69A,58,46,78,143,191,289
FAM73A,204,299,315,148,660,719
FAM73B,328,206,334,537,653,424
FAM76B,88,53,253,142,335,334
FAM78A,90,27,75,35,499,133
FAM82A2,244,578,291,450,761,579
FAM82B,213,156,326,351,620,630
FAM83A,237,393,129,525,292,2458
FAM83B,861,656,976,1493,785,3140
FAM83C,704,513,323,933,495,425
FAM83D,322,322,374,399,332,190
FAM83G,778,549,657,1583,790,1517
FAM83H,1745,2871,1259,4073,1635,7052
FAM84A,510,489,510,651,494,738
FAM84B,501,557,694,1480,686,1364
FAM89A,78,112,55,216,183,365
FAM89B,199,257,183,276,765,468
FAM8A1,230,193,329,171,751,811
FAM91A1,221,355,311,620,485,1256
FAM96A,80,76,201,128,230,272
FAM96B,127,263,167,410,355,207
FAM98A,500,301,446,793,1213,1039
FAM98B,93,190,194,288,165,246
FAM98C,64,51,49,76,105,50
FANCA,177,619,233,699,442,424
FANCB,18,135,60,148,38,72
FANCC,86,83,126,337,344,153
FANCD2,182,159,178,366,354,276
FANCE,70,382,112,548,167,383
FANCF,81,43,137,164,157,316
FANCG,162,271,154,361,391,604
FANCI,206,404,265,610,472,488
FANCL,68,78,113,157,147,117
FANCM,146,148,341,324,405,316
FAR1,1188,360,1620,972,1759,2087
FARP2,181,209,213,337,368,297
FARS2,171,109,130,143,381,393
FARSA,213,257,149,287,321,302
FARSB,253,254,332,546,713,735
FASN,3263,6956,2142,1663,4261,3359
FASTK,282,257,270,512,626,331
FASTKD1,173,242,251,164,437,280
FASTKD2,365,257,494,714,991,796
FASTKD3,45,60,46,72,104,122
FASTKD5,207,206,237,482,448,251
FAT1,2166,4905,2040,7325,5768,27115
FAT2,7401,6856,8865,10383,6010,15726
FAT4,962,54,623,103,3425,434
FAU,245,817,510,361,608,347
FBF1,166,119,223,331,440,248
FBLIM1,325,515,232,436,1301,2262
FBLN1,493,225,732,589,6150,574
FBLN2,894,508,552,513,5801,1792
FBLN5,121,32,134,29,631,122
FBN1,2077,655,1779,1025,27992,4864
FBN2,68,49,185,150,365,406
FBRS,494,683,417,855,1056,712
FBXL10,312,338,356,533,769,417
FBXL11,2012,2641,1571,1805,4664,3674
FBXL12,67,59,78,92,195,129
FBXL16,64,72,54,238,75,60
FBXL17,207,143,280,123,462,207
FBXL18,359,452,208,828,874,906
FBXL19,547,583,336,788,818,703
FBXL20,94,136,170,338,347,395
FBXL3,493,425,847,585,1218,878
FBXL4,176,80,268,478,524,665
FBXL5,846,171,1271,684,1726,1659
FBXL7,107,56,122,51,650,98
FBXL8,73,306,93,372,229,220
FBXO10,307,51,203,78,1345,704
FBXO11,515,419,683,804,1146,1166
FBXO17,43,63,54,92,127,82
FBXO18,609,483,586,958,1524,1130
FBXO2,60,476,35,66,41,217
FBXO21,460,481,427,778,881,951
FBXO22,146,93,219,416,436,420
FBXO27,143,92,71,319,149,329
FBXO28,457,473,528,694,930,1136
FBXO3,197,78,453,154,434,452
FBXO30,431,213,454,415,1611,834
FBXO32,168,61,354,184,1167,667
FBXO33,120,224,145,165,340,383
FBXO34,669,289,949,563,1060,824
FBXO38,393,214,546,312,962,617
FBXO4,51,28,77,83,106,127
FBXO41,200,619,91,735,369,635
FBXO42,300,250,292,314,641,638
FBXO44,132,360,139,124,274,256
FBXO45,383,1846,341,1003,646,1266
FBXO46,218,235,183,337,408,282
FBXO48,58,29,65,44,97,83
FBXO6,60,28,37,71,94,168
FBXO7,266,277,283,556,565,736
FBXO8,107,112,150,158,220,318
FBXO9,549,364,751,490,1018,650
FBXW11,468,366,461,299,1041,473
FBXW2,1015,402,880,2253,2302,2450
FBXW5,628,414,465,947,2866,1101
FBXW7,468,162,720,339,753,702
FBXW8,156,127,267,368,538,435
FBXW9,59,80,50,68,92,155
FCER1G,51,20,31,194,269,127
FCF1,105,180,199,392,317,384
FCGBP,307,384,303,664,208,1309
FCGRT,396,178,439,285,1745,412
FCHO2,590,201,989,362,1208,597
FCHSD1,289,186,262,221,661,257
FCHSD2,307,89,291,339,1353,682
FDFT1,502,825,589,688,967,582
FDPS,287,497,259,430,736,367
FDXR,254,405,175,553,220,199
FECH,143,276,181,148,399,144
FEM1A,673,375,408,509,1740,594
FEM1B,631,254,603,1159,1248,1890
FEM1C,541,411,702,702,986,915
FEN1,101,275,79,180,187,241
FER,202,150,429,251,547,356
FER1L3,1823,1419,2213,4644,4067,4377
FERMT1,465,685,762,2267,1284,2081
FERMT2,302,48,172,137,1204,244
FERMT3,139,169,96,176,547,167
FES,123,40,112,108,988,129
FEZ2,161,91,253,375,439,333
FGD1,219,181,188,273,391,395
FGD2,86,76,102,138,555,105
FGD3,203,107,231,186,1181,421
FGD4,472,435,441,359,1345,752
FGD5,293,131,275,222,1768,320
FGD6,698,578,1237,2030,1076,3372
FGF11,175,108,205,465,346,978
FGF2,103,16,101,30,534,85
FGFR1,472,350,355,327,1884,424
FGFR1OP,113,91,152,113,216,172
FGFR1OP2,119,201,185,223,268,235
FGFR2,614,474,748,853,305,452
FGFR3,1868,1811,1619,1552,1771,3786
FGFRL1,94,50,36,206,227,148
FGGY,62,25,136,130,235,124
FGL2,432,31,521,76,1018,294
FH,275,477,361,411,526,354
FHDC1,532,1534,314,397,536,3056
FHL1,4230,61,4381,206,17928,1673
FHL2,658,449,527,717,1071,1337
FHL3,180,87,232,155,663,210
FHOD1,301,809,305,526,1572,1396
FHOD3,125,100,169,322,581,405
FIBIN,109,2,54,8,576,115
FIBP,122,253,187,350,345,263
FIG4,113,61,286,183,270,178
FIGNL1,180,48,264,295,214,160
FILIP1,173,10,230,25,1242,113
FILIP1L,369,45,377,99,817,409
FIP1L1,289,335,287,402,462,489
FIZ1,45,104,41,73,110,93
FJX1,75,59,115,227,211,337
FKBP10,136,198,135,1112,3331,2071
FKBP14,93,135,184,159,232,248
FKBP15,401,150,407,576,1016,838
FKBP1A,514,1045,517,1286,1839,824
FKBP3,170,252,222,211,390,246
FKBP4,869,1479,486,1431,1171,1992
FKBP5,563,385,466,542,2760,1138
FKBP8,922,851,662,935,2114,1069
FKBP9,91,208,102,369,309,324
FKRP,78,122,92,107,354,210
FKTN,334,313,426,929,733,725
FLAD1,198,274,224,595,468,629
FLCN,212,263,319,808,892,583
FLG,343,91,3180,134,713,0
FLI1,213,44,164,69,865,154
FLII,1321,629,1062,1783,4270,2952
FLJ10213,49,15,97,73,188,76
FLJ10357,157,163,233,428,1788,909
FLJ10404,662,535,916,838,1773,666
FLJ11151,288,71,363,375,742,278
FLJ11506,298,203,332,790,856,909
FLJ12529,858,969,920,939,1845,1343
FLJ16165,48,218,33,101,201,71
FLJ20160,650,590,701,1105,931,992
FLJ20323,406,265,735,373,885,639
FLJ20433,84,13,75,101,182,80
FLJ20628,112,94,123,296,224,178
FLJ20674,232,168,487,439,530,231
FLJ21438,83,60,47,105,455,114
FLJ21511,225,34,335,77,298,609
FLJ21865,367,575,315,377,1389,533
FLJ22222,25,76,57,51,109,65
FLJ22374,112,88,100,179,170,161
FLJ22662,340,140,733,431,501,324
FLJ25006,56,73,51,86,139,118
FLJ25778,985,848,1171,1587,2452,2377
FLJ33630,97,86,187,190,201,119
FLJ36031,189,57,73,157,890,522
FLJ37078,51,255,29,54,89,186
FLJ37453,49,5,64,57,118,67
FLJ37464,122,74,182,115,288,276
FLJ41562,405,11,903,138,247,3
FLJ41603,480,236,486,461,741,901
FLJ41766,49,29,56,223,81,76
FLJ42393,107,29,34,87,147,80
FLJ43663,293,243,176,292,732,399
FLJ45032,124,64,105,179,399,245
FLJ45340,316,170,161,206,782,609
FLJ45803,78,31,65,32,197,49
FLNA,8811,12687,7830,15929,27857,31550
FLNB,3128,3405,1966,4304,6260,9116
FLNC,5275,117,3185,146,36866,3700
FLOT1,668,400,682,1245,2928,1028
FLOT2,662,408,662,903,1870,1489
FLRT2,362,126,317,955,1695,2309
FLRT3,103,9,200,76,130,981
FLT1,164,114,113,63,691,287
FLT4,93,48,95,42,1100,152
FLVCR1,77,110,79,75,179,126
FLVCR2,230,254,314,245,711,231
FLYWCH1,369,662,625,1055,1125,930
FMN1,85,19,221,50,343,266
FMNL1,175,148,176,189,1489,325
FMNL2,636,927,542,1704,1346,1807
FMNL3,507,335,636,1150,4421,1862
FMO2,887,4,2007,157,1175,75
FMOD,233,98,225,291,2574,622
FMR1,358,297,682,614,933,887
FN1,1913,4281,2469,16708,42654,28561
FN3KRP,161,188,162,234,373,321
FNBP1,539,190,516,354,1669,606
FNBP1L,258,99,426,273,571,911
FNBP4,1062,604,1575,897,2078,1612
FNDC1,67,29,192,134,1996,315
FNDC3A,672,396,768,527,1657,1143
FNDC3B,519,554,506,1012,3005,2548
FNDC4,56,3,125,35,145,39
FNIP1,411,444,608,630,1460,1060
FNIP2,491,384,506,1169,2556,1121
FNTA,120,139,264,196,404,499
FNTB,235,122,227,313,490,290
FOS,9125,2088,8262,7038,3440,2683
FOSB,3484,623,6599,3904,641,306
FOSL1,296,318,124,428,135,436
FOSL2,4417,3036,3291,4352,7892,5487
FOXC1,47,90,30,142,233,518
FOXD1,16,75,17,54,79,95
FOXE1,188,432,151,1755,90,275
FOXF1,74,21,54,48,224,32
FOXJ2,327,588,347,533,929,1119
FOXJ3,522,505,515,689,1163,1259
FOXK1,1642,1917,1299,4545,4558,4378
FOXK2,819,1056,424,798,1499,1511
FOXM1,187,515,167,815,387,1048
FOXN1,186,158,169,292,166,374
FOXN2,356,395,538,1307,892,714
FOXN3,999,382,1116,1184,2500,1412
FOXO1,550,328,517,404,1710,1402
FOXO3,161,51,161,266,522,380
FOXO4,253,75,221,137,496,278
FOXP1,572,105,634,374,1797,654
FOXP2,77,49,345,311,187,128
FOXP4,229,459,154,499,533,400
FOXQ1,47,114,21,53,5,125
FOXRED1,164,99,161,216,461,478
FOXRED2,129,120,111,269,261,233
FPGS,220,161,187,624,1012,599
FPGT,124,83,298,99,372,417
FPR3,101,77,95,216,640,161
FRAP1,915,767,893,1638,3103,2384
FRAS1,869,17,857,1266,691,622
FRAT2,132,291,173,367,483,315
FREM2,211,0,312,1136,1224,150
FREQ,333,359,273,1772,971,1292
FRG1,56,39,91,77,105,86
FRK,117,140,92,129,80,326
FRMD4A,183,75,272,239,1033,376
FRMD4B,516,102,649,463,879,743
FRMD6,1152,1474,1419,1470,1911,4651
FRMD8,468,1524,449,499,1447,1415
FRRS1,231,145,323,262,239,456
FRS2,437,658,521,634,857,1254
FRY,358,85,324,556,1908,214
FRYL,1204,380,1614,1490,3046,3467
FRZB,79,7,277,15,130,30
FSCN1,558,1502,341,2715,1355,2855
FSD1L,92,49,131,143,383,198
FST,35,265,50,388,130,60
FSTL1,2097,667,1830,894,19213,3459
FSTL3,55,80,52,56,273,282
FTO,346,499,318,271,928,910
FTSJ1,100,228,139,296,243,319
FTSJ2,155,167,140,396,289,324
FTSJ3,336,284,316,416,1020,756
FTSJD1,404,301,512,547,715,816
FTSJD2,507,420,450,755,1134,1073
FUBP1,730,533,938,924,1322,1610
FUBP3,462,547,729,1454,1136,1391
FUCA1,47,72,90,52,213,123
FUCA2,67,105,138,122,424,199
FUK,254,325,233,384,554,281
FUNDC2,107,36,84,69,318,148
FURIN,921,2038,494,2589,5278,5157
FUS,1010,1338,1373,1128,3435,2000
FUSIP1,133,115,212,226,344,254
FUT1,64,106,47,166,100,245
FUT10,123,74,152,108,266,193
FUT11,48,67,85,76,332,131
FUT2,145,63,203,214,188,252
FUT3,249,57,164,54,239,42
FUT4,67,52,66,103,389,185
FUT6,306,6,213,46,223,6
FUT8,59,57,114,92,375,187
FUZ,51,20,40,64,123,43
FXC1,336,212,375,466,1181,925
FXR1,641,710,785,823,2091,1384
FXYD3,424,472,483,556,422,1092
FXYD5,145,115,69,263,356,260
FXYD6,103,13,56,54,370,61
FYB,204,54,291,155,814,801
FYCO1,1932,443,1136,1078,4729,1202
FYN,153,76,209,153,1409,228
FYTTD1,847,1252,856,1157,3124,2634
FZD1,185,151,168,523,1390,763
FZD10,99,218,92,324,105,154
FZD3,81,88,67,70,138,169
FZD4,596,68,466,110,3285,462
FZD5,355,358,318,559,512,594
FZD6,546,1116,605,1047,757,9339
FZD7,196,1176,274,795,812,552
FZD8,60,26,62,124,280,95
FZR1,289,392,325,688,701,480
G0S2,382,148,35,187,1269,216
G3BP1,1111,1214,1235,1782,2482,1916
G3BP2,1079,1011,1155,1671,1917,2315
G6PC3,57,43,111,143,416,179
G6PD,304,921,270,1107,424,694
GAA,324,635,267,453,1015,583
GAB1,928,510,940,454,1244,1196
