gene,discovery_log2FoldChange,discovery_lfcSE,discovery_pvalue,discovery_padj,discovery_test_status,validation_log2FoldChange,validation_lfcSE,validation_pvalue,validation_padj,validation_test_status,discovery_candidate,mapping_status,testable,same_direction,replicated,replicated_large_effect,validation_outcome,lfc_difference
SGPP2,1.4715901888429412,0.4788846811302759,0.0021195176120789,0.0210270557436271,tested,-0.5602670502218382,0.4610857896945845,0.22432654163711185,0.3137372693114821,tested,True,matched_exact_symbol,True,False,False,False,not_significant,-2.0318572390647796
SH3BGRL2,-3.941818180902207,0.4473725328704738,1.2398788841820716e-18,3.9473235021869234e-16,tested,-4.261592022894717,0.4638779783959958,4.043948360539582e-20,4.687303781534516e-18,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.3197738419925096
SH3BP4,1.193012493254578,0.3950911339578491,0.002531186505652,0.0241312571945377,tested,0.4187009338018763,0.3245150659985717,0.19696882325021803,0.2818577437082244,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-0.7743115594527017
SH3BP5,-1.6487523570012823,0.5072022901745008,0.0011512934959034,0.0126257718872253,tested,-1.0769521361082481,0.22165662030798,1.1818831753679807e-06,8.415083637941147e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.5718002208930342
SHANK2,3.126647301756258,0.627828046239587,6.355098250364125e-07,1.8702146279643e-05,tested,1.5959142543445626,0.5123471252187108,0.001840021740682123,0.0053711182454907426,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.5307330474116954
SHC2,-1.5579725336583243,0.5333038713679239,0.0034850700201294,0.0311344775777892,tested,0.08309166173253836,0.40357712824584324,0.8368784496709298,0.8764024832282837,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.6410641953908627
SHCBP1,1.2438206876052418,0.4549581836040457,0.0062584659137983,0.0492151518640458,tested,1.7155962055160523,0.2688504722644129,1.7567333778277537e-10,3.1326364429795607e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.4717755179108105
SHE,-2.705505071346644,0.4966141346141084,5.096746354416046e-08,1.933083653411371e-06,tested,-0.08830581295952633,0.32417616125379184,0.7853139352084103,0.8370367076772034,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.6171992583871178
SHISA4,-1.9345247642480845,0.5570973532637229,0.0005156205126066,0.0065526700829815,tested,-0.9451213001942376,0.4239130377001274,0.02577952922189876,0.05151288442974285,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.9894034640538469
SHMT2,1.3381508538220432,0.4782443110065494,0.0051412366527694,0.0424971142989741,tested,0.2915210698057567,0.15425162775539739,0.05877053903208507,0.10323303697330433,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.0466297840162866
SHROOM3,-2.01108081248404,0.4817598196641743,2.9871080580777933e-05,0.0005496069572358,tested,-2.5226193123974925,0.3918536969784781,1.2133257851516877e-10,2.2373827753055395e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.5115384999134527
SHROOM4,-2.1415482665665966,0.4188427002554182,3.170600873905081e-07,1.0280966907792214e-05,tested,-0.8218011106055831,0.29573722498788224,0.005455640948133275,0.013683179840407329,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.3197471559610134
SIAE,-1.5815064622749375,0.4633138137799496,0.0006414190152936,0.0077279222186641,tested,-0.6767694747485871,0.25670785162412446,0.008380542654267395,0.019784775344355642,tested,True,matched_exact_symbol,True,True,True,False,replicated,0.9047369875263505
SIAH1,1.202242114259436,0.4353778329703753,0.0057558281694699,0.0461961273861357,tested,1.1489139830505946,0.15543756107666526,1.4520088399899005e-13,5.0132220104100045e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.05332813120884139
SIGLEC1,-1.7210550693083695,0.5302069313257335,0.001170362262667,0.0127948240703224,tested,1.2992742520239695,0.4578648526582944,0.004544261753115597,0.011716751739580153,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.020329321332339
SIM2,-2.506411900453497,0.5815965024472435,1.635963642499354e-05,0.000328004466185,tested,-4.113811723736443,0.5850784493764376,2.0474434296850496e-12,5.487517300282002e-11,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.6073998232829463
SLC16A1,1.2368072853366636,0.4054865808268655,0.0022870382753405,0.0223368419142335,tested,2.4185375292962714,0.3037563041253601,1.6914611574644232e-15,8.932716467674543e-14,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.1817302439596078
SLC16A7,-2.834910396842307,0.6021788685499582,2.5046024106028204e-06,6.205979463630479e-05,tested,-2.533103977133127,0.33685168140567273,5.4801953052096115e-14,2.0857459743708223e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.3018064197091799
SLC1A3,-1.6120132952932418,0.4292931765695099,0.0001733134012127,0.0025899143437811,tested,-0.26682515302073745,0.25146015788764137,0.2886430492842237,0.38378237837790635,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.3451881422725043
SLC1A5,1.120318311780257,0.3924006466065764,0.0043031833707932,0.037087157090692,tested,0.9874941906298832,0.29929512049487583,0.000968918913712222,0.0030956152872316386,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.1328241211503739
SLC25A4,-1.905657364251309,0.4463970715317452,1.96374406819139e-05,0.0003841917165813,tested,-2.796515100745874,0.4269256382775773,5.7399916178173257e-11,1.1499309806738414e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.8908577364945651
SLC27A6,-4.1986798795328335,0.669736186768577,3.6301293507127884e-10,2.061521024788571e-08,tested,-5.759568735889442,0.5814973141850208,3.970762588500002e-23,7.621302387604842e-21,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.5608888563566081
SLC28A3,2.469992320795295,0.5737837405643097,1.6717867164019183e-05,0.0003339123810364,tested,2.089349939416991,0.41544125082598543,4.924513146633685e-07,3.874066093759863e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.380642381378304
SLC2A1,2.6743128617093515,0.4199589609991517,1.9146672017253644e-10,1.1832643306662752e-08,tested,2.5590449176934023,0.3874442873104529,3.9768775069646616e-11,8.263942200153575e-10,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.1152679440159492
SLC2A10,-1.5024965101069914,0.457316303239352,0.0010181434734479,0.0113672851562637,tested,-0.5378006908395258,0.3517790984694328,0.12631346485333333,0.19546523678577152,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.9646958192674656
SLC2A13,-2.255505900305449,0.5028886144642191,7.287962702407094e-06,0.0001611943918978,tested,-0.8950769563883851,0.244513994676222,0.00025158906524709736,0.0009484402987667768,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.360428943917064
SLC2A4,-4.426110820846025,0.6877736650424278,1.2313423091306028e-10,7.746396586662342e-09,tested,-4.249219232783344,0.5556583643802708,2.0543552303193695e-14,8.567813285327277e-13,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.17689158806268157
SLC2A5,-2.0825728377303125,0.6219372865994464,0.0008124281632012,0.0093384795214356,tested,-0.17185604636309076,0.3882004700316538,0.6579833047057793,0.7320951186809299,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.9107167913672218
SLC39A6,1.1876662952439545,0.4054384800592803,0.0033968496443159,0.030423957683873,tested,0.9993801199536881,0.21320440921523992,2.766612379205913e-06,1.8056318452952665e-05,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.18828617529026637
SLC3A2,1.6578011252708609,0.3809682241433773,1.351803478445602e-05,0.0002795678611131,tested,1.298105769499462,0.19946744872988315,7.623008187202946e-11,1.4726265816187509e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.3596953557713989
SLC40A1,-1.566308668619974,0.4256728826701532,0.000233594201412,0.0033480773261054,tested,-0.07861413287915,0.31178268582451374,0.8009297629172049,0.8490169409152626,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.487694535740824
SLC43A3,-1.9601692847596963,0.5253688775087045,0.0001906952806924,0.0028098802509884,tested,0.39532888687560086,0.25548326055922,0.12177239648182141,0.18961284413915908,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.355498171635297
SLC44A3,-2.9872120200962136,0.8376331299950579,0.0003621212033626,0.0048712488636715,tested,-1.3363461090682174,0.3316958552261582,5.605520810559779e-05,0.0002536338313523246,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.6508659110279962
SLC4A3,1.6673979459225812,0.4807951529575675,0.0005243458460079,0.0066211267525951,tested,1.390797200191595,0.3173076128258338,1.169918712949674e-05,6.437438047519014e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.27660074573098625
SLC6A1,-3.254148099562891,0.4983339340007544,6.574545392620557e-11,4.371656575624783e-09,tested,-2.52580642671343,0.5711758732984304,9.77385919263393e-06,5.512271298215344e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.7283416728494609
SLC6A2,3.136956478495652,0.8644404593971683,0.0002846461347848,0.0039661701486075,tested,3.290911168331652,0.44843014424921507,2.1561783678187403e-13,7.114192951120982e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.15395468983600002
SLC7A11,1.954678431369529,0.4221417505343205,3.649881134910219e-06,8.734772483682633e-05,tested,0.6360051289175919,0.4400304243426926,0.14835503516458604,0.22344718508628703,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.318673302451937
SLC7A2,-3.345416017151424,0.6529746819562089,3.001588809848868e-07,9.763062549929476e-06,tested,-3.2866846812384507,0.3379281371895472,2.3362844494530377e-22,3.971683564070164e-20,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.058731335912973304
SLC7A5,1.4034124574565572,0.3900236387903041,0.0003203343402189,0.0043537290793537,tested,1.2976896299372338,0.3212273688497249,5.350013401025735e-05,0.0002433063419319984,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.10572282751932338
SLC7A8,2.7469466030597114,0.4079677388689295,1.6592070311377498e-11,1.2540740337505903e-09,tested,1.9475832086208356,0.3107583910735933,3.67611414714652e-10,5.9276095326617325e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.7993633944388758
SLC9A9,-2.006270910183752,0.436447767553297,4.289922370066904e-06,0.0001001553875998,tested,-1.3571997757006697,0.3851046684879166,0.00042470563277414883,0.0015047629108810156,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.6490711344830824
SLCO2A1,-2.2118127404248797,0.4112118523009508,7.499769532568692e-08,2.7358534274016207e-06,tested,0.12328089220224152,0.30896878971739533,0.6898876116227712,0.7589826728792891,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.3350936326271214
SLCO2B1,-1.8077064590337395,0.4317524204004415,2.8278385244961223e-05,0.0005239730430045,tested,-0.009065188139883096,0.33393514174876826,0.9783428442254817,0.9836883777065762,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.7986412708938564
SLIT2,-1.7089743713679562,0.5695324606841965,0.0026939347587462,0.0252700701565968,tested,-1.4579349238299812,0.35437585360060525,3.8870611524134e-05,0.00018389621407521653,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.2510394475379749
SLIT3,-2.2970659198071157,0.4559965598463054,4.717420566352444e-07,1.4324052158988084e-05,tested,-0.7116487480287247,0.4070853548038368,0.08043700017223528,0.13423714033979053,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.5854171717783911
SLN,-6.315606674675322,0.7879072465255262,1.0953575962703332e-15,1.743610137335776e-13,tested,-2.238708972968268,0.6667151335580397,0.0007855993876760231,0.0025801194241061665,tested,True,matched_exact_symbol,True,True,True,True,replicated,4.076897701707054
SLURP1,-3.797745555992029,0.6216630797522543,1.0025146662329374e-09,5.088125161083691e-08,tested,-1.5645776624667957,0.843860082051453,0.06372880697119378,0.11061446950951079,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.2331678935252333
SMAD9,-2.8121803768557587,0.8426446313870437,0.0008458847283876,0.0096519294643835,tested,-1.7412390912754085,0.3966182232167084,1.1323888061040973e-05,6.261209992702429e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.0709412855803502
SMARCA2,-1.1443744951746322,0.4073807087907379,0.0049679702514843,0.0413250162011831,tested,-1.1082544331509305,0.1308377279342449,2.4444681902779417e-17,1.8256802174251573e-15,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.03612006202370166
SMARCD3,-1.7430436716598434,0.5114988743669537,0.0006550867445187,0.0078459613397755,tested,-1.7371560100034265,0.2664778636765231,7.08009988411588e-11,1.3766860885780878e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.005887661656416965
SMPDL3A,-1.9899665308243253,0.6165642424588325,0.00124873191166,0.0135528692808893,tested,-0.867033806409012,0.30957400588468537,0.005098685239134269,0.012930179346734058,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.1229327244153133
SMPX,-7.526437427904771,1.8323227663670207,3.998026252683664e-05,0.0007180045095845,tested,-1.1637054436951133,0.6394804633868694,0.06879449535325285,0.11788247499813415,tested,True,matched_exact_symbol,True,True,False,False,not_significant,6.362731984209658
SMTNL2,-4.167321527632158,0.505947275798854,1.7706773508162694e-16,3.1004560412792875e-14,tested,-1.8756202737452121,0.6762034798419796,0.005541402500242638,0.013859329498294954,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.291701253886946
SMYD1,-6.538979519955989,1.70799590106199,0.0001289520197798,0.0020220446564279,tested,-1.96665100927322,0.7432905685248713,0.008148086659639769,0.019304930564715935,tested,True,matched_exact_symbol,True,True,True,True,replicated,4.572328510682769
SNAPC1,1.282760560120649,0.4620866435972743,0.0055029264365196,0.0447474807601199,tested,1.3088240546081842,0.2474078308109163,1.2221738646291368e-07,1.1136193712930114e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.026063494487535088
SNED1,-3.2772090197266253,0.5420320811648914,1.483450156590328e-09,7.282769787447658e-08,tested,-1.1584399527124054,0.30327880630339143,0.0001336035526022492,0.0005442317238590024,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.11876906701422
SNORA15,1.8143419231243303,0.5289809019685162,0.0006038444232939,0.0073853195705771,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORA56,1.5326541909246594,0.5258848749690522,0.0035633972231282,0.0317263145984621,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORA71C,1.2615951530048353,0.4449455498192594,0.0045769454922102,0.0388098380477489,tested,0.8348928794807288,0.21517966462939378,0.00010446488597324686,0.0004392693085094126,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.4267022735241065
SNORA78,2.075389244298184,0.6533961094916702,0.0014916095309007,0.0155928853051174,tested,-0.5763001126583569,0.2616875029068928,0.027647975150010204,0.05460459796721422,tested,True,matched_exact_symbol,True,False,False,False,not_significant,-2.651689356956541
SNORD107,-2.318199524558036,0.5673646969161026,4.390491722645905e-05,0.0007802696236126,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD112,-2.152208980722615,0.426097160967548,4.395450859890622e-07,1.3622007886138902e-05,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD113-4,-1.5175051363006853,0.4345623245157053,0.0004793624951961,0.0061491848284874,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD113-5,-1.9297962132381976,0.4203660996970088,4.416533698046959e-06,0.0001028827118219,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD113-6,-2.5320674988853438,0.4066130569761694,4.747951033002744e-10,2.5980194558711893e-08,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD113-7,-1.8466883877972031,0.3932099633198991,2.647303798700458e-06,6.498264885314725e-05,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD113-8,-1.6716309944389895,0.4900751901909163,0.0006473258977607,0.0077812424277745,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD114-14,-2.128309565613989,0.3968068342031561,8.158351939668284e-08,2.945417370383333e-06,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD114-17,-1.5796773711419,0.5710572524286581,0.0056708015007171,0.0456583403647499,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD114-23,-1.993972573972316,0.4511690233093068,9.889799783246628e-06,0.0002103284140137,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD114-26,-2.187723853977805,0.398189657793174,3.92540028214936e-08,1.5254680491929902e-06,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD114-28,-2.2782701098953413,0.4471826828252832,3.492588973964993e-07,1.1221143657637986e-05,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD114-3,-1.4212974859491736,0.4202608255014892,0.0007197549582839,0.0084868076225943,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD116-2,-2.2544750761733705,0.4664496612292518,1.343114383371666e-06,3.5454170129906334e-05,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD116-23,-1.317863652774367,0.4817947008820494,0.0062319277894266,0.0490799350492625,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD116-29,-1.5103991153907972,0.4376550946540648,0.0005582706555156,0.0069617172580497,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD57,1.7839118064405974,0.5598623901930072,0.00144085268105,0.0151983918344497,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
SNORD75,1.316491807402332,0.4534485339516307,0.0036926657232272,0.0327109157573568,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
SNPH,-1.9158204114717732,0.5728682328170815,0.0008250232894903,0.0094728903599838,tested,-0.33052640488969,0.40746166477740525,0.41725998182541846,0.51536746994075,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.585294006582083
SNTB1,-1.9489328382040203,0.4419407462851433,1.0339854717258502e-05,0.000219013132378,tested,-0.8722410903038554,0.3203516202339364,0.006473875584299352,0.015832124836243792,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.0766917479001648
SNX9,-1.166169676736565,0.3942217045623141,0.0030948449926156,0.0282980343711224,tested,-0.6935706765602752,0.1864700185152519,0.00019963686255933212,0.0007718254270487498,tested,True,matched_exact_symbol,True,True,True,False,replicated,0.47259900017628986
SOD3,-2.2488600414715387,0.6651323331797507,0.0007220372584978,0.0085041742575985,tested,-1.0930418749277901,0.3578475309564579,0.0022544317297978054,0.006413005000301328,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.1558181665437486
SORBS1,-3.431129767694574,0.4712528037150976,3.316774875643133e-13,3.2264848929172926e-11,tested,-1.945420724976183,0.3283727766535526,3.133871328001584e-09,4.1406071950279997e-08,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.485709042718391
SORBS2,-2.297886035821925,0.5888329092370163,9.522722170666364e-05,0.001543915418596,tested,-2.151006166357764,0.3708397765867768,6.6170615504656965e-09,8.101135025775904e-08,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.14687986946416087
SORT1,-1.156654815345316,0.3881760867414783,0.0028851496454587,0.0267768393773763,tested,-1.2199247472477874,0.26615456491313483,4.5721332840947074e-06,2.8171411501929762e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.06326993190247143
SOX2,1.320457333078896,0.4226800723023484,0.0017840358954445,0.0181619003076944,tested,-1.8508904261175032,0.4046966087059753,4.7958433769083875e-06,2.944816108627957e-05,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,-3.171347759196399
SOX21,1.761144655441271,0.5229989221131285,0.0007588154783297,0.0088177498013823,tested,-1.930405674621488,0.514352900703125,0.00017467766801504376,0.0006875405455498416,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,-3.691550330062759
SOX9,1.5644851398793738,0.4860791510560401,0.0012882656131235,0.013853140769167,tested,1.0086041040046168,0.49578648429357297,0.04191614254023176,0.07754204003970741,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-0.555881035874757
SPARCL1,-3.0704410349465863,0.4915717847395096,4.206388004590062e-10,2.325911177695957e-08,tested,-1.0910638011217082,0.25552410228962524,1.9555569894593903e-05,0.00010103239439030425,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.979377233824878
SPINK5,-4.1522039074676895,0.4580459637740857,1.2456122598690566e-19,4.673715143637253e-17,tested,-2.916503351108463,0.7617826602899791,0.00012891395621720525,0.0005277784675406224,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.2357005563592267
SPNS1,1.270069587541305,0.4446435918186273,0.0042850642590571,0.036961317820734,tested,0.8500780982579709,0.1094187075750167,7.908443537961589e-15,3.6382916791910914e-13,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.4199914892833342
SPNS2,-2.0575167775662693,0.4772364530767773,1.622863687127733e-05,0.0003260001127526,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
SPON1,-1.6659304253639806,0.4610767497844103,0.0003025224547516,0.0041546417119233,tested,1.1219762281812873,0.4286204431736925,0.008853882141197535,0.020734950960427184,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,2.787906653545268
SPP1,5.22543097190352,0.6152819205805451,2.018169644553992e-17,4.511253252273242e-15,tested,4.0326670314957145,0.5219728820877422,1.1113808739492611e-14,4.971967067667747e-13,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.1927639404078052
SPRR2B,-1.848749157047327,0.6426419777278731,0.0040173663181125,0.0349680617548384,tested,-0.5005150924653265,1.063432215235716,0.6378834955095496,0.7157543622608411,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.3482340645820003
SPRR2C,-3.0177047674484383,0.6375406836514235,2.2084150107023143e-06,5.528497771026745e-05,tested,-1.5906541157851695,0.8202086891650937,0.05246134638171569,0.09378417956070356,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.4270506516632688
SPRR2D,-1.4502980097851088,0.4992183327024744,0.0036709153602539,0.0325731729517131,tested,-0.9635409261149546,0.8373301376320856,0.24984332224304973,0.34155650624480643,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.48675708367015424
SPRR2F,-2.3480104598005758,0.608610360609847,0.0001143250341033,0.0018309433053199,tested,-0.4694126153474923,0.9207128070330696,0.6101663009545311,0.6919171889993253,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.8785978444530835
SPRR3,-5.451702563311941,0.7095545170007128,1.550720687496187e-14,1.93950851700416e-12,tested,-4.459937366798704,0.9419479728313188,2.192687984649252e-06,1.4686484249902118e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.9917651965132368
SPRY2,-1.6328394335174656,0.5622332264766615,0.0036818932476455,0.0326430130462144,tested,-0.8823507670796441,0.2600960563007012,0.0006928233590753308,0.002315031254117307,tested,True,matched_exact_symbol,True,True,True,False,replicated,0.7504886664378215
SPTB,-4.292950823746854,0.5437439773753977,2.899211345680254e-15,4.17248142434476e-13,tested,-1.3700254975556914,0.540066457437803,0.011187977474068,0.025244014399205383,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.9229253261911627
SQLE,2.1106081550842486,0.4325823448418393,1.0657647342826604e-06,2.9234789290792767e-05,tested,1.1397612859222297,0.24996325866454788,5.12230259623276e-06,3.1152675074192425e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.9708468691620189
SRL,-4.461154849888625,0.5361267187098185,8.716328624570337e-17,1.6958101579580732e-14,tested,-2.463575804507495,0.5225408680174585,2.4217550738888385e-06,1.605210845485175e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.99757904538113
SSBP2,-2.7304518264225344,0.6273095286122107,1.3450862733436726e-05,0.000278727344926,tested,-1.7309750510805233,0.22992669786884115,5.137456003410456e-14,1.972120207760788e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.9994767753420111
SSFA2,1.5136594281638325,0.4058850992714411,0.0001920272187079,0.0028255433609878,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
SSH2,-1.331295348761269,0.3898522343748595,0.0006381206953004,0.0076970103614537,tested,0.270217254170076,0.22083198671257198,0.22109079418134803,0.31003776228588753,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.6015126029313451
SSPN,-2.2799965111346574,0.6059462477184144,0.0001680859439931,0.0025227298965607,tested,-0.16307666019895145,0.2779470504504853,0.5573928202966214,0.6451054815726313,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.116919850935706
SSPO,-2.086986270813411,0.6588228361561691,0.0015362337724702,0.0160115793785441,tested,-2.6948492414839653,0.4566319830809464,3.600412472933553e-09,4.684210105092123e-08,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.6078629706705545
ST6GAL1,-1.6455016493110448,0.4372620746020655,0.0001677575247094,0.0025227298965607,tested,-0.11275887385399154,0.32285887402397234,0.7269006738242845,0.7898909548572262,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.5327427754570533
ST6GALNAC1,-2.375161586864386,0.7372225650532968,0.0012740133499725,0.013756201700731,tested,-2.436547776192395,0.48476100474522216,5.000681932143361e-07,3.925337400561081e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.06138618932800899
STAB1,-2.035883264364416,0.4419353058084841,4.090210614246077e-06,9.570546261307188e-05,tested,0.9774428367248477,0.36509255115772293,0.0074229950960921125,0.017821178542736276,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.0133261010892634
STAC3,-4.380874063117287,0.5396885475365495,4.762315501363836e-16,7.941728040845785e-14,tested,-1.2145868894205871,0.5567140025120951,0.029131156927094257,0.05706663204001673,tested,True,matched_exact_symbol,True,True,False,False,not_significant,3.1662871736966998
STAT5B,-1.1183118358991,0.4050610572205044,0.0057651576857283,0.046235684462795,tested,-0.15811128562925014,0.11644676628850052,0.17452751920052734,0.25535378833847644,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.9602005502698499
STBD1,-2.659706330613129,0.622250893635502,1.9171198991569136e-05,0.0003778848341565,tested,-0.7894842425855995,0.32140620936065745,0.014035869241810394,0.03064540124008604,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.8702220880275298
STEAP4,-2.643342603730836,0.6086400860437978,1.4053046115422723e-05,0.0002894927499777,tested,0.4947665898449542,0.4108693482492325,0.22851442966161362,0.3184466054695763,tested,True,matched_exact_symbol,True,False,False,False,not_significant,3.13810919357579
STS,-1.4907461067564134,0.5300600672927659,0.004917181859597,0.0409999306483542,tested,0.33907432055199377,0.22827885568521422,0.13745075952592173,0.20973637010922402,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.829820427308407
STXBP5,-1.1572400468457944,0.4233941593533811,0.0062713628689075,0.0492783654746432,tested,-0.6498374951398799,0.3023715237800798,0.03162362914564809,0.06124251610685851,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.5074025517059145
SVEP1,-2.64905240076418,0.59739470505715,9.23539426033432e-06,0.0001988259264325,tested,-0.5782277493482234,0.3892217969536718,0.13738505855454414,0.20967196436376648,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.0708246514159563
SYNC,-2.1978966916289493,0.5657884118496727,0.0001024723860423,0.0016537248659921,tested,0.2686743076551829,0.29021731291934694,0.35456583276571474,0.4526210480489171,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.4665709992841323
SYNE1,-2.356599447636618,0.4231083701675343,2.5513416655918172e-08,1.0153180128298343e-06,tested,-0.5148386978608653,0.3045716784199935,0.09095727246857918,0.14895296454716864,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.8417607497757529
SYNM,-3.1162342151640865,0.450041024428492,4.380323813369766e-12,3.711264676069577e-10,tested,-1.6083804536279367,0.46399974479946937,0.0005275974279934477,0.0018194772197996604,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.5078537615361498
