gene,GSM5593747,GSM5593748,GSM5593749,GSM5593750,GSM5593751,GSM5593752,GSM5593753,GSM5593754,GSM5593755,GSM5593756,GSM5593757,GSM5593758,GSM5593759,GSM5593760,GSM5593761,GSM5593762,GSM5593763,GSM5593764,GSM5593765,GSM5593766,GSM5593767,GSM5593768,GSM5593769,GSM5593770,GSM5593771,GSM5593772,GSM5593773,GSM5593774,GSM5593775,GSM5593776
SARM1,8.014251489145803,6.386618723576336,8.45342988077102,6.048226873217493,8.395338145628125,6.057764462140161,8.396303494530068,7.479380465182973,8.250368719496699,6.045213204498112,8.42917871814445,6.971084802325761,8.921935283120973,6.250429310340971,9.569020720340221,7.376327039631538,8.905076332913353,5.527746459443876,8.243918873286137,7.069426632191308,9.64109973204861,6.439631680827618,8.40379361048907,6.652012990303389,7.899133599766823,7.921720068384198,8.57286057320497,7.401483844733094,8.18524601024159,5.32195402858535
POLDIP2,11.067476988840511,11.176249594109649,11.243420698849171,10.635432147973404,10.579512095241947,10.919013647166238,10.496397003365937,10.794597681234517,11.584058666506104,10.954041737378967,11.20547246122531,10.913922934830843,10.481317289768214,11.215051051476186,11.584663401630813,11.128457911351505,11.055204424584728,12.585948016474486,11.161414721583624,10.56303151375499,10.121372426131062,10.997212669585734,11.438428613131169,10.897568315382161,11.465786976072346,10.321149192481187,10.683960414813091,10.932578892995746,11.409304188237817,11.265202078640517
PLXND1,8.752717016644418,10.418535516501473,9.64375804537964,10.518727714333773,8.462452750925227,10.12469852933023,10.419845958019025,11.153351419323162,8.486294721810847,10.108615829114099,9.12312247168379,10.677477661742696,9.443778010365257,9.92100414922528,8.91115686140356,10.789440856044259,8.189821100050574,9.891493460045604,9.971480900584512,10.903095290452365,9.667539091805464,9.535503785233955,11.515497688400215,9.267336391329874,8.860560404358422,11.80151966943174,9.635836926732473,10.925416310785792,7.635826894602134,9.994203197740134
AK2,11.619872241842641,11.993454032760996,11.894234791211852,11.734121486632247,11.196553798678078,11.707329469357436,11.304685910490843,11.880840533925642,11.552695353195606,11.38591325085903,11.580690244599348,12.14467375342497,11.331331376858516,12.316760209083517,11.31082346756642,11.28417470198883,11.513699585489116,11.690776586000583,11.782842574332863,11.25620847949849,10.939646420466337,12.443931896118508,11.045197741263982,11.683080873842606,11.727832406878592,11.24171290725075,11.531080356716085,11.455351172016771,11.55491596239715,12.191625637273
CD38,7.8773058706765475,10.174870878900341,7.403661715758721,3.4247714571594257,5.810330605955408,9.892208843559274,7.961496418638988,7.260267787091968,8.916842866299566,8.11587233408339,6.74037098084598,9.312988230928193,6.1800023270136375,6.754452768126418,7.033851464034752,9.045855411466645,6.518088387929238,10.595796933207769,8.785013914647061,5.367584015953216,7.6158047359870995,8.975470344955635,8.27093925126555,8.06073551191252,7.150577203543138,6.720409073108179,7.6412669574700365,9.398835955900806,7.8887008658343465,7.120264284816856
FKBP4,11.839860860702343,11.439013278821474,11.797992984808658,12.538663429142895,11.69564431779926,11.332912007045453,11.2640177866998,11.471051169737972,11.793460174252703,11.978365612068417,12.008029851661036,11.648681590720896,11.36996444388297,11.634566810763976,11.509794262366048,11.090123863152778,12.06464760761476,11.649484103967541,11.735642913283886,11.509897810905304,10.719956658665824,11.743694239906832,10.858450085651777,11.39142432736723,11.889052515349233,10.617116572814849,11.693351757271305,11.943212548758213,12.020365946198643,11.493756973005267
KDM1A,10.858128658735346,11.785155916882232,10.93404740186433,12.139423169204813,11.265710641024938,12.109889264055907,10.851888733508767,10.944650964752473,10.748449583713823,11.909431481065711,10.549778566951302,11.20349746233417,11.133603715880959,11.398753443945731,10.667543034450523,11.89185651454635,10.891869679444255,11.237296006694233,10.918096063758817,12.267962308534832,10.661023419027504,11.072450032165898,10.540248703964386,11.216870229267654,10.8916359509968,10.96503165898189,10.713242599690357,11.096346476074524,10.960140440540487,12.089890820855311
RBM6,10.458289874098632,9.778492717469234,10.512908019329998,10.015163334224349,11.051515175495913,9.492260106543018,10.912917909546161,10.059533868276686,10.170808697342787,10.330981323901113,10.70542557044466,10.047343553989434,11.644498048613157,9.508040449588558,10.120957267996403,10.210932463860143,10.276605125037792,9.633628582004564,10.770725950624755,10.050063610707538,11.046398458186754,9.721241590663086,10.242021633745036,9.876822409074304,10.354677016105965,10.236590575564016,11.01967083658879,10.828216402389703,10.305805475284332,9.025166109884363
CAMKK1,8.087039362956785,8.187574250640676,7.375948921599803,8.470033311487086,9.116766433420619,8.709245325300005,8.339445195949546,7.950813488006116,8.63346073648194,7.665040926697092,7.791058121373146,7.735941663216975,8.850057863612776,7.7348775068944216,11.015962756070492,7.625386966993829,9.26621278103153,7.370573683680614,7.955022126251706,7.334603134679759,8.49045724648657,7.772215581670058,7.86259727091908,8.1003348570384,8.973027292058509,7.673482758452246,7.385078432635796,8.049770018168376,7.811867444549264,7.614736307067485
RECQL,10.07859914760774,11.521678253906908,10.204680002533737,11.349155178668925,10.095784099820923,10.935428363760883,10.018803912960724,10.381191552510314,10.091791472430204,11.433112279166147,9.959044491405267,10.257220421532459,9.887315056609529,11.063201251013767,9.186270037728555,10.928609315481525,9.924078380840708,10.583590500698069,9.892747202859411,11.829696166128718,9.682432559378569,12.22045531885296,10.335549511925821,10.795113454284268,10.16127654835822,11.215790809378298,10.021233043494853,10.360592767658007,10.025241256610526,11.536213084624475
