gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,direction
STEAP1B,113.8985421427395,3.2495247173203037,0.5404807582909459,6.01228566877316,1.8292560048318822e-09,2.5410287693579065e-08,1.8292560048318822e-09,True,tested,up
PTN,981.3705445700701,-2.804348840061581,0.45000710749799855,-6.231787883648157,4.611416069474835e-10,7.297320641855124e-09,4.611416069474835e-10,True,tested,down
MPP6,568.0323466736938,0.03888780858527784,0.19286786152091195,0.20162928275668873,0.840206551035457,0.8789519699211598,0.840206551035457,True,tested,not_significant
GSDME,573.5842777437318,3.3953345329291236,0.3254701840268496,10.43209086288846,1.7695100476138343e-25,5.353517686424905e-23,1.7695100476138343e-25,True,tested,up
ATP6V0A4,439.3256339345914,-4.327826959101544,0.7508162868158945,-5.764162332513117,8.206439998429039e-09,9.837807519943474e-08,8.206439998429039e-09,True,tested,down
ZC3HAV1,3074.0432230084853,0.1722522624691594,0.13280128517756754,1.2970677372499995,0.19460788113313465,0.2792404082175606,0.19460788113313465,True,tested,not_significant
TTC26,187.7089404186083,0.558160027483907,0.16472468312401198,3.3884419559860355,0.0007029090433511905,0.0023430301445039685,0.0007029090433511905,True,tested,not_significant
OGDH,4868.48373045917,-0.10281820134666103,0.1605115144126263,-0.6405658916303457,0.5218047659894338,0.6140108344372308,0.5218047659894338,True,tested,not_significant
ADAP1,94.00700340748041,-0.2144029005587942,0.35925043515637795,-0.59680623759152,0.5506367529585784,0.6394006011131033,0.5506367529585784,True,tested,not_significant
TFEC,127.14340785439087,0.9033202971721316,0.38135102708368773,2.368737024468266,0.017848939478346735,0.03754461108749578,0.017848939478346735,True,tested,not_significant
H2AFV,2577.5343555860045,0.26535225600945417,0.15319202528412001,1.73215450032281,0.08324605768150309,0.1382657606415586,0.08324605768150309,True,tested,not_significant
CAV2,3974.3336141275113,1.1694678704607986,0.2734161259234645,4.277245413052776,1.8922016442751714e-05,9.818546322765061e-05,1.8922016442751714e-05,True,tested,up
CAV1,9151.086927118877,2.5072524098952225,0.38140301159786494,6.5737614377800515,4.9059813908392454e-11,1.0019653069391366e-09,4.9059813908392454e-11,True,tested,up
MET,3542.4567952747907,2.2663189334685194,0.28270432929324235,8.016569605192432,1.0873931653265144e-15,6.14239493705009e-14,1.0873931653265144e-15,True,tested,up
LMBR1,1524.4521993831715,0.347140987309024,0.11940138357013493,2.907344763765803,0.003645112135741525,0.00972284094784612,0.003645112135741525,True,tested,not_significant
WNT2,78.09718880712039,4.285398060938612,0.623102366357335,6.877518514319097,6.0904109792154205e-12,1.48923062984925e-10,6.0904109792154205e-12,True,tested,up
HOXA1,65.37009292144322,5.368455706460445,0.562938420460368,9.53648838192666,1.4775071122148114e-21,2.2735777545719296e-19,1.4775071122148114e-21,True,tested,up
DNAJB6,4900.554238936592,0.45478736692224664,0.1846602581576316,2.4628329422892197,0.013784412555854412,0.03015340246593153,0.013784412555854412,True,tested,not_significant
HOXA3,25.066653575400867,1.7208467725311751,0.5358020985994261,3.211720851839565,0.0013194251203745263,0.004028692849586947,0.0013194251203745263,True,tested,up
LFNG,768.8491898239965,0.06484812976967703,0.25002076705942683,0.2593709735890197,0.7953490232949275,0.8450158250732849,0.7953490232949275,True,tested,not_significant
BRAT1,657.2043856568919,0.4213020237007663,0.1081747328266499,3.8946435335865646,9.834324512193192e-05,0.00041607654075052973,9.834324512193192e-05,True,tested,not_significant
IQCE,509.15792785343797,0.23348013558405709,0.19148618854298294,1.2193053575331245,0.2227283159409288,0.3118196423173003,0.2227283159409288,True,tested,not_significant
TSPAN12,308.38462501478233,-0.8867543095043176,0.45053710495117383,-1.968215935511944,0.049043197493815215,0.08849788468101512,0.049043197493815215,True,tested,not_significant
SSBP1,1445.6666155682526,0.31555798982746275,0.14263795347350172,2.2123003179941505,0.026945921155134347,0.053496239864214,0.026945921155134347,True,tested,not_significant
CPED1,349.44115723559645,-0.7268699138333966,0.3309762185224274,-2.1961393996171448,0.028081967283511068,0.055280753730348145,0.028081967283511068,True,tested,not_significant
HIBADH,708.0992897733446,-0.2378063932165106,0.2562998099636836,-0.9278445943842352,0.35348818805264914,0.4514713907226522,0.35348818805264914,True,tested,not_significant
TAX1BP1,5072.249529030854,-0.2547116993909891,0.17811189386304407,-1.430065639450474,0.15269818083794956,0.22891261677646757,0.15269818083794956,True,tested,not_significant
CPVL,447.0716701814014,0.38715325202040235,0.3283658863680714,1.1790300640013351,0.23838620469173954,0.32940035251180916,0.23838620469173954,True,tested,not_significant
CHN2,64.04426947117592,-0.32131086300391026,0.432473048033414,-0.7429615890863214,0.45750493589363705,0.5538462601357357,0.45750493589363705,True,tested,not_significant
GRB10,786.2925905522633,0.29523565543772784,0.31324449713646196,0.9425086733737936,0.3459322726597459,0.44372600366315496,0.3459322726597459,True,tested,not_significant
ABHD11,242.6534356345903,-0.5724234947018346,0.29249730515479033,-1.9570214310142333,0.050344948750512826,0.09048020384491616,0.050344948750512826,True,tested,not_significant
COBL,1081.164066302482,-3.2886672887203034,0.4110623761379762,-8.000409377326319,1.240062310797605e-15,6.874258462030202e-14,1.240062310797605e-15,True,tested,down
FKBP14,958.3891115589156,1.249293580109929,0.2758630829821787,4.528672581356729,5.935539062956047e-06,3.551772453025995e-05,5.935539062956047e-06,True,tested,up
PLEKHA8,757.1765080651036,0.3865027788832576,0.20705934222842745,1.866628062871312,0.06195354587645445,0.10800260426619017,0.06195354587645445,True,tested,not_significant
STX1A,82.7405369077031,2.0696830017804424,0.33322617156949097,6.211045765199842,5.263314062052057e-10,8.176688947574344e-09,5.263314062052057e-10,True,tested,up
NOD1,326.323491119963,-0.031180635244241146,0.16317923258711967,-0.19108212944679792,0.8484612483054292,0.8851050950997553,0.8484612483054292,True,tested,not_significant
GARS,3450.187296516197,0.7096964992903733,0.17140243357502674,4.140527555460425,3.465079790355516e-05,0.00016582218299690605,3.465079790355516e-05,True,tested,not_significant
EPHB6,841.994971292864,-2.4015853369636284,0.41468181753395117,-5.791392907568232,6.980506276339358e-09,8.482099185340881e-08,6.980506276339358e-09,True,tested,down
MINDY4,142.6988633631895,0.5982163406324467,0.23855981368847792,2.5076157269875488,0.012154877212854328,0.0271070162730447,0.012154877212854328,True,tested,not_significant
NSUN5P2,112.28430614608337,-1.096194609675699,0.19610737161063388,-5.589767486416396,2.2737386333924807e-08,2.47025164979037e-07,2.2737386333924807e-08,True,tested,down
CASP2,870.5835211596909,0.2944300856089758,0.13860780918620855,2.1241955077251995,0.033653798722594885,0.06454499916174049,0.033653798722594885,True,tested,not_significant
CHCHD2,7719.012244926739,0.7481503573381909,0.3319904729391982,2.2535295989509,0.024225776621623302,0.048906368773577916,0.024225776621623302,True,tested,not_significant
CCL24,39.65036700244945,0.006598763375039487,0.6534163985790049,0.010098864046555802,0.9919424092574972,0.993668107371139,0.9919424092574972,True,tested,not_significant
HSPB1,17727.377987900392,-0.20020997280484656,0.3274388799901756,-0.6114422722520111,0.5409068245637432,0.6309769143704753,0.5409068245637432,True,tested,not_significant
NPTX2,59.07862354377127,2.358847420968756,0.3775927771397248,6.24706711509973,4.182313821409652e-10,6.6715193665918046e-09,4.182313821409652e-10,True,tested,up
PDAP1,2245.9889502053247,0.23857043968123104,0.1212614784996129,1.9674050047310996,0.04913653783567089,0.08864839300249902,0.04913653783567089,True,tested,not_significant
BUD31,1077.6225720118032,0.337172916730795,0.17318492670078017,1.946895282135868,0.051547290383969,0.0923999933072752,0.051547290383969,True,tested,not_significant
PTCD1,250.67086940404792,-0.07445480654593771,0.161011263635708,-0.46241986345994757,0.6437802575542957,0.7209597168662275,0.6437802575542957,True,tested,not_significant
CYP3A5,831.0983732570187,-4.39574040632734,0.69622463079321,-6.313681263070605,2.724748405785321e-10,4.605516924878432e-09,2.724748405785321e-10,True,tested,down
ZKSCAN1,4212.423240462055,-0.6968775111711145,0.13615610124094685,-5.118224632019203,3.084251314545562e-07,2.5393858839777804e-06,3.084251314545562e-07,True,tested,not_significant
EIF3B,5134.263892224145,0.7455122390797011,0.14464923164154633,5.153931553035462,2.550810804550156e-07,2.134644766114406e-06,2.550810804550156e-07,True,tested,not_significant
SNX8,500.9774437948418,0.5858909890448492,0.16188486990432066,3.6191831231116915,0.00029553445520655726,0.0010946856247016077,0.00029553445520655726,True,tested,not_significant
NUDT1,255.83007523957014,0.9643085439545472,0.19125201478735962,5.04208306002265,4.604913135397732e-07,3.645130796756076e-06,4.604913135397732e-07,True,tested,not_significant
PTPRZ1,3339.0340774790193,1.5456550810062872,0.32736630402135175,4.72148496048474,2.341289462417124e-06,1.5582407495952896e-05,2.341289462417124e-06,True,tested,up
TAF6,583.4255490675831,0.4045651781704653,0.1447652317407438,2.7946294376469503,0.005195923570133149,0.013148176315122868,0.005195923570133149,True,tested,not_significant
WASL,2962.4550795679233,0.17313565473754905,0.1384578448169504,1.2504575307122887,0.2111324599915655,0.29863544154755906,0.2111324599915655,True,tested,not_significant
AIMP2,616.2518230024286,0.5227855222765653,0.1747731320269062,2.9912236292480174,0.0027786192666519292,0.0076813309446704245,0.0027786192666519292,True,tested,not_significant
TFR2,11.412606248773562,0.019387634047997905,0.3898312831551001,0.04973339720477038,0.9603348422592353,0.9708918090821184,0.9603348422592353,True,tested,not_significant
MOSPD3,148.42106996564587,-0.6222491008810054,0.18926969900906365,-3.2876319037798405,0.001010338466728481,0.0032099577765694,0.001010338466728481,True,tested,not_significant
PCOLCE,776.1202322527923,1.7845925549665331,0.41439738320629627,4.306476409572603,1.6587561011993245e-05,8.742527281628168e-05,1.6587561011993245e-05,True,tested,up
RBM28,1143.1937873949098,0.2769032553695226,0.15791435350059194,1.7535027641960652,0.07951574546457892,0.13296075471126312,0.07951574546457892,True,tested,not_significant
USP42,458.2276600081434,0.3204374149405212,0.1416495070371382,2.262185175529822,0.023685964836740795,0.04796307116685459,0.023685964836740795,True,tested,not_significant
IMPDH1,1291.690999702718,1.2474361115476793,0.20873934183717377,5.976046971158587,2.286171084243212e-09,3.112750103260208e-08,2.286171084243212e-09,True,tested,up
AGFG2,1504.4783194850745,-2.9293372909842748,0.3920330823302086,-7.472168607742395,7.888384016032975e-14,2.8677730078653484e-12,7.888384016032975e-14,True,tested,down
LSM5,657.1155509085602,0.3416641078292432,0.11859511025800912,2.8809291300959816,0.003965047839016406,0.01044049327724485,0.003965047839016406,True,tested,not_significant
SERPINE1,8114.4188082067785,6.132976314274382,0.5022502713498944,12.210996517315612,2.7154272287826496e-34,4.4063978212518445e-31,2.7154272287826496e-34,True,tested,up
AP1S1,737.2521520731083,0.4708029479137859,0.21246999844826872,2.2158561272283106,0.026701357049768837,0.053081548428374405,0.026701357049768837,True,tested,not_significant
C1GALT1,1717.4062705068288,-0.24294382040225196,0.16744705146569613,-1.450869503378639,0.14681620133947465,0.2216398168056176,0.14681620133947465,True,tested,not_significant
PLOD3,726.5512965710142,2.0655181294631433,0.28258852154959146,7.309278233017916,2.685811228608731e-13,8.732555634001066e-12,2.685811228608731e-13,True,tested,up
RPA3,355.3085462228725,0.7634460309435906,0.1816207558318382,4.2035175299593055,2.6279878910397295e-05,0.00013046998010998896,2.6279878910397295e-05,True,tested,not_significant
ZNHIT1,962.7494048396521,0.20879259077372042,0.2067709572759316,1.009777163700466,0.3126020634169656,0.40929706095451013,0.3126020634169656,True,tested,not_significant
CLDN15,48.24987056425987,-0.24915074832701975,0.2495341052999233,-0.9984637091092508,0.3180545537993149,0.41497505922942557,0.3180545537993149,True,tested,not_significant
GLCCI1,242.10290054835178,-0.8164797800320868,0.1969744282574039,-4.145105470061933,3.396573370312905e-05,0.00016293340284516072,3.396573370312905e-05,True,tested,not_significant
PHF14,1550.628132219529,0.11049340432542189,0.13395899391353355,0.8248300550595506,0.4094680808271306,0.5081666975573715,0.4094680808271306,True,tested,not_significant
NRF1,376.9389246726654,0.11991182638962153,0.07907843795179123,1.5163656427144356,0.12942692161640132,0.1993502934552389,0.12942692161640132,True,tested,not_significant
TMEM106B,2904.752864634857,-0.33100729212120017,0.1363959251800345,-2.4268121770081494,0.015232139355313278,0.032793835181804606,0.015232139355313278,True,tested,not_significant
EZH2,469.0758668041515,0.1955997935774861,0.2660603084803861,0.735170889241849,0.46223542565844666,0.5581345023339832,0.46223542565844666,True,tested,not_significant
CEP41,313.6148954949929,0.5187930156272778,0.3397182644732048,1.5271272400727733,0.12672937451963623,0.19590537240629657,0.12672937451963623,True,tested,not_significant
ZNF862,348.5605865309715,-1.3982305834288173,0.23042258738433963,-6.06811423871654,1.2942083827272263e-09,1.8585373798617047e-08,1.2942083827272263e-09,True,tested,down
SFRP4,536.1523449696372,2.538773106882704,0.4586236819631081,5.535634566483037,3.101035344561191e-08,3.2408361182914086e-07,3.101035344561191e-08,True,tested,up
MEST,560.6744460493661,0.7813780271898327,0.38051377992131347,2.053481551578537,0.04002589716289813,0.07457852446322877,0.04002589716289813,True,tested,not_significant
MEOX2,98.58145994581992,-1.5089730223948634,0.3781580100274467,-3.9903241036341983,6.598306807853456e-05,0.0002928388277478473,6.598306807853456e-05,True,tested,down
ANKMY2,484.875460127818,-0.5161418781870031,0.14649153451567998,-3.523356348839099,0.00042611801862574614,0.0015088686039415927,0.00042611801862574614,True,tested,not_significant
ACTR3C,199.88803162835706,-0.593821994053518,0.20532660353898838,-2.8920850187869602,0.003826943719094188,0.010142679344592615,0.003826943719094188,True,tested,not_significant
TSPAN13,1704.7694109470233,0.16959127751534436,0.37436482604285715,0.4530107149968454,0.6505410259059843,0.7263954280258864,0.6505410259059843,True,tested,not_significant
RARRES2,204.4754450447522,0.9310086938006846,0.3906796808599576,2.3830486698242503,0.017169924136472267,0.036343311494845244,0.017169924136472267,True,tested,not_significant
AGR2,3328.1917879596726,0.03498739717829538,0.7058150096189397,0.04957020848449315,0.9604648876201464,0.9708918090821184,0.9604648876201464,True,tested,not_significant
AHR,6085.717777796132,1.2562185840887024,0.19465049027026268,6.453713948238734,1.0914173500461156e-10,2.0314702500858356e-09,1.0914173500461156e-10,True,tested,up
CHCHD3,1003.8572206674711,0.1644322111755612,0.1621142743547464,1.0142981660932744,0.31044049886745384,0.4070939542156958,0.31044049886745384,True,tested,not_significant
GIMAP2,125.97233978081029,0.1656619520075493,0.3334012369992666,0.4968846351578285,0.6192704071538782,0.6998402511995394,0.6192704071538782,True,tested,not_significant
