gene,_genewise_converged,_MAP_converged,_LFC_converged,dispersions,model_converged
LSM12,True,True,True,0.04561772306599692,True
EMC10,True,True,True,0.04731062166038149,True
JOSD2,True,True,True,0.12215710395256789,True
FAM171A2,True,True,True,0.6331418464542485,True
DBF4B,True,True,True,0.10775931929533548,True
PLCD3,True,True,True,0.2081330596202032,True
FMNL3,True,True,True,0.22360135272823353,True
AQP5,True,True,True,1.7003640539213691,True
RACGAP1,True,True,True,0.189899042304291,True
LARP4,True,True,True,0.023840310433727908,True
GRASP,True,True,True,0.31770246291905074,True
RAVER1,True,True,True,0.08421137540293866,True
SPC24,True,True,True,0.22277484081809726,True
IP6K3,True,True,True,1.2001640141168866,True
LEMD2,True,True,True,0.05374657513497771,True
ALOX15,True,True,True,1.9656415721660667,True
ADCY10P1,True,True,True,0.16866174544434281,True
ZNF653,True,True,True,0.1968086754766813,True
MED11,True,True,True,0.05740781215760391,True
CXCL16,True,True,True,0.10881928515395715,True
SCIMP,True,True,True,0.9244717706853656,True
RNASEK-C17orf49,True,True,True,1.1995981520648349,True
BCL6B,True,True,True,0.5154272100178764,True
TNFSF13,True,True,True,0.548983060546822,True
SENP3,True,True,True,0.06275796597399685,True
FGF11,True,True,True,0.582429563242066,True
EIF4A1,True,True,True,0.16462265113470945,True
RPL26,True,True,True,0.10335977054252021,True
POLR3K,True,True,True,0.14847468700983693,True
SNRNP25,True,True,True,0.26317876054285183,True
WDR90,True,True,True,0.12416388821025569,True
JMJD8,True,True,True,0.0735818681270927,True
SPSB3,True,True,True,0.11000624397935158,True
HS3ST6,True,True,True,1.9976266013682797,True
TEDC2,True,True,True,0.3581668287063341,True
CCNF,True,True,True,0.16198993323773622,True
TBC1D24,True,True,True,0.4487608393429561,True
AMDHD2,True,True,True,0.06694491055238648,True
BICDL2,True,True,True,0.8527696837267663,True
PAQR4,True,True,True,0.20541672620093668,True
FLYWCH2,True,True,True,0.06574749465038436,True
ZG16B,True,True,True,2.160832712410222,True
ZNF75A,True,True,True,0.07111456545632744,True
ADCY9,True,True,True,0.09158935088253715,True
SHANK2,True,True,True,0.9413349692376224,True
CLPB,True,True,True,0.07919163608817126,True
NEU3,True,True,True,0.16082318298892068,True
CYB561A3,True,True,True,0.06464349728321345,True
PPP1R32,True,True,True,0.6663996332697515,True
ASRGL1,True,True,True,0.8792919095208207,True
UBXN1,True,True,True,0.03361242839127002,True
LBHD1,True,True,True,0.07598240178244475,True
TTC9C,True,True,True,0.07712414653326219,True
TAF6L,True,True,True,0.09608955896235045,True
NXF1,True,True,True,0.07429470895570962,True
STX5,True,True,True,0.08802935386197956,True
SLC25A45,True,True,True,0.2651831384218784,True
RPL29,True,True,True,0.1765063845418607,True
SYVN1,True,True,True,0.12125564339714635,True
ZFPL1,True,True,True,0.07844309729680661,True
RPS6KA4,True,True,True,0.1828432546453606,True
LRP5,True,True,True,0.40088472865312264,True
TPCN2,True,True,True,0.17531035402423017,True
PDZK1IP1,True,True,True,0.8431927545132238,True
TAL1,True,True,True,0.2920115612695996,True
CMPK1,True,True,True,0.10941949079094883,True
BEND5,True,True,True,0.41222786544125806,True
COA7,True,True,True,0.09574797652157635,True
ZYG11B,True,True,True,0.124066040819703,True
CZIB,True,True,True,0.07006183467323536,True
MAGOH,True,True,True,0.0750007980076393,True
ACOT11,True,True,True,0.2837101638640359,True
PARS2,True,True,True,0.08246886331780817,True
LEXM,True,True,True,1.378692493037693,True
USP24,True,True,True,0.09142666543489793,True
PLPP3,True,True,True,0.3213472163293382,True
NOL9,True,True,True,0.06288185112476469,True
PRKAA2,True,True,True,0.9006227751588197,True
KLHL21,True,True,True,0.05962340194660394,True
ZSWIM5,True,True,True,0.29007135256879524,True
GMEB1,True,True,True,0.07739341509997452,True
SELENON,True,True,True,0.132150607294968,True
AK4,True,True,True,0.08561892059776967,True
JAK1,True,True,True,0.06539892383746217,True
RAVER2,True,True,True,0.2538257901078645,True
LZIC,True,True,True,0.017754125514095758,True
RBP7,True,True,True,0.2485369624319637,True
FBLIM1,True,True,True,0.21921109172133832,True
SLC25A34,True,True,True,0.5570525692525109,True
AKR7A3,True,True,True,0.48675519479332224,True
DRAXIN,True,True,True,0.5021557844710367,True
PDPN,True,True,True,0.43645783872657073,True
LRRC38,True,True,True,1.0730158297529164,True
DHRS3,True,True,True,0.3233974359719818,True
LAPTM5,True,True,True,0.26667607411810645,True
SDC3,True,True,True,0.28295952264390106,True
PEF1,True,True,True,0.07389351163789927,True
SYNC,True,True,True,0.29990013648972225,True
RBBP4,True,True,True,0.038895700642200125,True
KIAA1522,True,True,True,0.12323908788021282,True
TMCO4,True,True,True,0.32493436966538564,True
UBXN10,True,True,True,0.8618843354635278,True
CAMK2N1,True,True,True,0.6894020786149068,True
ALPL,True,True,True,0.3345953428735132,True
WNT4,True,True,True,0.5163220828077538,True
SCNN1D,True,True,True,0.7859485716847507,True
MXRA8,True,True,True,0.48983421261913546,True
FAAP20,True,True,True,0.1250826512716465,True
MEGF6,True,True,True,0.1952344499732239,True
DIRAS3,True,True,True,0.31585828721963194,True
NFIA,True,True,True,0.13112582235642414,True
OMA1,True,True,True,0.11898893353926414,True
MYSM1,True,True,True,0.04698327689529191,True
TM2D1,True,True,True,0.06069728846413559,True
USP1,True,True,True,0.053540952479229874,True
FUBP1,True,True,True,0.06393270966243728,True
NEXN,True,True,True,0.5008543382822022,True
DNAJB4,True,True,True,0.14263747616428385,True
ADGRL4,True,True,True,0.40474645872595105,True
LRRIQ3,True,True,True,0.19228020595544104,True
TYW3,True,True,True,0.06051279666054103,True
LHX8,True,True,True,1.065641256046326,True
SNX7,True,True,True,0.10324748623059399,True
B3GALT2,True,True,True,0.5122790157317363,True
FAM102B,True,True,True,0.1795606431058141,True
HENMT1,True,True,True,0.16022615418255176,True
AKNAD1,True,True,True,0.7607566000812842,True
C1orf52,True,True,True,0.03186103001473546,True
WDR63,True,True,True,0.5022141151720159,True
GBP2,True,True,True,0.1942459595664722,True
ATXN7L2,True,True,True,0.11551700621828614,True
GBP4,True,True,True,0.6205837927302146,True
ZNF326,True,True,True,0.050713498699506275,True
GFI1,True,True,True,0.4064524748536241,True
KCNT2,True,True,True,0.4681762672638389,True
AGL,True,True,True,0.27114137583483233,True
VCAM1,True,True,True,0.32595759313119127,True
EXTL2,True,True,True,0.2171480349873859,True
SLC30A7,True,True,True,0.0839492190162395,True
ZNF281,True,True,True,0.1421580899187671,True
ARPC5,True,True,True,0.105555979788469,True
CADM3,True,True,True,0.645146075532265,True
NLRP3,True,True,True,0.3677489464569958,True
ZNF496,True,True,True,0.06206632496775946,True
TRIM58,True,True,True,0.8884251205762153,True
IGSF8,True,True,True,0.1346986637002228,True
DDR2,True,True,True,0.5082159046151941,True
PEA15,True,True,True,0.12222334425738249,True
PEX19,True,True,True,0.053468478697288914,True
NCSTN,True,True,True,0.09069954479937879,True
VANGL2,True,True,True,0.16567843623289716,True
SLAMF6,True,True,True,0.3088001730034493,True
OLFML2B,True,True,True,0.5007424948626993,True
FCRLB,True,True,True,0.23153684325420726,True
FCGR3B,True,True,True,0.5542418562128625,True
KLHDC9,True,True,True,0.5246120135660094,True
C1orf74,True,True,True,0.35197530371041885,True
FLVCR1,True,True,True,0.0537933313957015,True
ATF3,True,True,True,0.4098117411758398,True
RBM15,True,True,True,0.049535994276135885,True
DENND2D,True,True,True,0.29157726000005396,True
IER5,True,True,True,0.18882672943212223,True
SNED1,True,True,True,0.32573960303683736,True
BPNT1,True,True,True,0.14564679319737642,True
SPATA17,True,True,True,0.2592073302074698,True
C1orf115,True,True,True,0.5216074690693759,True
BROX,True,True,True,0.08390415065468677,True
NBPF20,True,True,True,0.3559790970128275,True
ACP6,True,True,True,0.10568269905295911,True
KIF26B,True,True,True,0.5820845768956073,True
TFB2M,True,True,True,0.05978593369521331,True
CNST,True,True,True,0.1101008431807605,True
PPP1R21,True,True,True,0.10234822177757809,True
KLHDC8A,True,True,True,1.2656251691975635,True
PKDCC,True,True,True,0.7924555492385483,True
OXER1,True,True,True,0.3881330917625857,True
HAAO,True,True,True,0.2621325974689155,True
B3GALNT2,True,True,True,0.08717127155809305,True
MAPKAPK2,True,True,True,0.05482914818133244,True
IL20,True,True,True,1.3741679604967056,True
IL24,True,True,True,0.8687833130440668,True
FCMR,True,True,True,0.24635735869727443,True
CAPN2,True,True,True,0.1283876031657597,True
MRPL55,True,True,True,0.08465749804454062,True
OBSCN-AS1,True,True,True,0.3797376114613611,True
WDR26,True,True,True,0.1335430663310894,True
REL,True,True,True,0.11312708220087177,True
PUS10,True,True,True,0.14534436024711192,True
PEX13,True,True,True,0.0819402211704015,True
KIAA1841,True,True,True,0.04720423996928991,True
TRIM17,True,True,True,1.0972641409998092,True
RFTN2,True,True,True,0.3852663435520199,True
DISC1,True,True,True,0.26286766900588143,True
MEMO1,True,True,True,0.14401089417892246,True
DPY30,True,True,True,0.09450462395166256,True
TYW5,True,True,True,0.036516328303867016,True
MAIP1,True,True,True,0.07739691041199184,True
PQLC3,True,True,True,0.08664435897147205,True
ARL5A,True,True,True,0.14913583353086082,True
LRATD1,True,True,True,0.6664773823529214,True
CLHC1,True,True,True,0.2558851318056555,True
PRORSD1P,True,True,True,0.25843202531689524,True
FRZB,True,True,True,0.5221708576070967,True
DUSP19,True,True,True,0.09040558796235568,True
CFAP36,True,True,True,0.08189901860484647,True
NUP35,True,True,True,0.06130738188441853,True
CCDC138,True,True,True,0.07805331336868891,True
FBXO41,True,True,True,0.3833928515531764,True
ALMS1P1,True,True,True,1.0582533407255217,True
ACTG2,True,True,True,1.5324099996767433,True
WDCP,True,True,True,0.04536166535322696,True
SMC6,True,True,True,0.09935438038913853,True
VSNL1,True,True,True,0.8272794972097286,True
CCDC74A,True,True,True,0.3395967727202162,True
H3F3A,True,True,True,0.12194777081188692,True
COQ8A,True,True,True,0.5638946609929951,True
SLC16A14,True,True,True,0.4437344310901026,True
EN1,True,True,True,0.46175490647713424,True
SGCB,True,True,True,0.22904167350629365,True
SPATA18,True,True,True,0.35891227593447095,True
NOSTRIN,True,True,True,0.7013635617178005,True
SGPP2,True,True,True,0.7651652826796407,True
INHBB,True,True,True,0.5980962979886566,True
XIRP2,True,True,True,1.85279778481937,True
BBS5,True,True,True,0.20140237540233816,True
SMARCAD1,True,True,True,0.15156549412444414,True
HPGDS,True,True,True,0.18815424841401018,True
PDLIM5,True,True,True,0.049595039565951175,True
RPRD2,True,True,True,0.03645298961250036,True
ANKRD23,True,True,True,0.8716568141614128,True
CTSS,True,True,True,0.3276792737019407,True
MSX1,True,True,True,0.7057636332056445,True
PACRGL,True,True,True,0.04116879137941473,True
BNIPL,True,True,True,1.2890220013272093,True
C1QTNF7,True,True,True,0.7303269149486245,True
TNFAIP8L2,True,True,True,0.29246959058674477,True
LYSMD1,True,True,True,0.057224573814589695,True
SCNM1,True,True,True,0.04370031294354321,True
TMOD4,True,True,True,1.0485427570805905,True
VPS72,True,True,True,0.03904933127149854,True
ERCC3,True,True,True,0.02180404846258869,True
RNF149,True,True,True,0.12584055366749758,True
IWS1,True,True,True,0.012532137226452255,True
BOLA3,True,True,True,0.17191697379270046,True
CDC42EP3,True,True,True,0.23414945422038744,True
S100A11,True,True,True,0.39721506952203206,True
LCE3D,True,True,True,2.9017910546310297,True
IVL,True,True,True,1.694171506448192,True
SPRR3,True,True,True,3.1915137480007036,True
DHX57,True,True,True,0.043679242079573084,True
SPRR2D,True,True,True,2.526258542052803,True
PGLYRP4,True,True,True,1.2232861760710803,True
ARHGAP25,True,True,True,0.16835710046383429,True
S100A9,True,True,True,1.4882002515897959,True
S100A12,True,True,True,1.145510298069075,True
TGFA,True,True,True,0.34909077126932175,True
CCNYL1,True,True,True,0.12697715820158784,True
FZD5,True,True,True,0.1665881235647411,True
DCAF16,True,True,True,0.061766460215064455,True
NPPC,True,True,True,2.119719632663078,True
GNPDA2,True,True,True,0.07062553588728436,True
PAQR3,True,True,True,0.1890075386118778,True
NIPAL1,True,True,True,0.6271757462635014,True
ANTXR2,True,True,True,0.4845432890909242,True
HELQ,True,True,True,0.03844568511636204,True
MRPS18C,True,True,True,0.03643695693002792,True
CGGBP1,True,True,True,0.027153946559924626,True
ABRAXAS1,True,True,True,0.059002922737007996,True
GPR155,True,True,True,0.26716744295225997,True
DAPL1,True,True,True,0.9484652839585003,True
PMVK,True,True,True,0.1306202830237089,True
PBXIP1,True,True,True,0.10417990509987878,True
CLDN1,True,True,True,0.609005181252627,True
PYGO2,True,True,True,0.05741550901167861,True
HIPK1,True,True,True,0.10423352282662926,True
DCST2,True,True,True,0.2149895415071148,True
COL6A3,True,True,True,0.6034014281520362,True
INAVA,True,True,True,0.4664724220353408,True
LINC01116,True,True,True,0.8059803969847271,True
YY1AP1,True,True,True,0.04687630646965265,True
KBTBD8,True,True,True,0.1926994623802764,True
EOGT,True,True,True,0.07080058133073629,True
LMOD3,True,True,True,1.1308928111524312,True
NAXE,True,True,True,0.14670425678294358,True
POGLUT1,True,True,True,0.11809298495971958,True
SLC22A15,True,True,True,0.2633487723792737,True
IGFN1,True,True,True,1.2393416104228028,True
ATP1A1,True,True,True,0.21287002649163878,True
SLC15A2,True,True,True,0.5291975259434983,True
EIF4E3,True,True,True,0.19386793349885595,True
LRRC58,True,True,True,0.06050547016422236,True
FSTL1,True,True,True,0.5035752398715257,True
LMOD1,True,True,True,0.5680212695508826,True
ELF3,True,True,True,1.0066943949004588,True
TMEM183A,True,True,True,0.11654072511154567,True
TMEM169,True,True,True,0.43866407322755463,True
IGFBP7,True,True,True,0.40438935706938073,True
TRIM46,True,True,True,0.862544277966569,True
KRTCAP2,True,True,True,0.14719608813044366,True
CXCR1,True,True,True,0.8350507428678821,True
ARPC2,True,True,True,0.2004685511535121,True
CCT3,True,True,True,0.08423654202934085,True
TMEM79,True,True,True,0.9352554577253677,True
SSR2,True,True,True,0.2239169804688169,True
RNF25,True,True,True,0.029151189370103595,True
STK36,True,True,True,0.08575203222148493,True
ADORA1,True,True,True,0.3712673237930638,True
NEK10,True,True,True,0.49904964403033447,True
CCDC141,True,True,True,0.4897868550735183,True
CIP2A,True,True,True,0.19366797445126335,True
EOMES,True,True,True,0.2773038092311694,True
CWC22,True,True,True,0.01961197333654282,True
AZI2,True,True,True,0.10079276328742272,True
TGFBR2,True,True,True,0.2466496490453049,True
ANKZF1,True,True,True,0.0961971388202864,True
HDAC11,True,True,True,0.08947708081769325,True
TRAT1,True,True,True,0.5839993386487355,True
FBLN2,True,True,True,0.4699265525824958,True
GLB1L,True,True,True,0.17884028106683575,True
STT3B,True,True,True,0.060731523164407775,True
CHCHD4,True,True,True,0.04943247805801139,True
NFASC,True,True,True,0.25669791319708324,True
SGO2,True,True,True,0.09563957718439749,True
SERPINI1,True,True,True,0.5071009682234979,True
CLASP2,True,True,True,0.06063684764428141,True
SUCLG1,True,True,True,0.20979260061227203,True
NUAK2,True,True,True,0.459116305010071,True
PRKCI,True,True,True,0.08385295008755912,True
MNDA,True,True,True,0.18324185548036334,True
PYHIN1,True,True,True,0.3154343726807166,True
IFI16,True,True,True,0.21764694340083968,True
AIM2,True,True,True,0.413272599280296,True
EIF5A2,True,True,True,0.3694586199184293,True
RPL22L1,True,True,True,0.29125890621052186,True
PPM1L,True,True,True,0.2694766751521068,True
ICA1L,True,True,True,0.16688297196766327,True
SNHG16,True,True,True,0.05774261542217988,True
CTLA4,True,True,True,0.4684620946583573,True
ICOS,True,True,True,0.28412414363588995,True
RYBP,True,True,True,0.08266656194062616,True
PPP4R2,True,True,True,0.039937327236546374,True
CD200R1,True,True,True,0.39026964532793196,True
GTPBP8,True,True,True,0.06561083932737186,True
NEPRO,True,True,True,0.04285701751285054,True
SPICE1,True,True,True,0.07418100053770221,True
CCDC191,True,True,True,0.10387200047282859,True
CADPS,True,True,True,1.0194811404170665,True
CDS1,True,True,True,0.2570032644095871,True
WDFY3,True,True,True,0.08033668013097016,True
COX18,True,True,True,0.12138174918832002,True
PTPN13,True,True,True,0.469786496354794,True
C4orf36,True,True,True,0.5342592521431677,True
THOC7,True,True,True,0.09626483828270915,True
PSMD6,True,True,True,0.09256087670907664,True
PRICKLE2,True,True,True,0.2074992788961538,True
ADAMTS9,True,True,True,0.6834166862170422,True
PPM1K,True,True,True,0.25308721305908344,True
GMPS,True,True,True,0.03163607919498622,True
TIPARP,True,True,True,0.2611757992041272,True
CCNL1,True,True,True,0.15179748843001442,True
PTX3,True,True,True,1.2475609253357438,True
DCLK3,True,True,True,0.5159657708383475,True
SLMAP,True,True,True,0.03912757904095568,True
RPL9,True,True,True,0.16505493307101948,True
SMIM14,True,True,True,0.09139577929111962,True
RPP14,True,True,True,0.05885490990146042,True
ABHD6,True,True,True,0.2849525911634605,True
DNASE1L3,True,True,True,1.0259992717296136,True
C3orf67,True,True,True,0.4835473337126661,True
RBM47,True,True,True,0.43040795151867073,True
APBB2,True,True,True,0.2657671621445813,True
IL17RE,True,True,True,0.3818008406740466,True
IL17RC,True,True,True,0.11790656526569009,True
CRELD1,True,True,True,0.26508657615803716,True
PRRT3,True,True,True,0.3223096080716498,True
PCOLCE2,True,True,True,0.9738111737349437,True
U2SURP,True,True,True,0.06725595866526114,True
MTMR14,True,True,True,0.03454534056040934,True
TTC14,True,True,True,0.10195514172262149,True
CXCL3,True,True,True,0.7105763093159849,True
CXCL5,True,True,True,1.8313123907417157,True
PPBP,True,True,True,0.7511516133267284,True
MTHFD2L,True,True,True,0.12462699743700269,True
CXCL1,True,True,True,0.9558800154506117,True
RCHY1,True,True,True,0.04913746141149133,True
CPA3,True,True,True,0.42809354526141336,True
GYG1,True,True,True,0.21666043100514035,True
HPS3,True,True,True,0.08692314351199053,True
TM4SF18,True,True,True,0.42459164438130065,True
TOPBP1,True,True,True,0.13190161956838378,True
RYK,True,True,True,0.058570430017380104,True
SNRK,True,True,True,0.1823373139513143,True
ZNF513,True,True,True,0.17368481073531455,True
SLC4A1AP,True,True,True,0.060998184680499126,True
PLB1,True,True,True,0.33885999098929187,True
SPDYA,True,True,True,0.3562214108701762,True
KIAA1143,True,True,True,0.03068520725739973,True
KIF15,True,True,True,0.23986995247934323,True
WDR43,True,True,True,0.1005370069663735,True
ZDHHC3,True,True,True,0.0924134688425498,True
CDCP1,True,True,True,0.4545472459053399,True
CLEC3B,True,True,True,0.4293583593936772,True
LZTFL1,True,True,True,0.08056293908718284,True
FYCO1,True,True,True,0.2029732073909668,True
CCR1,True,True,True,0.5806840145782183,True
LRRC2,True,True,True,0.6705444669299074,True
ELP6,True,True,True,0.10573544772701109,True
FBXO40,True,True,True,1.7096574427764153,True
DTX3L,True,True,True,0.2095017904110459,True
ZNF148,True,True,True,0.037807332115444424,True
NMNAT3,True,True,True,0.3618355334407221,True
SMIM12,True,True,True,0.08856431343597782,True
ZMYM6,True,True,True,0.04363785473499813,True
TPRA1,True,True,True,0.1031145855432779,True
YEATS2,True,True,True,0.10082027214461323,True
ZC3H12A,True,True,True,0.3639600723849649,True
MEAF6,True,True,True,0.03884838670308095,True
SNIP1,True,True,True,0.041218444757057666,True
DNALI1,True,True,True,0.687203058406635,True
POLR2H,True,True,True,0.06924540198509516,True
KLF15,True,True,True,0.5256835127154657,True
LIPH,True,True,True,0.9899698103954436,True
TMEM41A,True,True,True,0.14851875086075883,True
RPN1,True,True,True,0.06674384328616322,True
SENP2,True,True,True,0.04534127368280884,True
HEYL,True,True,True,0.611422140058824,True
IFT122,True,True,True,0.12184600916486724,True
RFC4,True,True,True,0.12028760302170047,True
RPL39L,True,True,True,0.49423290432288797,True
BAP1,True,True,True,0.061065302007168025,True
TKT,True,True,True,0.16279497400171902,True
PRKCD,True,True,True,0.1438455150827008,True
RFT1,True,True,True,0.03834974677243881,True
SFMBT1,True,True,True,0.10629860980979931,True
GNL3,True,True,True,0.10783351582559082,True
PBRM1,True,True,True,0.09193101719728364,True
UVSSA,True,True,True,0.1307952404066375,True
TASOR,True,True,True,0.06284623041307308,True
ARHGEF3,True,True,True,0.10785351380026952,True
SLBP,True,True,True,0.07115401202553964,True
LRPAP1,True,True,True,0.12625003640987695,True
UBXN7,True,True,True,0.09320187835619917,True
RNF168,True,True,True,0.27615249747194415,True
PIGX,True,True,True,0.1704095631460574,True
MELTF,True,True,True,0.8887668056382135,True
S100P,True,True,True,1.3364150275531679,True
ABLIM2,True,True,True,0.5333480056723825,True
EXO5,True,True,True,0.09564388744977352,True
C1orf50,True,True,True,0.051841549890624686,True
ERMAP,True,True,True,0.07236245758091252,True
ZNF691,True,True,True,0.10310383902878953,True
AIMP1,True,True,True,0.027871605979132998,True
SGMS2,True,True,True,0.09227443965124041,True
METAP1,True,True,True,0.11196993458469323,True
DNAJB14,True,True,True,0.053391392919309846,True
H2AFZ,True,True,True,0.10503311940166851,True
EMCN,True,True,True,0.401848437862041,True
SLC9B2,True,True,True,0.35869009873609703,True
BDH2,True,True,True,0.06670869556486891,True
PGRMC2,True,True,True,0.061652975206575235,True
CDC25A,True,True,True,0.10769166710529998,True
ZNF589,True,True,True,0.24309325585035121,True
PLXNB1,True,True,True,0.20060161860604228,True
CCDC51,True,True,True,0.09965467464328429,True
ATRIP,True,True,True,0.07230527917116562,True
SHISA5,True,True,True,0.12466666404418199,True
SPRY1,True,True,True,0.21229109740586388,True
BSN,True,True,True,0.5164873905853921,True
APEH,True,True,True,0.08974272799200712,True
INTU,True,True,True,0.09782618280892484,True
RNF123,True,True,True,0.09213810768008926,True
HSPA4L,True,True,True,0.3052210437861892,True
MFSD8,True,True,True,0.04897797100099305,True
ABHD18,True,True,True,0.04098323511016499,True
MON1A,True,True,True,0.1085921936473175,True
MST1R,True,True,True,0.4168355882558043,True
RAD54L2,True,True,True,0.06989436037927256,True
TEX264,True,True,True,0.12480179558805511,True
DUSP7,True,True,True,0.41867676868958953,True
POC1A,True,True,True,0.17314493937356468,True
PPM1M,True,True,True,0.0908191511193147,True
WDR82,True,True,True,0.061123677573212465,True
PITX2,True,True,True,0.6071985758131683,True
C4orf3,True,True,True,0.14676107642271108,True
PRSS12,True,True,True,0.6418446920689347,True
HMGB2,True,True,True,0.1362896708951791,True
SAP30,True,True,True,0.08009763580509348,True
HAND2,True,True,True,0.4312882171207281,True
MAD2L1,True,True,True,0.14117459086848227,True
ANXA5,True,True,True,0.2962000352528484,True
MAP9,True,True,True,0.32171420512667065,True
GUCY1A1,True,True,True,0.43712402728553257,True
FBXO8,True,True,True,0.06276517707235411,True
CEP44,True,True,True,0.07508144188890618,True
HPGD,True,True,True,0.9671606701970438,True
ASB5,True,True,True,1.1977910863805574,True
TMEM144,True,True,True,0.16429950927579548,True
GASK1B,True,True,True,0.4862643309722983,True
NAA15,True,True,True,0.09293672614889105,True
IL15,True,True,True,0.38185048987183984,True
FAM160A1,True,True,True,0.21514822148235652,True
ARFIP1,True,True,True,0.05892038800982938,True
ICE1,True,True,True,0.09683587736790666,True
HHIP,True,True,True,1.1771605205573341,True
ANAPC10,True,True,True,0.0823808472619462,True
ABCE1,True,True,True,0.07270585098626627,True
OTUD4,True,True,True,0.07192608454489381,True
LSM6,True,True,True,0.05431892487646606,True
TMEM184C,True,True,True,0.019511257328406514,True
PRMT9,True,True,True,0.033067974621921105,True
ITGA2,True,True,True,0.27081597275653824,True
MOCS2,True,True,True,0.13818015128259253,True
EDIL3,True,True,True,0.4666359919148201,True
TMEM161B,True,True,True,0.058955054345774915,True
ELOVL7,True,True,True,0.602039234684999,True
NDUFAF2,True,True,True,0.08565150481220496,True
ZNF474,True,True,True,0.6226073366485707,True
LMBRD2,True,True,True,0.06955783703721607,True
NIPBL,True,True,True,0.04252180317604129,True
RNF180,True,True,True,0.2235410191887985,True
ADGRV1,True,True,True,0.6739295635709914,True
SLC25A46,True,True,True,0.031330808844487155,True
STARD4,True,True,True,0.11335218267964114,True
PGGT1B,True,True,True,0.028478766356913543,True
F2RL2,True,True,True,0.542942996010331,True
CCDC112,True,True,True,0.15204719631775443,True
ANKRD33B,True,True,True,0.3286901468408458,True
CMBL,True,True,True,0.45979401195296393,True
C5orf63,True,True,True,0.2315293888717174,True
PRRC1,True,True,True,0.03525976990353367,True
F2RL1,True,True,True,0.2764750610201555,True
AGGF1,True,True,True,0.02911242483021649,True
WDR41,True,True,True,0.06008824685022301,True
NDUFS4,True,True,True,0.12520996466195425,True
ESM1,True,True,True,1.7445244008238054,True
GRPEL2,True,True,True,0.45968021340387266,True
ARSK,True,True,True,0.08850581732925375,True
RHOBTB3,True,True,True,0.5248072889378338,True
GPX8,True,True,True,0.3462327791414661,True
TIGD6,True,True,True,0.07713772301632774,True
SERINC5,True,True,True,0.1357475817889144,True
CASP3,True,True,True,0.12215925068390744,True
PRIMPOL,True,True,True,0.0713647586182567,True
ERAP1,True,True,True,0.0865942344562277,True
ERAP2,True,True,True,0.22257448744352054,True
CMYA5,True,True,True,0.9107803832513259,True
EGFLAM,True,True,True,0.3699160499188512,True
CFAP97,True,True,True,0.083230979591804,True
RICTOR,True,True,True,0.07752123996892739,True
TENT2,True,True,True,0.034297615447951325,True
EBF1,True,True,True,0.5613680298902111,True
ANKRA2,True,True,True,0.04642381601822934,True
UBLCP1,True,True,True,0.04275870626043083,True
UTP15,True,True,True,0.06952539206438123,True
TLR3,True,True,True,0.49974751048449056,True
NSA2,True,True,True,0.06545857580069753,True
GFM2,True,True,True,0.11820674215643029,True
CCDC127,True,True,True,0.2571302227794466,True
FOXQ1,True,True,True,0.46676416679444527,True
ADGRF2,True,True,True,0.36837363912024185,True
ACSL6,True,True,True,0.5123486366055143,True
SEPT8,True,True,True,0.189514437753119,True
SHROOM1,True,True,True,0.17250843278737943,True
UQCRQ,True,True,True,0.25668711363378766,True
LEAP2,True,True,True,0.21336200765464128,True
SLC35A1,True,True,True,0.13906286474137625,True
CGAS,True,True,True,0.16378948096028048,True
TXLNB,True,True,True,0.8724503371742899,True
CITED2,True,True,True,0.27145039062572063,True
CREBRF,True,True,True,0.11728737701740363,True
DCBLD1,True,True,True,0.20888008765589303,True
SFXN1,True,True,True,0.0766953693120365,True
SAMD3,True,True,True,0.3627050268534196,True
TMEM200A,True,True,True,0.4387156302865958,True
DACT2,True,True,True,0.44967467856502,True
PDSS2,True,True,True,0.08008171416048909,True
STXBP5,True,True,True,0.3290294917714582,True
IL31RA,True,True,True,0.6310350488942387,True
RAET1E,True,True,True,1.526592809665205,True
PI16,True,True,True,0.7784573009606016,True
DAGLB,True,True,True,0.07136433387159828,True
KIAA0895,True,True,True,0.3625282053105757,True
STK17A,True,True,True,0.1560215819451418,True
TRA2A,True,True,True,0.0541218494684607,True
GALNT10,True,True,True,0.3463808440047301,True
SAP30L,True,True,True,0.05512752182492165,True
RPS14,True,True,True,0.20102376427873708,True
MYOZ3,True,True,True,1.3431291742239089,True
COG5,True,True,True,0.08575296827864382,True
BMT2,True,True,True,0.12427374360485262,True
GPR85,True,True,True,0.558895339735926,True
SLU7,True,True,True,0.0457130951653057,True
RP9,True,True,True,0.10294841680653559,True
PTTG1,True,True,True,0.39055529263659233,True
CAMLG,True,True,True,0.03768884832840333,True
BMPER,True,True,True,0.8388565031252185,True
RELL2,True,True,True,0.2050176853633983,True
KCNK5,True,True,True,0.54839453575223,True
ZNF12,True,True,True,0.04883739049690308,True
SLC29A4,True,True,True,0.2985429793765075,True
STEAP1,True,True,True,0.3080611890428831,True
CDCA7L,True,True,True,0.15533681771396912,True
MIOS,True,True,True,0.1965177620905837,True
KIAA1324L,True,True,True,0.23502597673499104,True
USP49,True,True,True,0.07642942528431115,True
INTS4P1,True,True,True,0.3087430170720202,True
SYTL3,True,True,True,0.23155834873533515,True
IQUB,True,True,True,0.5042763116842426,True
HEY1,True,True,True,0.48468430632026244,True
ZNF704,True,True,True,0.26505895676638114,True
