gene,in_library
AL049838.1,False
AL049840.3,False
AL049840.4,False
AL049840.5,False
AL050309.1,False
AL050341.2,False
AL078587.2,False
AL078621.3,False
AL080250.1,False
AL080276.2,False
AL080317.1,False
AL080317.2,False
AL080317.3,False
AL096711.2,False
AL096803.2,False
AL096870.1,False
AL096870.10,False
AL096870.3,False
AL109614.1,False
AL109615.4,False
AL109809.5,False
AL109811.2,False
AL109918.1,False
AL109976.1,False
AL117329.1,False
AL117335.1,False
AL117339.4,False
AL117339.5,False
AL117344.2,False
AL117379.1,False
AL118505.1,False
AL118506.1,False
AL118508.1,False
AL118516.1,False
AL118558.3,False
AL121594.1,False
AL121603.2,False
AL121753.2,False
AL121768.1,False
AL121832.2,False
AL121832.3,False
AL121839.2,False
AL121845.2,False
AL121845.3,False
AL121900.2,False
AL121929.3,False
AL121933.1,False
AL121944.1,False
AL122035.1,False
AL122035.2,False
AL132639.2,False
AL132656.1,False
AL132656.4,False
AL132712.2,False
AL132780.3,False
AL132800.1,False
AL132857.1,False
AL133216.2,False
AL133243.2,False
AL133243.3,False
AL133243.4,False
AL133330.1,False
AL133338.1,False
AL133352.1,False
AL133353.2,False
AL133367.1,False
AL133520.1,False
AL135818.1,False
AL135905.1,False
AL135905.2,False
AL135910.1,False
AL135925.1,False
AL135999.1,False
AL136090.2,False
AL136116.3,False
AL136164.3,False
AL136169.1,False
AL136295.4,False
AL136295.5,False
AL136295.7,False
AL136379.1,False
AL136419.3,False
AL136454.1,False
AL136531.2,False
AL136981.2,False
AL136982.1,False
AL136982.4,False
AL136982.5,False
AL136984.1,False
AL137003.1,False
AL137003.2,False
AL137058.2,False
AL137127.1,False
AL137129.1,False
AL137186.2,False
AL137782.1,False
AL138689.1,False
AL138724.1,False
AL138756.1,False
AL138820.1,False
AL138955.1,False
AL138963.3,False
AL139011.2,False
AL139260.3,False
AL139300.1,False
AL139317.3,False
AL139351.3,False
AL139353.1,False
AL139383.1,False
AL139384.1,False
AL139385.1,False
AL139393.2,False
AL139393.3,False
AL139407.1,False
AL157392.3,False
AL157829.1,False
AL157935.2,False
AL158071.5,False
AL158152.1,False
AL158163.1,False
AL158206.1,False
AL158211.5,False
AL158212.3,False
AL160006.1,False
AL160272.1,False
AL161421.1,False
AL161431.1,False
AL161457.2,False
AL161772.1,False
AL161891.1,False
AL162151.2,False
AL162171.1,False
AL162171.4,False
AL162231.1,False
AL162231.2,False
AL162253.2,False
AL162258.1,False
AL162258.2,False
AL162311.3,False
AL162377.1,False
AL162390.1,False
AL162431.2,False
AL162458.1,False
AL162586.1,False
AL162595.1,False
AL162615.1,False
AL163051.1,False
AL163636.2,False
AL353593.1,False
AL353622.1,False
AL353625.1,False
AL353743.1,False
AL353748.3,False
AL353763.1,False
AL353763.2,False
AL353795.3,False
AL353796.1,False
AL353807.5,False
AL353813.1,False
AL354718.1,False
AL354740.1,False
AL354836.1,False
AL354893.2,False
AL354920.1,False
AL354953.1,False
AL355001.2,False
AL355075.4,False
AL355102.2,False
AL355312.4,False
AL355312.6,False
AL355315.1,False
AL355336.1,False
AL355338.1,False
AL355377.3,False
AL355488.1,False
AL355574.1,False
AL355816.2,False
AL355916.1,False
AL355987.4,False
AL356019.2,False
AL356056.2,False
AL356124.1,False
AL356235.1,False
AL356273.3,False
AL356275.1,False
AL356481.1,False
AL356488.2,False
AL356488.3,False
AL356534.1,False
AL356599.1,False
AL356776.2,False
AL357033.1,False
AL357033.3,False
AL357033.4,False
AL357054.4,False
AL357060.1,False
AL357079.1,False
AL358113.1,False
AL358472.2,False
AL358472.7,False
AL359220.1,False
AL359513.1,False
AL359643.3,False
AL359715.1,False
AL359715.2,False
AL359715.3,False
AL359762.3,False
AL359922.3,False
AL359955.1,False
AL360012.1,False
AL360020.1,False
AL360181.3,False
AL360270.2,False
AL365203.2,False
AL365205.1,False
AL365272.1,False
AL365295.1,False
AL365361.1,False
AL390066.1,False
AL390195.1,False
AL390195.2,False
AL390198.1,False
AL390719.1,False
AL390719.2,False
AL390728.4,False
AL390728.6,False
AL390879.1,False
AL391001.1,False
AL391244.2,False
AL391280.1,False
AL391422.4,False
AL391684.1,False
AL391825.1,False
AL391834.2,False
AL391840.3,False
AL391988.1,False
AL392089.1,False
AL392172.1,False
AL441992.1,False
AL441992.2,False
AL442067.3,False
AL442125.1,False
AL445253.1,False
AL445363.3,False
AL445423.2,False
AL445426.1,False
AL445524.1,False
AL445685.3,False
AL450384.2,False
AL450405.1,False
AL450998.2,False
AL451042.2,False
AL451064.2,False
AL451085.2,False
AL451123.1,False
AL451165.2,False
AL499602.1,False
AL512274.1,False
AL512353.1,False
AL512363.1,False
AL512408.1,False
AL512625.1,False
AL512785.2,False
AL512791.2,False
AL513165.2,False
AL513314.2,False
AL513318.2,False
AL513477.1,False
AL513523.1,False
AL513534.2,False
AL513548.1,False
AL513550.1,False
AL583836.1,False
AL589666.1,False
AL590064.1,False
AL590399.1,False
AL590399.4,False
AL590428.1,False
AL590560.1,False
AL590560.2,False
AL590617.1,False
AL590617.2,False
AL590652.1,False
AL590867.2,False
AL590999.1,False
AL591684.2,False
AL591806.3,False
AL591845.1,False
AL591848.4,False
AL592148.3,False
AL592435.1,False
AL596202.1,False
AL596244.1,False
AL603750.1,False
AL604028.1,False
AL604028.2,False
AL606760.1,False
AL606834.1,False
AL606834.2,False
AL627171.2,False
AL627309.1,False
AL627309.5,False
AL627309.6,False
AL645568.1,False
AL645728.1,False
AL645929.3,False
AL645933.2,False
AL662797.1,False
AL662844.4,False
AL662899.2,False
AL662907.1,False
AL669831.1,False
AL669831.4,False
AL669831.5,False
AL671762.1,False
AL672207.1,False
AL683813.1,False
AL691432.2,False
AL691447.2,False
AL691482.3,False
AL731559.1,False
AL731563.3,False
AL731571.1,False
AL731577.2,False
AL732372.2,False
AL732372.3,False
AL732437.1,False
AL732509.1,False
AL772307.1,False
AL845472.2,False
AL928654.1,False
AL928654.4,False
ALAD,True
ALAS1,True
ALCAM,True
ALDH16A1,False
ALDH18A1,True
ALDH1A1,True
ALDH1A2,True
ALDH1A3,True
ALDH1B1,False
ALDH1L1,True
ALDH1L2,False
ALDH3A1,True
ALDH3A2,True
ALDH3B1,True
ALDH3B2,False
ALDH4A1,False
ALDH5A1,False
ALDH6A1,True
ALDH7A1,True
ALDH9A1,True
ALDOA,True
ALDOC,True
ALG1,True
ALG10,False
ALG10B,False
ALG11,False
ALG12,False
ALG13,False
ALG14,False
ALG1L,False
ALG2,False
ALG3,False
ALG5,False
ALG6,False
ALG8,False
ALG9,False
ALKBH1,False
ALKBH2,False
ALKBH3,False
ALKBH4,False
ALKBH5,False
ALKBH6,False
ALKBH7,False
ALKBH8,False
ALMS1,True
ALMS1-IT1,False
ALMS1P1,False
ALOX12,False
ALOX12-AS1,False
ALOX12B,True
ALOX12P2,False
ALOX15,True
ALOX15B,True
ALOX15P1,False
ALOX5,False
ALOX5AP,False
ALOXE3,False
ALPK1,False
ALPK2,False
ALPK3,False
ALPL,False
ALS2,True
ALS2CL,False
ALX4,False
ALYREF,True
AMACR,True
AMBRA1,False
AMD1,True
AMDHD1,False
AMDHD2,False
AMER1,False
AMFR,True
AMIGO1,True
AMIGO2,True
AMMECR1,True
AMMECR1L,False
AMN,False
AMN1,False
AMOT,True
AMOTL1,False
AMOTL2,False
AMPD1,False
AMPD2,False
AMPD3,True
AMPH,True
AMT,False
AMTN,False
AMY2B,False
AMZ1,False
AMZ2,False
AMZ2P1,False
ANAPC1,False
ANAPC10,False
ANAPC11,False
ANAPC13,False
ANAPC15,False
ANAPC16,False
ANAPC2,False
ANAPC4,False
ANAPC5,False
ANAPC7,False
ANG,True
ANGEL1,False
ANGEL2,False
ANGPT1,True
ANGPT2,False
ANGPTL1,False
ANGPTL2,False
ANGPTL4,True
ANGPTL7,False
ANK1,True
ANK2,False
ANK3,False
ANKAR,False
ANKDD1A,False
ANKEF1,False
ANKFY1,False
ANKH,True
ANKHD1,False
ANKHD1-EIF4EBP3,False
ANKIB1,False
ANKK1,False
ANKLE2,False
ANKMY1,False
ANKMY2,False
ANKRA2,True
ANKRD1,False
ANKRD10,False
ANKRD10-IT1,False
ANKRD11,False
ANKRD12,False
ANKRD13A,False
ANKRD13B,False
ANKRD13C,False
ANKRD13D,False
ANKRD16,False
ANKRD17,False
ANKRD18A,False
ANKRD18B,False
ANKRD2,True
ANKRD20A1,False
ANKRD20A11P,False
ANKRD20A3,False
ANKRD20A5P,False
ANKRD22,False
ANKRD23,False
ANKRD26,False
ANKRD27,False
ANKRD28,False
ANKRD29,False
ANKRD31,False
ANKRD33B,False
ANKRD34A,False
ANKRD35,False
ANKRD36,False
ANKRD36B,False
ANKRD36BP2,False
ANKRD36C,False
ANKRD37,False
ANKRD39,False
ANKRD40,False
ANKRD42,False
ANKRD44,False
ANKRD46,False
ANKRD49,False
ANKRD50,False
ANKRD52,False
ANKRD54,False
ANKRD6,False
ANKRD65,False
ANKRD9,False
ANKS1A,False
ANKS1B,False
ANKS3,False
ANKS6,False
ANKZF1,True
ANLN,True
ANO1,True
ANO10,False
ANO2,False
ANO5,False
ANO6,False
ANO7L1,False
ANO8,False
ANO9,False
ANOS1,False
ANOS2P,False
ANP32A,False
ANP32B,False
ANP32E,True
ANPEP,True
ANTXR1,False
ANTXR2,True
ANXA1,True
ANXA11,False
ANXA2,True
ANXA2P2,False
ANXA2R,False
ANXA3,False
ANXA4,True
ANXA5,True
ANXA6,False
ANXA7,False
ANXA8,False
ANXA8L1,False
ANXA9,True
AOAH,False
AOC1,False
AOC2,False
AOC3,True
AOPEP,False
AOX1,True
AP000240.1,False
AP000254.1,False
AP000295.1,False
AP000347.1,False
AP000350.6,False
AP000439.2,False
AP000560.1,False
AP000766.1,False
AP000769.1,False
AP000781.2,False
AP000787.1,False
AP000812.5,False
AP000866.1,False
AP000866.6,False
AP000873.2,False
AP000892.3,False
AP000943.2,False
AP000944.2,False
AP000962.2,False
AP001020.2,False
AP001033.2,False
AP001062.1,False
AP001107.9,False
AP001160.3,False
AP001207.3,False
AP001267.3,False
AP001267.5,False
AP001273.1,False
AP001324.1,False
AP001347.1,False
AP001350.2,False
AP001372.2,False
AP001453.2,False
AP001453.4,False
AP001453.5,False
AP001505.1,False
AP001528.2,False
AP001528.3,False
AP001642.1,False
AP001816.1,False
AP001992.1,False
AP002026.1,False
AP002360.1,False
AP002381.2,False
AP002387.2,False
AP002490.1,False
AP002495.1,False
AP002748.3,False
AP002761.4,False
AP002784.1,False
AP002800.1,False
AP002807.1,False
AP002840.2,False
AP002851.1,False
AP002884.1,False
AP002956.1,False
AP002990.1,False
AP003068.2,False
AP003071.5,False
AP003084.1,False
AP003108.2,False
AP003119.3,False
AP003307.1,False
AP003392.4,False
AP003419.1,False
AP003469.4,False
AP003486.1,False
AP003498.1,False
AP003498.3,False
AP004609.3,False
AP005060.1,False
AP005061.1,False
AP005131.6,False
AP005230.1,False
AP005329.3,False
AP005432.1,False
AP005482.3,False
AP006222.1,False
AP006284.1,False
AP006621.3,False
AP006621.5,False
AP1AR,False
AP1B1,False
AP1G1,True
AP1G2,False
AP1M1,False
AP1M2,False
AP1S1,False
AP1S2,False
AP1S3,False
AP2A1,False
AP2A2,False
AP2B1,True
AP2M1,True
AP2S1,True
AP3B1,True
AP3B2,False
AP3D1,False
AP3M1,False
AP3M2,False
AP3S1,True
AP3S2,False
AP4B1,True
AP4E1,False
AP4M1,False
AP4S1,False
AP5B1,False
AP5M1,False
AP5S1,False
AP5Z1,False
APAF1,True
APBA1,False
APBA2,False
APBB1,True
APBB1IP,False
APBB2,True
APBB3,False
APC,True
APCDD1,False
APCDD1L,False
APCDD1L-DT,False
APEH,False
APEX1,True
APEX2,False
APH1A,True
APH1B,False
API5,False
APIP,False
APLF,False
APLN,False
APLNR,True
APLP1,True
APLP2,True
APMAP,False
APOB,False
APOBEC2,False
APOBEC3A,False
APOBEC3B,False
APOBEC3C,False
APOBEC3D,False
APOBEC3F,True
APOBEC3G,True
APOBR,False
APOC1,True
APOC2,True
APOD,True
APOE,True
APOL1,False
APOL2,False
APOL3,False
APOL4,False
APOL6,True
APOLD1,False
APOM,True
APOO,False
APOOL,False
APOPT1,False
APP,True
APPBP2,True
APPL1,False
APPL2,False
APRT,True
APTR,False
APTX,False
AQP1,False
AQP3,True
AQP4,False
AQP5,False
AQP7,True
AQP9,True
AQR,False
AR,True
ARAF,True
ARAP1,False
ARAP2,False
ARAP3,True
ARC,False
ARCN1,True
AREG,True
AREL1,False
ARF1,True
ARF3,False
ARF4,True
ARF5,False
ARF6,True
ARFGAP1,True
ARFGAP2,False
ARFGAP3,True
ARFGEF1,True
ARFGEF2,True
ARFGEF3,False
ARFIP1,True
ARFIP2,True
ARFRP1,False
ARG1,True
ARG2,True
ARGLU1,False
ARHGAP1,False
ARHGAP10,True
ARHGAP11A,False
ARHGAP11B,False
ARHGAP12,False
ARHGAP15,False
ARHGAP17,False
ARHGAP18,False
ARHGAP19,False
ARHGAP20,False
ARHGAP21,False
ARHGAP22,False
ARHGAP23,False
ARHGAP24,False
ARHGAP25,False
ARHGAP26,False
ARHGAP27,True
ARHGAP27P1-BPTFP1-KPNA2P3,False
ARHGAP28,False
ARHGAP29,True
ARHGAP30,False
ARHGAP31,False
ARHGAP32,False
ARHGAP33,False
ARHGAP35,False
ARHGAP36,False
ARHGAP39,False
ARHGAP4,True
ARHGAP40,False
ARHGAP42,False
ARHGAP44,False
ARHGAP5,True
ARHGAP5-AS1,False
ARHGAP6,False
ARHGAP8,False
ARHGAP9,False
ARHGDIA,True
ARHGDIB,False
ARHGEF1,False
ARHGEF10,False
ARHGEF10L,False
ARHGEF11,True
ARHGEF12,True
ARHGEF15,False
ARHGEF16,False
ARHGEF17,False
ARHGEF18,False
ARHGEF19,False
ARHGEF2,True
ARHGEF25,False
ARHGEF26,False
ARHGEF26-AS1,False
ARHGEF28,False
ARHGEF3,True
ARHGEF34P,False
ARHGEF35,False
ARHGEF37,False
ARHGEF39,False
ARHGEF4,False
ARHGEF40,False
ARHGEF5,False
ARHGEF6,True
ARHGEF7,True
ARHGEF9,True
ARID1A,False
ARID1B,False
ARID2,False
ARID3A,False
ARID3B,False
ARID4A,True
ARID4B,True
ARID5A,False
ARID5B,True
ARIH1,False
ARIH2,False
ARIH2OS,False
ARL1,False
ARL10,False
ARL11,False
ARL13B,False
ARL14,False
ARL14EP,False
ARL15,False
ARL16,False
ARL17A,False
ARL17B,False
ARL2,False
ARL2BP,True
ARL3,True
ARL4A,True
ARL4C,False
ARL4D,False
ARL5A,False
ARL5B,False
ARL6,False
ARL6IP1,True
ARL6IP4,False
ARL6IP5,False
ARL6IP6,False
ARL8A,True
ARL8B,False
ARL9,False
ARMC1,False
ARMC10,False
ARMC2,False
ARMC5,False
ARMC6,False
ARMC7,False
ARMC8,False
ARMC9,False
ARMCX1,False
ARMCX2,False
ARMCX3,False
ARMCX4,False
ARMCX5,False
ARMCX5-GPRASP2,False
ARMCX6,False
ARMH3,False
ARMH4,False
ARMT1,False
ARNT,False
ARNT2,False
ARNTL,False
ARNTL2,False
ARPC1A,False
ARPC1B,False
ARPC2,True
ARPC3,True
ARPC4,False
ARPC4-TTLL3,False
ARPC5,False
ARPC5L,True
ARPIN,False
ARPIN-AP3S2,False
ARPP19,True
ARPP21,True
ARRB1,True
ARRB2,True
ARRDC1,False
ARRDC1-AS1,False
ARRDC2,False
ARRDC3,False
ARRDC3-AS1,False
ARRDC4,False
ARSA,False
ARSB,False
ARSD,False
ARSE,False
ARSF,False
ARSG,False
ARSI,False
ARSJ,False
ARSK,False
ART3,True
ARTN,True
ARV1,False
ARVCF,False
AS3MT,False
ASAH1,False
ASAH2,False
ASAH2B,False
ASAP1,False
ASAP2,False
ASAP3,False
ASB1,False
ASB13,True
ASB16-AS1,False
ASB2,False
ASB3,False
ASB4,False
ASB5,False
ASB6,False
ASB7,True
ASB8,False
ASB9,False
ASCC1,False
ASCC2,False
ASCC3,False
ASCL2,False
ASDURF,False
ASF1A,True
ASF1B,True
ASH1L,False
ASH1L-AS1,False
ASH2L,False
ASIC1,False
ASL,True
ASMTL,False
ASMTL-AS1,False
ASNA1,False
ASNS,True
ASNSD1,False
ASPA,False
ASPG,False
ASPH,False
ASPHD1,False
ASPHD2,False
ASPM,False
ASPN,False
ASPRV1,False
ASPSCR1,False
ASRGL1,False
ASS1,True
ASTE1,False
ASTN2,False
ASXL1,False
ASXL2,False
ASXL3,False
ATAD1,False
ATAD2,True
ATAD2B,False
ATAD3A,False
ATAD3B,False
ATAD3C,False
ATAD5,False
ATAT1,False
ATE1,False
ATF1,True
ATF2,False
ATF3,True
ATF4,True
ATF5,True
ATF6,True
ATF6B,False
ATF7,False
ATF7-NPFF,False
ATF7IP,False
ATF7IP2,False
ATG10,True
ATG101,False
ATG12,False
ATG13,False
ATG14,False
ATG16L1,False
ATG16L2,False
ATG2A,False
ATG2B,False
ATG3,False
ATG4A,True
ATG4B,True
ATG4C,False
ATG4D,False
ATG5,False
ATG7,False
ATG9A,False
ATG9B,False
ATIC,False
ATL1,False
ATL2,True
ATL3,False
ATM,False
ATMIN,False
ATN1,False
ATOH8,True
ATOX1,True
ATP10A,False
ATP10B,False
ATP10D,False
ATP11A,False
ATP11B,False
ATP11C,False
ATP12A,False
ATP13A1,False
ATP13A2,False
ATP13A3,False
ATP13A4,False
ATP13A5,False
ATP1A1,True
ATP1A1-AS1,False
ATP1A2,False
ATP1B1,True
ATP1B3,True
ATP1B4,False
ATP23,False
ATP2A1,True
ATP2A2,True
ATP2A3,False
ATP2B1,True
ATP2B1-AS1,False
ATP2B2,False
ATP2B4,True
ATP2C1,True
ATP2C2,False
ATP2C2-AS1,False
ATP5F1A,True
ATP5F1B,True
ATP5F1C,True
ATP5F1D,True
ATP5F1E,True
ATP5IF1,False
ATP5MC1,True
ATP5MC1P6,False
ATP5MC2,True
ATP5MC3,True
ATP5MD,False
ATP5ME,True
ATP5MF,True
ATP5MF-PTCD1,False
ATP5MG,True
ATP5MPL,False
ATP5PB,True
ATP5PD,True
ATP5PF,True
ATP5PO,True
ATP6AP1,True
ATP6AP1L,False
ATP6AP2,False
ATP6V0A1,True
ATP6V0A2,False
ATP6V0A4,True
ATP6V0B,True
ATP6V0C,True
ATP6V0D1,True
ATP6V0D2,False
ATP6V0E1,True
ATP6V0E2,False
ATP6V0E2-AS1,False
ATP6V1A,False
ATP6V1B2,False
ATP6V1C2,False
ATP6V1D,True
ATP6V1E1,True
ATP6V1E2,False
ATP6V1F,True
ATP6V1FNB,False
ATP6V1G1,True
ATP6V1G2-DDX39B,False
ATP6V1H,True
ATP7A,True
ATP7B,False
ATP8A1,False
ATP8A2,False
ATP8B1,True
ATP8B2,False
ATP8B3,False
ATP8B4,False
ATP9A,False
ATP9B,False
ATPAF1,False
ATPAF2,False
ATPSCKMT,False
ATR,False
ATRAID,False
ATRIP,False
ATRN,True
ATRNL1,False
ATRX,True
ATXN1,True
ATXN10,False
ATXN1L,False
ATXN2,True
ATXN2L,False
ATXN3,False
ATXN7,False
ATXN7L1,False
ATXN7L2,False
ATXN7L3,False
ATXN7L3B,False
AUH,True
AUNIP,False
AUP1,False
AURKA,True
AURKAIP1,False
AURKAP1,False
AURKB,True
AURKC,False
AUTS2,True
AUXG01000058.1,False
AVEN,False
AVIL,False
AVL9,True
AVPI1,False
AVPR1A,True
AXIN1,True
AXIN2,True
AXL,True
AZGP1,True
AZI2,False
AZIN1,False
AZIN1-AS1,False
AZIN2,False
B2M,True
B3GALNT1,False
B3GALNT2,False
B3GALT1,False
B3GALT2,False
B3GALT4,False
B3GALT5,False
B3GALT6,True
B3GAT1,True
B3GAT3,True
B3GLCT,False
B3GNT10,False
B3GNT2,False
B3GNT3,True
B3GNT4,False
B3GNT5,False
B3GNT7,False
B3GNT8,False
B3GNT9,False
B3GNTL1,False
B4GALNT1,False
B4GALNT2,True
B4GALNT3,False
B4GALNT4,False
B4GALT1,True
B4GALT1-AS1,False
B4GALT2,True
B4GALT3,False
B4GALT4,True
B4GALT5,True
B4GALT6,False
B4GALT7,True
B4GAT1,False
B9D1,False
B9D2,False
BAALC,False
BAALC-AS1,False
BABAM1,False
BABAM2,False
BACE1,False
BACE1-AS,False
BACE2,False
BACH1-IT1,False
BACH1-IT2,False
BACH2,False
BAD,False
BAG1,True
BAG2,False
BAG3,True
BAG4,False
BAG5,False
BAG6,False
BAHCC1,False
BAHD1,False
BAIAP2,True
BAIAP2-DT,False
BAIAP2L1,False
BAIAP2L2,False
BAIAP3,False
BAK1,True
BAMBI,False
BANF1,True
BANK1,True
BANP,False
BAP1,False
BARD1,True
BARX1,False
BARX2,False
BASP1,True
BATF,True
BATF2,True
BATF3,True
BAX,True
BAZ1A,False
BAZ1B,False
BAZ2A,True
BAZ2B,False
BBC3,False
BBIP1,False
BBOF1,False
BBOX1,True
BBOX1-AS1,False
BBS1,False
BBS10,False
BBS12,False
BBS2,False
BBS4,False
BBS5,False
BBS7,False
BBS9,False
BBX,False
BCAM,True
BCAP29,False
BCAP31,True
BCAR1,True
BCAR3,True
BCAS1,False
BCAS2,False
BCAS3,False
BCAS4,False
BCAT1,True
BCAT2,False
BCCIP,False
BCDIN3D,False
BCDIN3D-AS1,False
BCHE,False
BCKDHA,True
BCKDHB,True
BCKDK,False
BCL10,True
BCL11A,False
BCL11B,True
BCL2,True
BCL2A1,True
BCL2L1,True
BCL2L10,True
BCL2L11,True
BCL2L12,False
BCL2L13,True
BCL2L14,False
BCL2L15,False
BCL2L2,True
BCL2L2-PABPN1,False
BCL3,True
BCL6,True
BCL6B,False
BCL7A,False
BCL7B,False
BCL7C,False
BCL9,False
BCL9L,False
BCLAF1,False
BCLAF1P2,False
BCLAF3,False
BCO1,False
BCO2,False
BCOR,False
BCORL1,False
BCR,True
BCRP2,False
BCS1L,False
BCYRN1,False
BDH1,False
BDH2,True
BDKRB1,True
BDKRB2,True
BDNF,True
BDNF-AS,False
BDP1,False
BEAN1,False
BECN1,False
BEGAIN,False
BEND3,False
BEND5,False
BEND6,False
BEND7,False
BEST1,True
BEST3,False
BET1,True
BET1L,False
BEX2,False
BEX3,False
BEX4,False
BEX5,False
BFAR,False
BFSP1,False
BGN,True
BHLHB9,False
BHLHE22,False
BHLHE40,True
BHLHE40-AS1,False
BHLHE41,False
BHMT2,False
BICC1,False
BICD1,False
BICD2,False
BICDL1,False
BICDL2,False
BICRA,False
BICRAL,False
BID,True
BIK,True
BIN1,True
BIN2,False
BIN3,False
BIRC2,True
BIRC3,True
BIRC5,True
BIRC6,False
BISPR,False
BIVM,False
BLACAT1,False
BLCAP,True
BLM,False
BLMH,False
BLNK,False
BLOC1S1,False
BLOC1S2,False
BLOC1S3,False
BLOC1S4,False
BLOC1S5,False
BLOC1S5-TXNDC5,False
BLOC1S6,False
BLVRA,True
BLVRB,True
BLZF1,False
BMERB1,False
BMF,True
BMI1,False
BMP1,True
BMP2,True
BMP2K,True
BMP3,False
BMP4,False
BMP5,False
BMP6,True
BMP7,False
BMP8A,False
BMP8B,False
BMPER,False
BMPR1A,True
BMPR1B,True
BMPR2,True
BMS1,False
BMS1P1,False
BMS1P10,False
BMS1P2,False
BMS1P4,False
BMS1P7,False
BMT2,False
BMX,False
BNC1,False
BNC2,False
BNIP1,False
BNIP2,False
BNIP3,True
BNIP3L,True
BNIPL,False
BOC,False
BOD1,False
BOD1L1,False
BOK,False
BOLA1,False
BOLA2,True
BOLA2-SMG1P6,False
BOLA2B,False
BOLA3,False
BOLA3-AS1,False
BOP1,False
BORA,False
BORCS5,False
BORCS6,False
BORCS7,False
BORCS8,False
BORCS8-MEF2B,False
BPGM,True
BPHL,True
BPIFC,False
BPNT1,True
BPTF,False
BPTFP1,False
BRAF,True
BRAP,False
BRAT1,False
BRCA1,True
BRCA2,True
BRCC3,False
BRD1,False
BRD3,False
BRD3OS,False
BRD4,False
BRD7,False
BRD8,False
BRD9,False
BRF1,False
BRF2,True
BRI3,False
BRI3BP,False
BRICD5,False
BRINP1,False
BRIP1,False
BRIX1,False
BRK1,False
BRMS1,False
BRMS1L,True
BROX,False
BRPF1,False
BRPF3,True
BRSK1,False
BRWD1,False
BRWD3,False
BSCL2,False
BSDC1,False
BSG,True
BSN,False
BSPRY,False
BST1,False
BST2,True
BTAF1,False
BTBD1,False
BTBD10,False
BTBD11,False
BTBD19,False
BTBD2,False
BTBD3,True
BTBD6,False
BTBD7,False
BTBD8,False
BTBD9,False
BTC,True
BTD,False
BTF3,False
BTF3L4,False
BTF3L4P2,False
BTG1,True
BTG2,True
BTG3,True
BTG3-AS1,False
BTK,False
BTLA,False
BTN2A1,False
BTN2A2,False
BTN2A3P,False
BTN3A1,False
BTN3A2,False
BTN3A3,False
BTNL9,False
BTRC,True
BUB1,True
BUB1B,True
BUB3,True
BUD13,False
BUD13P1,False
BUD23,False
BUD31,False
BVES,False
BVES-AS1,False
BX005266.2,False
BX088651.4,False
BX255925.3,False
