gene,discovery_log2FoldChange,discovery_lfcSE,discovery_pvalue,discovery_padj,discovery_test_status,validation_log2FoldChange,validation_lfcSE,validation_pvalue,validation_padj,validation_test_status,discovery_candidate,mapping_status,testable,same_direction,replicated,replicated_large_effect,validation_outcome,lfc_difference
ACP5,1.8179119776009256,0.4532757315757831,6.056219211874053e-05,0.0010379549598686,tested,1.252818958621739,0.22933290620326272,4.684619482484674e-08,4.705709497037222e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.5650930189791865
ACP6,-0.1565250620143994,0.5531571996545142,0.7772023711543712,0.9288960872729726,tested,-1.2491924713915776,0.17630057798897625,1.3845962572530339e-12,3.825858079251804e-11,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-1.0926674093771782
ACPP,-1.405659841271783,0.4924995197155595,0.004315426484721,0.0371317531928575,tested,-2.3194654852216043,0.5052413588577386,4.415358258348529e-06,2.7280770132059968e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.9138056439498214
ACSF2,-1.5478043015940837,0.5705498087446292,0.0066711439259645,0.0518395252116745,tested,-0.5602511385258904,0.2423074447407864,0.020769423079584657,0.042834685380772515,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.9875531630681933
ACSF3,0.5188588123137519,0.4735164682749777,0.2731852902107978,0.600791640141573,tested,-0.053526790946307766,0.1215556170727361,0.6596849730360744,0.7335649443721419,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.5723856032600596
ACSL1,-0.7370240787162766,0.4279235100960286,0.0850103571440354,0.3171586690892176,tested,-0.6439232409536804,0.2965138411123977,0.029882337870881955,0.058371605493022866,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.09310083776259626
ACSL3,-0.2867631296128712,0.4277680718477738,0.5026215855208226,0.7876704023689979,tested,-0.3879693562243895,0.11904091765466013,0.001117560007522461,0.0035046461936535365,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.10120622661151829
ACSL4,-0.8202451843713998,0.488822029363929,0.0933463725301088,0.3346471015678916,tested,0.9875279371766716,0.26648037579580425,0.00021070906029142979,0.0008071151772965712,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.8077731215480715
ACSL5,-1.8467993631915096,0.5671742669543797,0.0011293766634525,0.0124373492937449,tested,0.2321078164517982,0.35164845594285826,0.509217631913859,0.6025944530404657,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.078907179643308
ACSS1,0.6839792159520305,0.5521956030049132,0.2154737121790998,0.5286704390830507,tested,-0.9885483278746541,0.2861028457478429,0.0005498435887019053,0.0018881700766312064,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-1.6725275438266847
ACSS2,-0.0564582341296843,0.4644357505614114,0.9032450649890534,0.9723928248447724,tested,-0.5969512277904452,0.19655178358119985,0.0023885085323766446,0.006747036630910033,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.5404929936607609
ACTA1,-6.371021644043193,0.6628616465935754,7.157628406062985e-22,5.784464925699826e-19,tested,-3.0161858170572677,0.7254896403813442,3.218217938561494e-05,0.00015521532073310638,tested,True,matched_exact_symbol,True,True,True,True,replicated,3.354835826985925
ACTA2,-1.5161346235662916,0.5380386641757965,0.0048340129355602,0.0405316359944101,tested,0.6450784719433816,0.4569531089539686,0.15803975218325128,0.23547659235985272,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.161213095509673
ACTC1,-4.254564242175488,0.6118022831349552,3.546965461747789e-12,3.0797040612497744e-10,tested,0.7583224817497971,0.693872824354172,0.2744447505752976,0.36841684573731387,tested,True,matched_exact_symbol,True,False,False,False,not_significant,5.012886723925285
ACTG1,0.3109485521898406,0.3801549197931277,0.4133844831511226,0.7315004438791756,tested,0.11679346211167337,0.17833789646835563,0.512532235146346,0.6055533755204049,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.19415509007816723
ACTN1,1.047240304034594,0.4369534223272249,0.0165440784501103,0.1059829806078408,tested,1.9962934997987007,0.2896143093427238,5.4651669829386415e-12,1.3455618020062725e-10,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.9490531957641068
ACTN2,-5.43509594297806,0.6267976411674762,4.275405480485151e-18,1.151728460973769e-15,tested,-1.550732023190576,0.7314586665338656,0.03400147416635186,0.06510687769463427,tested,True,matched_exact_symbol,True,True,False,False,not_significant,3.884363919787484
ACTN4,0.066417017565614,0.3757729687687489,0.859706551386918,0.9598773928285796,tested,-0.08992909151757057,0.21876119303366107,0.681011393418146,0.751666862349813,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.15634610908318458
ACTR10,0.159497673446939,0.4247949669187827,0.7073111160905526,0.8927211179297628,tested,0.39236705096043173,0.1635945073109365,0.016466326649129066,0.035081684015038236,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.23286937751349274
ACTR1A,-0.1617219840993617,0.434885327831125,0.7099876268235671,0.8937889313851132,tested,0.3294043798006469,0.1529583115095311,0.031274961648454884,0.06073303583822015,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.49112636390000863
ACTR1B,-0.0039397619070434,0.4386394659342055,0.9928336750833706,0.9985445670412408,tested,-0.5548812275690871,0.15870687063261837,0.0004718204295407371,0.0016494309963380643,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.5509414656620437
ACTR2,0.345778087936653,0.3955871268338921,0.3820701566060407,0.7031046923301668,tested,0.4182863717653577,0.15970636639360875,0.00881630254169433,0.020660496306845712,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.07250828382870472
ACTR3,0.2475061706135721,0.3975046988158734,0.5335147615819785,0.8063740591541169,tested,0.20344577164922595,0.18651178307741303,0.2753639200851614,0.36934520390142256,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.04406039896434616
ACTR5,0.7938172376724023,0.4735683925813372,0.0936899702470695,0.3350261495628702,tested,0.6227391510241637,0.16992097910070944,0.00024745939854215577,0.0009341543932559901,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.17107808664823865
ACTR6,-0.0913301215614956,0.4906491041453824,0.8523338600702252,0.9567926983386994,tested,0.10557091957501767,0.11277275035040407,0.3492018543352646,0.44698839009569546,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.19690104113651327
ACTR8,-1.230752969826877,0.5443679709720238,0.0237664258934839,0.1367438511101776,tested,-0.3064592004554156,0.11078690857108768,0.005671302772756908,0.014134177205985669,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.9242937693714615
ACVR1,0.6978310407214061,0.4218138248688035,0.0980548116369625,0.3437475357662812,tested,1.397193970550508,0.19369604019605827,5.459881537358417e-13,1.6490505150904863e-11,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.699362929829102
ACVR1B,0.0336919847561932,0.4701904247725128,0.9428756397076684,0.9873484247043508,tested,-0.36235769763245734,0.17190234874299393,0.03503725635149583,0.06674653424484531,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.39604968238865057
ACVR2A,-0.987279089672259,0.4433573837894619,0.0259590045202712,0.1454924452088982,tested,-1.0449762273095693,0.18684484518602798,2.235029313546999e-08,2.4326386126106053e-07,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.057697137637310325
ACVR2B,0.1063843203555896,0.4532005113041933,0.8144104841434123,0.94189746217643,tested,-0.7986896088985804,0.191978587715243,3.178219297171896e-05,0.00015363055870982326,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.9050739292541701
ACVRL1,-1.462112580072927,0.489562379023548,0.0028212573970054,0.0263467824115012,tested,0.9529887061129052,0.30351896471548917,0.0016906347713715145,0.004993849192285543,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,2.4151012861858323
ACY1,0.2727917255936323,0.5508332422739669,0.6204344717521194,0.8521567934281699,tested,0.14195375463656434,0.23527327274493545,0.5462712818145742,0.6357375394699537,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.13083797095706795
ADAM10,0.3151549452069798,0.4349061358224241,0.4686664746916,0.7667097451121069,tested,1.329380350715838,0.16942843031651955,4.2861101017421975e-15,2.0733622036882989e-13,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,1.0142254055088582
ADAM12,1.6307780533428062,0.6313290954379828,0.0097920593540644,0.0703503062015801,tested,5.0854923998326775,0.4291602845344028,2.1553197418257228e-32,2.4475970704869999e-29,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,3.4547143464898715
ADAM15,0.5012774763691111,0.4067581357684351,0.217810027690201,0.531177379506326,tested,-0.31494169982998016,0.16347948474395793,0.05404313745028619,0.0961305434466974,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.8162191761990913
ADAM17,0.7440870236729569,0.404262161118806,0.0656794396127923,0.2710244275616638,tested,0.9510131635570542,0.18761303246661717,3.9988097426098323e-07,3.2037142686528507e-06,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.20692613988409736
ADAM19,-0.5389805304132208,0.4087193350232201,0.1872675093041509,0.4947026534446592,tested,1.576551287664689,0.38402398818101063,4.03710415775122e-05,0.00018998763304998493,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,2.1155318180779097
ADAM23,0.4507056383128772,0.6237386865727249,0.4699334879519895,0.7674679347774914,tested,1.1241665709961852,0.368977493237359,0.0023136257225317676,0.006564650953297099,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.6734609326833081
ADAM8,0.947426693031161,0.57747418199659,0.1008723639998864,0.3496420508686266,tested,1.4816947149390125,0.2616261584948746,1.4839893694726674e-08,1.6680862874739995e-07,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.5342680219078515
ADAM9,0.2327598710593987,0.4175864391639115,0.5772587622764718,0.8330385619920615,tested,1.0124385339787658,0.24034589275535434,2.5264600367833143e-05,0.00012625227227486608,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.7796786629193672
ADAMTS1,-2.246948468821892,0.380309343891029,3.458394559246537e-09,1.5728958112313473e-07,tested,-0.1091055540404708,0.41608662856885953,0.7931530980068717,0.8434782722325088,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.1378429147814213
ADAMTS10,-0.9412176076046768,0.4988087430621172,0.0591696265153199,0.2538326239975303,tested,0.4992533237481251,0.3291536293209261,0.1293224823061372,0.19920661970698555,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.440470931352802
ADAMTS12,0.7272068794491257,0.5483198123683352,0.1847582743972987,0.4902021518330356,tested,4.3067378783797405,0.4479108732727229,6.899724984774474e-22,1.1196371907111307e-19,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,3.5795309989306148
ADAMTS14,1.2858072632901345,0.547090722088282,0.0187601336601747,0.1158694675095803,tested,3.7576461912960997,0.37125026591012933,4.431179991425081e-24,1.0546208379591692e-21,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,2.4718389280059654
ADAMTS15,-0.0295595915448901,0.6713495693601252,0.9648804073872423,0.9924952797938426,tested,3.6421766302068037,0.5698142637031448,1.638730832349474e-10,2.9516998342520797e-09,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,3.671736221751694
ADAMTS17,-2.547186611921733,0.5882430914070271,1.4900114622850451e-05,0.0003022019386634,tested,-1.0186493974467647,0.3005042775453968,0.0006994363399434924,0.002333197284244317,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.528537214474968
ADAMTS2,0.5371088535453608,0.5554428584564663,0.3335479852585031,0.6592836266447015,tested,4.046530556823986,0.41202601416259754,9.138121882759071e-23,1.6476310667398932e-20,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,3.5094217032786252
ADAMTS4,-1.0956082985452134,0.6445918605640185,0.0891886793381522,0.3266003015429166,tested,3.1685606684572125,0.4518145632535547,2.333163271252212e-12,6.16079354909053e-11,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,4.264168967002426
ADAMTS5,-2.423858244960332,0.5160771083691051,2.6440112228677406e-06,6.498264885314725e-05,tested,0.7577779547527834,0.4007151758112277,0.05861583088318144,0.10299169025148032,tested,True,matched_exact_symbol,True,False,False,False,not_significant,3.1816361997131155
ADAMTS9,-2.731692992689051,0.4361744746205372,3.7801707277666254e-10,2.1237686452361592e-08,tested,0.09376160394965638,0.43659857246722406,0.8299585577777608,0.8712136193310295,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.8254545966387075
ADAMTSL1,-3.280636472421942,0.6511236395830663,4.693826125747024e-07,1.4324052158988084e-05,tested,0.0700214608878316,0.5204357939432519,0.8929725002595695,0.9197668280226957,tested,True,matched_exact_symbol,True,False,False,False,not_significant,3.3506579333097735
ADAMTSL4,-1.421163418780842,0.5261072447820717,0.0069072986719776,0.0532024045804962,tested,0.07289357745265215,0.3356434726874865,0.8280714879291273,0.8697820442235449,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.4940569962334942
ADAMTSL5,0.5424569464963432,0.4922239981584195,0.2704386195715359,0.5973986831830438,tested,-0.12335231498329859,0.3543849773425238,0.7277843589999669,0.790413642204336,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.6658092614796418
ADAP1,1.6597188638326716,0.6579816148835015,0.0116543971515361,0.0812482391997604,tested,-0.2144029005587942,0.35925043515637795,0.5506367529585784,0.6394006011131033,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-1.8741217643914658
ADAP2,-0.6395694209059567,0.5051344872472021,0.205464068647395,0.5166600060338757,tested,0.612319634280627,0.367444438852539,0.095628234073111,0.15540458650810554,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.2518890551865836
ADAR,0.4913695452332218,0.3947145942361612,0.2131784331963576,0.525206590952254,tested,0.845698226353035,0.13875514825351917,1.0950848286424842e-09,1.6075052788871992e-08,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.35432868111981325
ADARB1,-0.1412428481873562,0.4229247732245638,0.7384045846576879,0.9086926922128292,tested,1.1389230486413742,0.31724536923270874,0.00033062928704695346,0.0012059118867568696,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.2801658968287304
ADAT1,0.6345236310941478,0.4438361150675174,0.1528218133229654,0.4427870851547366,tested,0.8483781058253711,0.11992014196492591,1.4996095845522822e-12,4.124504019146107e-11,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.21385447473122332
ADAT2,-0.2388518992896892,0.448286174702983,0.5941642729491696,0.8399205935957987,tested,-0.4098030339265032,0.1690904719507354,0.015368681218974584,0.03305640659491271,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.170951134636814
ADCK2,0.7762477668242971,0.4087467617398927,0.0575523609760213,0.2492821002557137,tested,-0.333123432029318,0.1640664924219507,0.04231414737892854,0.07818877456246953,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-1.109371198853615
ADCK4,-0.30027362302385,0.4849034093887622,0.5357554990564702,0.8075077093244326,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
ADCK5,0.8027091336486357,0.472559998457042,0.0893871075400857,0.3270600191012228,tested,0.7630397059329064,0.1261563120513189,1.4632111594958631e-09,2.0761779965819683e-08,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.039669427715729344
ADCY1,-2.4199704910725486,0.5588173856262837,1.4875687635817516e-05,0.0003022019386634,tested,-0.08323714199360942,0.3651105483455709,0.8196634088033657,0.8628799154954044,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.3367333490789393
