gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,refseq,exons,direction
TMPRSS11B,2537.416266179844,-7.4511254537243365,0.6426216197170902,-11.594887605873957,4.374395183021768e-31,4.5957395792826694e-27,4.374395183021768e-31,True,tested,NM_182502,10,down
PTGFR,337.09987013875843,-5.199348461614253,0.49006975610322334,-10.609404879331331,2.6945985925419475e-26,1.415472640662285e-22,2.6945985925419475e-26,True,tested,NM_001039585,4,down
PYGM,804.9029183309367,-5.489667391550148,0.5193486132337112,-10.570293732698872,4.09210930746913e-26,1.4330566794756894e-22,4.09210930746913e-26,True,tested,NM_005609,20,down
CRNN,11573.5361434812,-7.304206036280562,0.6933677521727598,-10.53438959829306,5.997107086013928e-26,1.5751401761415582e-22,5.997107086013928e-26,True,tested,NM_016190,3,down
MAL,1623.8277049182973,-6.965039711901601,0.6758497105073362,-10.305604343121187,6.647254738560775e-25,1.39672116566639e-21,6.647254738560775e-25,True,tested,NM_002371,4,down
KRT78,2484.771127956949,-4.250162552956739,0.4212229938183245,-10.09005352350222,6.113617438993357e-24,9.175666402009174e-21,6.113617438993357e-24,True,tested,NM_173352,9,down
IL1F6,536.753548130292,-6.193626204368931,0.6132092708659665,-10.100346649394861,5.5047258662492335e-24,9.175666402009174e-21,5.5047258662492335e-24,True,tested,NM_014440,4,down
MYBPC1,3589.1561152231534,-7.161126732848898,0.7217737461801252,-9.92156720959725,3.354471207422062e-23,4.405259313147023e-20,3.354471207422062e-23,True,tested,NM_002465,32,down
MYBPC2,1143.5495546960744,-5.494881972007029,0.5574911193272538,-9.856447540613592,6.428362531167145e-23,7.504041861382448e-20,6.428362531167145e-23,True,tested,NM_004533,28,down
DES,12329.639351871243,-5.323014482146528,0.5407231586737347,-9.844250975309837,7.257781191014705e-23,7.625024919280049e-20,7.257781191014705e-23,True,tested,NM_001927,9,down
ATP2A1,792.0335952823176,-4.629590670653027,0.4739712795177687,-9.767660764937697,1.5498920866732562e-22,1.4802878420535663e-19,1.5498920866732562e-22,True,tested,NM_004320,23,down
KRT3,1146.0327370959644,-5.890893143383535,0.6081372544560208,-9.686782219341163,3.431702222479514e-22,3.004455295780814e-19,3.431702222479514e-22,True,tested,NM_057088,9,down
ACTA1,2842.342826197632,-6.371021644043193,0.6628616465935754,-9.611389762529884,7.157628406062985e-22,5.784464925699825e-19,7.157628406062985e-22,True,tested,NM_001100,7,down
IGF1,663.2559075846705,-3.9965526100833437,0.41912703399238943,-9.535420733934126,1.4927901458043421e-21,1.0455502181213613e-18,1.4927901458043421e-21,True,tested,NM_001111283,5,down
KBTBD10,3328.5428621328588,-6.28199954985242,0.6595568148423948,-9.524576819592932,1.657157080529848e-21,1.0881307680029114e-18,1.657157080529848e-21,True,tested,NM_006063,6,down
LDB3,960.1242751888059,-5.634000686011465,0.6019467713730564,-9.359632701675865,8.001435830350451e-21,4.580637550813822e-18,8.001435830350451e-21,True,tested,NM_001080114,13,down
MUC21,1895.5503828931303,-6.9499884867164905,0.7428404066731911,-9.35596451711882,8.284038974439617e-21,4.580637550813822e-18,8.284038974439617e-21,True,tested,NM_001010909,3,down
KRT76,1811.5262313674746,-5.580041015220467,0.5979009055288218,-9.332718789387219,1.0318933207916172e-20,5.420535614118365e-18,1.0318933207916172e-20,True,tested,NM_015848,9,down
TNXB,1395.8114769148224,-4.46795006815979,0.48185024913344143,-9.272486786496307,1.818556028975572e-20,9.09797601924636e-18,1.818556028975572e-20,True,tested,NM_019105,44,down
FLNC,5852.736612159185,-4.394389674627975,0.4791923753600101,-9.170408171303928,4.7123132873727127e-20,2.2503437907789873e-17,4.7123132873727127e-20,True,tested,NM_001458,48,down
SCEL,2815.9144298643155,-3.546403795732423,0.3881075811829067,-9.13768235323669,6.380502951674752e-20,2.914502783056302e-17,6.380502951674752e-20,True,tested,NM_144777,33,down
FHL1,3806.770918668099,-4.6095053363634,0.5055601098016675,-9.117620727971833,7.679162561660993e-20,3.2270912749124154e-17,7.679162561660993e-20,True,tested,NM_001449,7,down
ENO3,1010.8898659428547,-5.219113497321286,0.5731908692174257,-9.105367474619602,8.597488756939859e-20,3.474046803092698e-17,8.597488756939859e-20,True,tested,NM_001976,12,down
ABCA8,386.78714353646154,-3.9921811355564496,0.4388237014676428,-9.097460146761964,9.246887503289508e-20,3.598066670724429e-17,9.246887503289508e-20,True,tested,NM_007168,38,down
SPINK5,6241.776791052529,-4.1522039074676895,0.45804596377408574,-9.065037650928,1.2456122598690566e-19,4.6737151436372534e-17,1.2456122598690566e-19,True,tested,NM_001127698,34,down
TTN,300127.7514584397,-5.878460256313127,0.652157369630783,-9.01386771055152,1.989146041193299e-19,7.206195968543724e-17,1.989146041193299e-19,True,tested,NM_133378,312,down
RYR1,3657.5401698430414,-3.7635129183263376,0.41901250327116224,-8.981863044527804,2.662200759128526e-19,9.323027058468099e-17,2.662200759128526e-19,True,tested,NM_000540,106,down
PADI2,1022.4443640155632,-4.565297132472847,0.511836251691967,-8.919448588061973,4.686155542174714e-19,1.5881532298737916e-16,4.686155542174714e-19,True,tested,NM_007365,16,down
PRUNE2,2833.962273781063,-4.807335000077462,0.5438099170258991,-8.84010175167238,9.563146928718008e-19,3.139700676034731e-16,9.563146928718008e-19,True,tested,NM_015225,19,down
SH3BGRL2,588.481895659642,-3.9418181809022066,0.44737253287047385,-8.8110420092408,1.2398788841820716e-18,3.947323502186923e-16,1.2398788841820716e-18,True,tested,NM_031469,4,down
GPX3,1236.5808018926302,-4.551384260091426,0.5170168454479643,-8.803164345927497,1.3301156028954875e-18,4.110057212947056e-16,1.3301156028954875e-18,True,tested,NM_002084,5,down
HSPB6,1200.9297067639895,-5.306245078968819,0.6056489230202319,-8.761255699932224,1.930872516345362e-18,5.795927616206963e-16,1.930872516345362e-18,True,tested,NM_144617,3,down
NEB,27814.300677953634,-5.601911006447761,0.6406399575725034,-8.744242284971389,2.245172138876706e-18,6.552160691955187e-16,2.245172138876706e-18,True,tested,NM_004543,149,down
PDLIM3,1944.367260265022,-4.533410209701754,0.5187585885007584,-8.738959335215181,2.3526753014474267e-18,6.68032613973153e-16,2.3526753014474267e-18,True,tested,NM_014476,8,down
TNNT3,2044.6628423462791,-4.277930470819826,0.4918563673983648,-8.697519752458629,3.3921670715990433e-18,9.378449277426197e-16,3.3921670715990433e-18,True,tested,NM_001042781,16,down
ACTN2,1381.782346041449,-5.43509594297806,0.6267976411674762,-8.671213141221504,4.275405480485151e-18,1.151728460973769e-15,4.275405480485151e-18,True,tested,NM_001103,21,down
CSRP3,783.7383655013004,-5.841144433823851,0.6782864584638746,-8.611618824076745,7.203602065328901e-18,1.8458791048376935e-15,7.203602065328901e-18,True,tested,NM_003476,6,down
CKMT2,327.3389990347014,-5.605397790087478,0.6519504931385313,-8.597888718670548,8.119597283446915e-18,2.0310592633307925e-15,8.119597283446915e-18,True,tested,NM_001825,11,down
TRDN,1184.7020529432418,-6.172222068468939,0.71993688473523,-8.57328218533891,1.0057665943912384e-17,2.457345079226593e-15,1.0057665943912384e-17,True,tested,NM_006073,41,down
PDK4,1377.116280061837,-5.0669628954571655,0.5948033372399998,-8.518719681313211,1.6132679138912002e-17,3.852043796213852e-15,1.6132679138912002e-17,True,tested,NM_002612,11,down
SASH1,1343.6288658695264,-3.338099027417967,0.3926754674050322,-8.500910559749395,1.8810926789950456e-17,4.3917243745604336e-15,1.8810926789950456e-17,True,tested,NM_015278,20,down
MYPN,636.7446512364207,-6.590080552082377,0.775790917118382,-8.494660618818203,1.9851210001281418e-17,4.511253252273242e-15,1.9851210001281418e-17,True,tested,NM_032578,20,down
TNNI1,2307.173104707779,-4.798357405655807,0.5670752286202644,-8.461588804241304,2.637591012523178e-17,5.773027328660106e-15,2.637591012523178e-17,True,tested,NM_003281,8,down
ABI3BP,425.3787851648219,-4.7993075029953065,0.5682896904653969,-8.445177844181806,3.035829229538439e-17,6.5090656909246616e-15,3.035829229538439e-17,True,tested,NM_015429,35,down
SYNPO2,2832.2800399636562,-4.701228762720073,0.557055135950513,-8.439431681566465,3.188843212772876e-17,6.700397358678367e-15,3.188843212772876e-17,True,tested,NM_001128934,5,down
LAMB4,425.562530866032,-4.613150196796746,0.5474261850656978,-8.426981249066689,3.546966674489714e-17,7.30675134944881e-15,3.546966674489714e-17,True,tested,NM_007356,34,down
MYOM1,644.1586491274694,-4.32403520287028,0.5148832743797813,-8.398088300846306,4.538059010751538e-17,9.168624609029933e-15,4.538059010751538e-17,True,tested,NM_003803,38,down
KRT13,200596.41174255664,-5.595640190027662,0.6696846907814278,-8.355634027557562,6.508219265896058e-17,1.2901009737264903e-14,6.508219265896058e-17,True,tested,NM_153490,8,down
SRL,553.3389690408293,-4.461154849888625,0.5361267187098185,-8.321082860082653,8.716328624570337e-17,1.6958101579580732e-14,8.716328624570337e-17,True,tested,NM_001098814,6,down
ABCC9,402.4219301230606,-3.8242866349699214,0.45977919769985626,-8.317659115727142,8.971760698720184e-17,1.7137694163773502e-14,8.971760698720184e-17,True,tested,NM_005691,38,down
EEF1A2,410.8824017315703,-3.8444301323320063,0.464773525067114,-8.271620316103128,1.3215057612401697e-16,2.435743776770039e-14,1.3215057612401697e-16,True,tested,NM_001958,8,down
MYL1,1191.8926391777193,-5.714340535478019,0.6912190098444777,-8.26704771439045,1.3731701456674226e-16,2.4873319914451623e-14,1.3731701456674226e-16,True,tested,NM_079420,7,down
LMOD2,546.9915045921059,-6.46519255700349,0.7827799008163273,-8.259272562135564,1.465629108740896e-16,2.6098134604121784e-14,1.465629108740896e-16,True,tested,NM_207163,3,down
SMTNL2,204.66408773083074,-4.167321527632158,0.505947275798854,-8.236671540630908,1.7706773508162694e-16,3.1004560412792875e-14,1.7706773508162694e-16,True,tested,NM_001114974,8,down
P11,368.04427924147996,-4.595764288992373,0.5598477476691397,-8.2089537881081,2.2312407907632796e-16,3.8428550406162325e-14,2.2312407907632796e-16,True,tested,NM_006025,9,down
FMO2,753.6183139706104,-4.805481649749339,0.5884386629780395,-8.166495426097928,3.17477432639112e-16,5.3797063021072753e-14,3.17477432639112e-16,True,tested,NM_001460,10,down
STAC3,629.7259207130702,-4.380874063117287,0.5396885475365495,-8.117411575832262,4.762315501363835e-16,7.941728040845785e-14,4.762315501363835e-16,True,tested,NM_145064,12,down
ATP1A2,871.992142764538,-4.466221552776404,0.5547213934527377,-8.051287737394478,8.192740556201636e-16,1.3448895669289748e-13,8.192740556201636e-16,True,tested,NM_000702,23,down
HSPB7,577.2578658472556,-6.333261261041473,0.78971765243378,-8.019652646136759,1.0604461235086374e-15,1.7140072267048837e-13,1.0604461235086374e-15,True,tested,NM_014424,3,down
SLN,484.3862905075398,-6.315606674675322,0.7879072465255262,-8.015672787026096,1.0953575962703332e-15,1.743610137335776e-13,1.0953575962703332e-15,True,tested,NM_003063,2,down
CACNA1S,434.8597362481887,-5.431113669469763,0.6787963520518423,-8.001094368071925,1.2331822942366383e-15,1.9337034601865856e-13,1.2331822942366383e-15,True,tested,NM_000069,44,down
RHCG,6681.7078133615405,-2.962626300192506,0.37169544896278395,-7.970574588577057,1.5793830590099814e-15,2.404782379414328e-13,1.5793830590099814e-15,True,tested,NM_016321,11,down
PEG3,739.3281763339332,-3.4289233380692172,0.43152992078464236,-7.945968918758805,1.926787356070229e-15,2.891832566124832e-13,1.926787356070229e-15,True,tested,NM_006210,10,down
ANKRD1,956.3864564735724,-5.691524382187548,0.7166443518484641,-7.94190921550866,1.990926421274765e-15,2.9460102791426313e-13,1.990926421274765e-15,True,tested,NM_014391,9,down
COL14A1,1491.4386511609562,-3.2280343740091637,0.40861826320879424,-7.899877868062188,2.7917684256481245e-15,4.073655427758222e-13,2.7917684256481245e-15,True,tested,NM_021110,48,down
SPTB,2518.820685490939,-4.292950823746854,0.5437439773753977,-7.895169422323597,2.899211345680254e-15,4.1724814243447597e-13,2.899211345680254e-15,True,tested,NM_001024858,35,down
CRCT1,1422.2103875171817,-3.4371170857560718,0.43667736299534543,-7.871067696707485,3.5162729113750916e-15,4.992157190122528e-13,3.5162729113750916e-15,True,tested,NM_019060,2,down
CMYA5,5852.984676052304,-4.620117499832011,0.5898051286928327,-7.833294888553169,4.752478736061035e-15,6.484356052085355e-13,4.752478736061035e-15,True,tested,NM_153610,13,down
CCDC80,1723.4855448858889,-3.1117321892772574,0.39714950615181066,-7.835165702277862,4.682248061923066e-15,6.484356052085355e-13,4.682248061923066e-15,True,tested,NM_199511,8,down
CGNL1,536.3614614375124,-3.9057404270335145,0.4985690561030479,-7.833900598568731,4.729627499519419e-15,6.484356052085355e-13,4.729627499519419e-15,True,tested,NM_032866,19,down
FLJ41562,322.8410107116343,-4.521179288810312,0.5777047926481318,-7.826106596910422,5.032107129008051e-15,6.777861217610075e-13,5.032107129008051e-15,True,tested,NM_001129907,4,down
TCAP,2047.857783429772,-5.038436662218691,0.6481772225386988,-7.773239304035982,7.65040135733875e-15,1.017406540002543e-12,7.65040135733875e-15,True,tested,NM_003673,2,down
MYH1,901.0395376757698,-5.202718996174998,0.6718601632998973,-7.743752763404528,9.652461571887806e-15,1.267609515928166e-12,9.652461571887806e-15,True,tested,NM_005963,40,down
PRKAA2,503.2409845429117,-3.752620934277254,0.4849106521313605,-7.738788409335011,1.0036865385693989e-14,1.2859427773426957e-12,1.0036865385693989e-14,True,tested,NM_006252,9,down
TGFBR3,492.8407523354208,-3.3576191816799272,0.43648850751564816,-7.692342693718129,1.4446504626018146e-14,1.828614187963213e-12,1.4446504626018146e-14,True,tested,NM_003243,17,down
SPRR3,24177.450138072138,-5.451702563311941,0.7095545170007128,-7.683275115147303,1.550720687496187e-14,1.9395085170041596e-12,1.550720687496187e-14,True,tested,NM_005416,3,down
CASQ2,753.9263824989426,-4.882628001547571,0.6360544021939204,-7.676431425843594,1.6358155722263737e-14,2.0218680472717982e-12,1.6358155722263737e-14,True,tested,NM_001232,11,down
KPRP,303.5499827813937,-3.7028817412258612,0.48307099865390213,-7.66529506334286,1.7842054355490595e-14,2.179635151846328e-12,1.7842054355490595e-14,True,tested,NM_001025231,2,down
MYOG,404.1328670870459,-4.408077163888573,0.5763991149517225,-7.6476126516221,2.04744858457656e-14,2.444374412450152e-12,2.04744858457656e-14,True,tested,NM_002479,3,down
UNC45B,337.7774386054188,-5.370033426362424,0.7025506653382451,-7.643624426399205,2.1119084591804152e-14,2.4930011541740946e-12,2.1119084591804152e-14,True,tested,NM_001033576,20,down
MURC,355.8148467432446,-4.412953550771417,0.5808122740792511,-7.597899954451161,3.009748617662876e-14,3.513379886351798e-12,3.009748617662876e-14,True,tested,NM_001018116,2,down
RPTN,422.72956758163565,-5.532143352684664,0.7301679825060432,-7.576535105932116,3.549057015999622e-14,4.0974058252848385e-12,3.549057015999622e-14,True,tested,NM_001122965,3,down
AIF1L,569.0006393009859,-3.6080182729363846,0.4789796235590927,-7.532717667876442,4.9694987155435946e-14,5.613930484462474e-12,4.9694987155435946e-14,True,tested,NM_031426,6,down
CHRNA1,270.13081969717445,-4.869596221009209,0.6489386855508262,-7.503938861151177,6.192819699508421e-14,6.921464230110156e-12,6.192819699508421e-14,True,tested,NM_001039523,10,down
MYBPH,912.5153172863362,-3.860700970374136,0.5175361772415533,-7.459770234713861,8.667348998245472e-14,9.585175639533362e-12,8.667348998245472e-14,True,tested,NM_004997,11,down
COL19A1,285.52540458211564,-4.745057795276688,0.6363528079385535,-7.456646275590684,8.875255427635982e-14,9.712857658619128e-12,8.875255427635982e-14,True,tested,NM_001858,51,down
DDIT4L,410.899666772143,-6.078698082043235,0.8188353538893844,-7.423590167632648,1.1398750468898207e-13,1.2345904373839645e-11,1.1398750468898207e-13,True,tested,NM_145244,3,down
ABCA6,350.66564261611137,-3.399550454681565,0.4591631942315088,-7.403795638218165,1.323460465845011e-13,1.418803638180376e-11,1.323460465845011e-13,True,tested,NM_080284,39,down
MYO18B,923.6864914762054,-3.3510554465984086,0.4535408232273969,-7.388652299813488,1.483244667989508e-13,1.5740372203937144e-11,1.483244667989508e-13,True,tested,NM_032608,44,down
PRSS27,321.02733799731647,-3.684018041900649,0.49957459415431493,-7.374310233163465,1.6519809979500177e-13,1.7355712364462885e-11,1.6519809979500177e-13,True,tested,NM_031948,6,down
BEST3,222.42180786997423,-4.544990915849879,0.6176823023606833,-7.358136858510675,1.8649479431278224e-13,1.939915157475337e-11,1.8649479431278224e-13,True,tested,NM_032735,10,down
FAT4,754.3825908736726,-3.1914563050660187,0.433809377746231,-7.356817230753713,1.883469479345521e-13,1.939973563725887e-11,1.883469479345521e-13,True,tested,NM_024582,17,down
ANK2,425.99993946313003,-3.876625377585044,0.5279017428858512,-7.343460084812206,2.0814149068524576e-13,2.1203988610412705e-11,2.0814149068524576e-13,True,tested,NM_001127493,47,down
MYLK3,150.6979138260244,-4.741854365002685,0.6458238286875809,-7.342334169736203,2.099005154657264e-13,2.1203988610412705e-11,2.099005154657264e-13,True,tested,NM_182493,13,down
FILIP1,224.0191708578947,-3.5207838214367517,0.48177401689006655,-7.307957046260012,2.7123445978898607e-13,2.6738735406708296e-11,2.7123445978898607e-13,True,tested,NM_015687,6,down
SCN4A,330.62533576958305,-4.814280747750638,0.658808613354685,-7.307555867000723,2.720452312845788e-13,2.6738735406708296e-11,2.720452312845788e-13,True,tested,NM_000334,24,down
SORBS1,659.5763803387139,-3.431129767694574,0.4712528037150976,-7.28086865615533,3.316774875643133e-13,3.2264848929172926e-11,3.316774875643133e-13,True,tested,NM_001034954,31,down
XIRP1,694.6551658990446,-4.772278210209104,0.6566589011683527,-7.267514689465237,3.6616153048363064e-13,3.5292596690468105e-11,3.6616153048363064e-13,True,tested,NM_194293,2,down
PODN,372.4638743532898,-3.4106964071225554,0.472323169686787,-7.221107550968334,5.156584843461872e-13,4.880637870757696e-11,5.156584843461872e-13,True,tested,NM_153703,11,down
TGM3,12947.019149383645,-4.506260751310625,0.6240315328262686,-7.221206804889419,5.152821960043693e-13,4.880637870757696e-11,5.152821960043693e-13,True,tested,NM_003245,13,down
RBM24,284.36715468001427,-5.365680508338176,0.7508146640642738,-7.146478039324556,8.903262520926284e-13,8.351578218290316e-11,8.903262520926284e-13,True,tested,NM_153020,3,down
C18orf26,123.9810102088639,-6.022548371436776,0.848116923148558,-7.101082653885275,1.23783314987447e-12,1.150856201113379e-10,1.23783314987447e-12,True,tested,NM_173629,3,down
MEF2C,1524.5008528219362,-3.6895154322276396,0.5230711475015463,-7.053563267350228,1.7439315910577542e-12,1.607170639969541e-10,1.7439315910577542e-12,True,tested,NM_001131005,11,down
SGCD,766.9079092346914,-3.476712887021994,0.49313707529185663,-7.0501956985577445,1.786663320607134e-12,1.6322334648955261e-10,1.786663320607134e-12,True,tested,NM_000337,9,down
APLNR,436.3703718342954,-3.032169136102749,0.430422488439566,-7.0446345568407365,1.8594888020792706e-12,1.6841197719521394e-10,1.8594888020792706e-12,True,tested,NM_005161,1,down
MYH11,351.0271624261173,-3.2225575444319414,0.4576378236512291,-7.041720281599557,1.8988072586925956e-12,1.705031543574736e-10,1.8988072586925956e-12,True,tested,NM_001040113,43,down
PDE4DIP,3128.7621294617497,-3.0334290008181544,0.4319790569071149,-7.022166821088294,2.184534790267755e-12,1.9449764836061891e-10,2.184534790267755e-12,True,tested,NM_014644,44,down
DPT,267.34443898625085,-3.539614299604109,0.5052675815912002,-7.005425300505277,2.462366845103127e-12,2.1739181575339034e-10,2.462366845103127e-12,True,tested,NM_001937,4,down
PTGIS,408.0233781462355,-3.604033146447781,0.5157564872885931,-6.987858098295007,2.7911447311245657e-12,2.443647212099557e-10,2.7911447311245657e-12,True,tested,NM_000961,10,down
ACTC1,1235.8177436706105,-4.254564242175488,0.6118022831349552,-6.954149010975477,3.546965461747789e-12,3.0797040612497744e-10,3.546965461747789e-12,True,tested,NM_005159,7,down
DCLK1,328.7314502931608,-4.445674575105133,0.6400443130930219,-6.94588559598531,3.760934649727126e-12,3.2387196254125563e-10,3.760934649727126e-12,True,tested,NM_004734,18,down
MYOT,422.1685704861336,-4.720109207612115,0.6798502019599567,-6.942866522661017,3.8422242596883265e-12,3.281821794494761e-10,3.8422242596883265e-12,True,tested,NM_001135940,10,down
SYNM,998.569883417811,-3.1162342151640865,0.450041024428492,-6.9243336629619465,4.380323813369766e-12,3.7112646760695773e-10,4.380323813369766e-12,True,tested,NM_015286,5,down
MMRN1,113.99937686823449,-4.231683365268684,0.612970288176421,-6.903570118965945,5.0711606898635256e-12,4.2622091366164963e-10,5.0711606898635256e-12,True,tested,NM_007351,8,down
KLHL31,395.5585630340533,-3.6787114374630634,0.533478154351464,-6.8957114878212415,5.359587255594146e-12,4.4688748974025477e-10,5.359587255594146e-12,True,tested,NM_001003760,3,down
THBS4,2033.2562403500651,-3.7016620813065253,0.5385467565602647,-6.873427490213284,6.267737513591434e-12,5.184948843920599e-10,6.267737513591434e-12,True,tested,NM_003248,23,down
FAM3D,143.88332125854467,-4.9413613149050075,0.7210267911492073,-6.853228445269319,7.2201643991838384e-12,5.880236215335303e-10,7.2201643991838384e-12,True,tested,NM_138805,10,down
A2M,2809.397129904679,-2.6168478210150194,0.3835375030082726,-6.822925530071505,8.920490516534268e-12,7.209128720516079e-10,8.920490516534268e-12,True,tested,NM_000014,36,down
ALPK3,1242.0548410917816,-3.280990768066689,0.48348740342356955,-6.786093587617849,1.1521043073851404e-11,9.16970291923355e-10,1.1521043073851404e-11,True,tested,NM_020778,14,down
DARC,264.4102029951958,-4.269998528168416,0.6293463773444598,-6.784814661499704,1.162356326339833e-11,9.181741025959613e-10,1.162356326339833e-11,True,tested,NM_002036,2,down
SYPL2,168.4193968195322,-5.151086235094321,0.7604643566073916,-6.773606402901662,1.2561111527018512e-11,9.848286395735559e-10,1.2561111527018512e-11,True,tested,NM_001040709,6,down
TXNIP,4721.564914316131,-2.741378765439557,0.40487724495328503,-6.7708887066643095,1.2799370844060283e-11,9.960754821310913e-10,1.2799370844060283e-11,True,tested,NM_006472,8,down
NEXN,504.94535258696646,-3.9328290785597013,0.5812088400854554,-6.766636718707609,1.3181048271532575e-11,1.0182359789758913e-09,1.3181048271532575e-11,True,tested,NM_144573,13,down
ITGA7,1191.9224001475443,-2.6364975899933216,0.3897391020851938,-6.764775656041319,1.3351592346673187e-11,1.023881964920792e-09,1.3351592346673187e-11,True,tested,NM_002206,25,down
A2ML1,6895.406940322641,-2.7532805993504765,0.408797526371128,-6.73507157391873,1.6384925919218975e-11,1.2473915341109751e-09,1.6384925919218975e-11,True,tested,NM_144670,36,down
C10orf71,234.69618031307104,-4.959504002362823,0.7390714570651846,-6.710452629380064,1.9402162643315668e-11,1.4559937195048173e-09,1.9402162643315668e-11,True,tested,NM_199459,4,down
MYOM2,236.0930931052059,-4.471948553277178,0.6671809236292164,-6.702752424262131,2.045298323357827e-11,1.5239648358295977e-09,2.045298323357827e-11,True,tested,NM_003970,37,down
ARPP-21,191.18767488551944,-5.147344388154232,0.7687388901146065,-6.6958293047810375,2.144519326507446e-11,1.5866422566399456e-09,2.144519326507446e-11,True,tested,NM_016300,20,down
EMP1,10083.957855040273,-2.9095479846258216,0.43462788006102376,-6.694342719609491,2.166431492532093e-11,1.5916454028351168e-09,2.166431492532093e-11,True,tested,NM_001423,5,down
ANKRD23,1812.5822479257388,-3.2397895773569862,0.48444803590851476,-6.687589456898535,2.2687652903073697e-11,1.6552533430534186e-09,2.2687652903073697e-11,True,tested,NM_144994,9,down
SDPR,171.26866258764278,-3.208134553566691,0.48059674795034363,-6.675314735792101,2.4670213697649722e-11,1.7874845869483308e-09,2.4670213697649722e-11,True,tested,NM_004657,2,down
FUT6,144.14795079235114,-4.237852018699723,0.635104275766393,-6.6726869592962865,2.511617700777704e-11,1.8073325729020927e-09,2.511617700777704e-11,True,tested,NM_000150,3,down
HOPX,1484.9911865373595,-3.1379215541212053,0.47067566252178905,-6.6668447170368434,2.6136136416136406e-11,1.8679336679450958e-09,2.6136136416136406e-11,True,tested,NM_032495,4,down
CAND2,163.17348798974956,-3.640918786480912,0.5485155384326605,-6.637767813988547,3.1846898571595443e-11,2.2606994350890658e-09,3.1846898571595443e-11,True,tested,NM_012298,13,down
SCARA5,224.19558087106722,-3.8031508007645916,0.57376763699926,-6.628381518090913,3.393873697913937e-11,2.3930226221666993e-09,3.393873697913937e-11,True,tested,NM_173833,9,down
IGSF10,191.26836211770788,-3.4272003982319723,0.5188937319682249,-6.604821347970804,3.979970040923601e-11,2.78757101666289e-09,3.979970040923601e-11,True,tested,NM_178822,6,down
AKAP6,1172.1682883574665,-3.1918007082012436,0.48438562038769817,-6.589379564254102,4.416683354986695e-11,3.0527417978611985e-09,4.416683354986695e-11,True,tested,NM_004274,14,down
ABLIM3,386.5308994516541,-2.909094278479283,0.44247904152422995,-6.574535753056638,4.880520217098043e-11,3.3512905490739896e-09,4.880520217098043e-11,True,tested,NM_014945,24,down
GPD1,109.92273651514985,-3.8439392264105074,0.5858766490190225,-6.5610043220645595,5.344657173512801e-11,3.6226431138661605e-09,5.344657173512801e-11,True,tested,NM_005276,8,down
NCAM1,283.42587228575,-4.23412445818074,0.645547015041667,-6.558971476163433,5.4180163808367835e-11,3.6488256472481566e-09,5.4180163808367835e-11,True,tested,NM_001076682,19,down
TNNT1,1293.7711235927247,-3.151125412141528,0.481066475928393,-6.5502910092836615,5.742506915038458e-11,3.8427246910442065e-09,5.742506915038458e-11,True,tested,NM_001126132,14,down
SLC6A1,159.9142584981947,-3.254148099562891,0.49833393400075443,-6.530055205026365,6.574545392620557e-11,4.371656575624783e-09,6.574545392620557e-11,True,tested,NM_003042,16,down
CXCL12,850.9601753811163,-2.794686956346762,0.4297463839443023,-6.503107555429646,7.86774997884793e-11,5.166161329861022e-09,7.86774997884793e-11,True,tested,NM_000609,4,down
FZD4,632.8867703757675,-2.6409559392828266,0.40649852259686664,-6.496840191229722,8.202451076400566e-11,5.352481429109587e-09,8.202451076400566e-11,True,tested,NM_012193,2,down
DMD,1258.569396555702,-3.506219191411008,0.5401383137217173,-6.49133583443117,8.507858595181641e-11,5.517503851912242e-09,8.507858595181641e-11,True,tested,NM_000109,79,down
C3,2242.1262210648706,-2.934980178357191,0.45331932059278074,-6.47442110898622,9.517612220399154e-11,6.13448061273089e-09,9.517612220399154e-11,True,tested,NM_000064,41,down
CCL21,244.38953394329712,-3.2495641903964283,0.5032906964884297,-6.456634730324552,1.0705687338574684e-10,6.858167754821075e-09,1.0705687338574684e-10,True,tested,NM_002989,4,down
DUSP27,306.73052168899284,-5.90890139158325,0.9170021689890068,-6.443715829045206,1.1658328127507457e-10,7.423175473187476e-09,1.1658328127507457e-10,True,tested,NM_001080426,5,down
SLC2A4,123.74259245266934,-4.426110820846025,0.6877736650424278,-6.435417704708111,1.2313423091306028e-10,7.746396586662342e-09,1.2313423091306028e-10,True,tested,NM_001042,11,down
AOC3,195.7337636338306,-3.1065218379324135,0.483843609435686,-6.420508150465388,1.3582019799152623e-10,8.49361309582723e-09,1.3582019799152623e-10,True,tested,NM_003734,4,down
MUSTN1,229.17227745140428,-3.9996791362500588,0.623810053666786,-6.411693932695938,1.4391153746134016e-10,8.946358654253489e-09,1.4391153746134016e-10,True,tested,NM_205853,3,down
CABC1,595.7974272985583,-2.5484577570319726,0.4006365839235372,-6.361021083182844,2.004169301673571e-10,1.2313334902562888e-08,2.004169301673571e-10,True,tested,NM_020247,15,down
GPR133,133.55240925206172,-3.4052365165679563,0.5358975923262111,-6.3542672430876,2.0942247965903023e-10,1.2791817274987044e-08,2.0942247965903023e-10,True,tested,NM_198827,25,down
LMO7,1649.917885910244,-2.4871117375992418,0.3915499345123901,-6.351965658470925,2.1258078848664154e-10,1.2895700058172848e-08,2.1258078848664154e-10,True,tested,NM_005358,30,down
