gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
AEN,9.204995894774065,9.524680508875393,8.00737517600117,9.56978621371607,9.057327459280469,9.17948054220142
AES,11.10555085708886,10.425237820085291,10.795336885216832,10.01335320254239,10.541785634915625,9.217429163172953
AFAP1,8.612745235857991,8.977616884423453,8.797770261477165,8.629866386381806,9.111903837958629,9.25937465470704
AFAP1L1,7.915245997708624,9.284311886316678,7.51337058669377,6.452542414458652,10.15747880663097,8.157329973180337
AFAP1L2,8.83534273850776,9.812128549842646,9.164382118093847,10.69202652958217,8.472946311908974,10.33160080188125
AFF1,11.28336754840495,10.520576869000816,10.923321649671664,10.513550372349481,10.987992077308627,10.878196669775152
AFF4,11.650627192480371,11.840037165450099,11.398153052961732,10.882150664927163,11.497276474685302,11.4793247653101
AFG3L1,5.924838850208113,7.309452040219595,7.072224431162701,8.000771765657051,6.536968339386587,6.911911373702102
AFG3L2,8.89551395049682,9.555533019099455,8.8994288289958,8.595925898393823,9.197111263391385,8.185451959110436
AFMID,7.265396343018301,7.3381267895208655,7.474853041999188,7.81262997636361,7.408401500617099,7.590750294768945
AFTPH,9.389670591865265,10.018876444055756,9.79027852370131,9.887130865509409,9.2013122601286,9.878962964257928
AGA,6.698044669807178,6.949478239718612,7.5874514489242575,7.926248387369574,6.176303310799304,7.122929298146307
AGAP1,8.622951113289243,9.390798626696114,8.379909633402118,8.995351363320484,8.223172711327058,8.202753839441367
AGAP2,6.248615988487309,6.771698636284916,6.5493211684727415,5.766122954038748,7.697244877387512,6.290400317810521
AGAP3,9.889778310680391,10.07744879636502,9.351407191782627,9.920422562279345,9.688035847589967,8.923915690602533
AGBL1,7.41385132639895,1.3741462633458883,6.77216098994221,0.0,8.475261095909289,5.890063601865038
AGBL5,7.212310896563339,7.632456863094584,6.965141526956419,7.881868896995028,6.639601615368193,6.928645875172813
AGER,6.598122302226017,5.865849788141504,6.567739346440104,6.1867308533627865,7.349054037916634,6.096688621895799
AGFG1,10.867718555548791,11.422204267070901,10.560325222336047,10.781562815705533,10.650247963217314,10.924817479340792
AGFG2,9.22523417973167,9.483559810742603,8.395459919718327,8.71138047805752,8.463649855779055,7.7498731709923
AGGF1,8.286611325444882,9.013615475137081,8.588213893672206,7.8418844003974675,8.444875276287057,8.327876609148449
AGK,7.225766503564778,7.9713522557998635,7.952364440319207,8.312196906740477,7.493081984066451,6.8778485313940845
AGL,10.80747062465786,9.53090402004369,11.404571228565414,9.519977082515119,10.358947894456028,9.728205872919537
AGPAT1,8.240956665193819,8.782775290180343,7.623112560431633,8.764291008108378,9.152969228715186,8.911341709326056
AGPAT2,7.601019984191652,8.605417698719421,8.117741132146564,8.720859751666396,8.00662306330861,8.095686107292224
AGPAT3,10.42987138288978,10.788131538877003,9.590848011144054,9.468386603736834,10.41247255977147,10.329239499878772
AGPAT4,7.729370750155009,7.2653421165386725,8.20857099319721,7.257170038710859,9.132582640911878,8.47469045596719
AGPAT5,8.555284649158041,8.950015930554054,8.588213893672206,9.365374491685106,8.599296919515774,7.943445715650021
AGPAT6,8.903908577358361,8.854001780563241,8.750182482288489,9.091048241076534,9.517705733752198,9.754256052936613
AGPAT9,7.185017237452365,7.786047213859525,7.006234623822577,6.702658648903705,7.470053838946205,5.688661019234879
AGPS,9.693118582839404,9.309871014720482,9.807817185405405,9.143682239431408,9.909607961250211,9.810639916135166
AGRN,10.76662790423442,12.943784376916556,10.657035124571285,12.551839985976432,10.53957524504649,11.990441109727591
AGTPBP1,8.772552297659995,8.268115876884313,9.288946752534539,8.649853905885408,9.063494461550027,8.236747281376884
AGTRAP,7.303966618712855,8.333661803106942,6.2856601692693355,8.27835764064483,7.996989061506355,8.23338375508512
AGXT2L2,7.847229725682995,8.025248042507927,7.789284247574011,7.316728716353208,8.867714706256784,6.977715309972878
AHCTF1,7.590657214108463,7.847175381459562,7.465060802753184,7.325039879676231,7.333827707683202,7.515205922791152
AHCY,9.995678894215153,10.201627666930406,9.744464146590659,10.527121662566785,9.6069672760489,9.655928849004605
AHCYL1,10.412325817804685,10.756613995706465,10.535976946413307,10.14827294549315,10.595440673743186,10.381075922653542
AHCYL2,9.34412907752305,7.924848105039245,9.390732188518067,9.228089685154428,8.69773523132967,9.102295737952113
AHDC1,11.153862299248267,11.269608456130921,10.51596095992553,10.382313257645029,10.293556397868958,9.918246273385643
AHI1,8.777129094322573,8.199449678858134,9.007945114135982,7.616675971313874,8.628708424487607,7.971980674768439
AHNAK,10.875209091648333,11.369353261904912,10.624414018626377,10.357206306830744,10.655871012353611,10.785927824791225
AHNAK2,12.721583052769885,13.274975150427581,12.22590175745064,13.765946370336783,12.08197768714553,13.973009285969855
AHR,10.864496381933591,10.851661500222427,10.721173361268155,11.62709638643723,10.780902131211127,12.173138414549939
AHRR,7.890114170280228,6.244712068057213,6.803582879795978,6.149777247789947,5.017047598927861,4.791476129080771
AHSA1,8.633085299415791,9.157316129996088,7.835619777927434,9.086166727486955,8.624543313134314,8.997141579123484
AHSA2,9.142519731326432,9.401027452011904,9.385550377360108,9.073890188355595,9.524427665677122,9.098603256973593
AIF1L,9.9659200822061,5.233402189450369,10.488430769181205,7.72741351910101,9.388572131989307,5.989116645518358
AIFM1,8.042354157129106,8.898000513538108,7.820339359055551,8.424749282438134,8.047642612211328,7.992022683345056
AIFM2,7.548445346465865,8.110827978643705,7.25381165050989,8.571683340079575,8.129283138098375,7.96388525706643
AIG1,7.040220714848999,7.124292875353117,7.733275393703049,7.859156483236839,7.148999083758599,7.692239067819316
AIM1,12.340640283742088,9.16533941196416,12.849150065056627,11.354120400561085,11.300507090397442,11.900258141259911
AIM1L,9.757067839387087,8.587615806095066,9.661148247648796,9.122381721030735,8.269255899928629,8.20961690742912
AIP,7.63166903226902,8.488774311285452,7.8279997988678796,7.282996830217172,7.705155435433221,7.115640130248696
AK1,8.506507287610019,7.204349233128952,8.43612610403968,7.341519932592185,9.168787580985834,7.44714795487929
