gene,in_library
MID1,True
MID1IP1,True
MID2,False
MIDN,False
MIER1,False
MIER3,False
MIF,True
MIF4GD,False
MINA,False
MINPP1,True
MIPEP,False
MIPOL1,False
MIS12,False
MITF,False
MIZF,False
MKI67,True
MKI67IP,False
MKKS,False
MKL1,False
MKL2,False
MKNK1,True
MKNK2,True
MKRN1,True
MKRN2,False
MKS1,False
MLEC,False
MLF1IP,False
MLF2,False
MLH1,True
MLH3,False
MLKL,False
MLL,False
MLL2,False
MLL3,False
MLL4,False
MLL5,False
MLLT1,False
MLLT10,True
MLLT11,True
MLLT3,False
MLLT4,False
MLLT6,False
MLX,False
MLXIP,False
MLYCD,True
MMAA,False
MMAB,False
MMD,True
MME,False
MMP1,True
MMP10,True
MMP11,True
MMP12,True
MMP14,True
MMP15,True
MMP19,False
MMP2,True
MMP28,False
MMP3,True
MMRN1,False
MMRN2,False
MMS19,False
MN1,False
MNAT1,True
MNT,False
MOAP1,False
MOBKL1A,False
MOBKL1B,False
MOBKL2A,False
MOBKL2B,False
MOBKL2C,False
MOBKL3,False
MOCOS,True
MOCS1,False
MOCS2,True
MOCS3,False
MON1A,False
MON1B,False
MON2,True
MORC2,False
MORC3,False
MORC4,False
MORF4L1,False
MORF4L2,False
MORG1,False
MOSPD1,True
MOSPD2,False
MOSPD3,False
MOV10,True
MOXD1,False
MPDU1,False
MPDZ,False
MPEG1,False
MPG,True
MPHOSPH10,True
MPHOSPH6,False
MPHOSPH8,False
MPHOSPH9,False
MPI,True
MPP1,True
MPP3,False
MPP5,True
MPP6,False
MPP7,False
MPPE1,False
MPRIP,False
MPST,False
MPZL1,True
MPZL2,True
MPZL3,False
MRAS,True
MRC2,False
MRCL3,False
MRE11A,False
MREG,True
MRFAP1,False
MRFAP1L1,False
MRLC2,False
MRM1,False
MRP63,False
MRPL1,False
MRPL10,False
MRPL11,True
MRPL13,False
MRPL15,True
MRPL16,False
MRPL17,False
MRPL18,False
MRPL19,False
MRPL2,False
MRPL22,False
MRPL23,True
MRPL24,False
MRPL3,True
MRPL30,False
MRPL32,False
MRPL33,False
MRPL34,True
MRPL35,True
MRPL37,False
MRPL4,False
MRPL40,True
MRPL42,False
MRPL43,False
MRPL44,False
MRPL45,False
MRPL49,False
MRPL51,False
MRPL52,False
MRPL53,False
MRPL54,False
MRPL55,False
MRPL9,True
MRPS10,False
MRPS11,True
MRPS12,True
MRPS14,False
MRPS15,True
MRPS16,False
MRPS18A,False
MRPS18B,True
MRPS2,False
MRPS21,False
MRPS23,False
MRPS25,False
MRPS27,False
MRPS30,True
MRPS31,True
MRPS33,False
MRPS34,False
MRPS35,False
MRPS5,False
MRPS7,False
MRPS9,False
MRS2,False
MRTO4,True
MRVI1,False
MS4A6A,False
MS4A7,False
MSC,True
MSH2,True
MSH3,False
MSH5,True
MSI2,False
MSL1,False
MSL2,False
MSL3,False
MSN,True
MSR1,True
MSRA,True
MSRB2,True
MSRB3,False
MST150,False
MST1R,False
MST4,False
MTA1,True
MTA2,False
MTA3,False
MTAP,False
MTBP,False
MTCH1,False
MTCH2,True
MTDH,False
MTERF,False
MTERFD1,False
MTERFD2,False
MTERFD3,False
MTF1,False
MTF2,True
MTFMT,False
MTG1,False
MTHFD1,True
MTHFD1L,False
MTHFD2,True
MTHFR,True
MTHFSD,False
MTIF2,True
MTIF3,False
MTM1,False
MTMR1,False
MTMR10,True
MTMR11,False
MTMR12,False
MTMR14,False
MTMR15,False
MTMR2,False
MTMR3,False
MTMR4,False
MTMR6,False
MTMR9,False
MTO1,False
MTR,False
MTRF1,True
MTRR,True
MTSS1,False
MTUS1,False
MTX2,True
MTX3,False
MUC1,True
MUC15,False
MUC20,False
MUC21,False
MUC4,False
MUL1,False
MUM1,False
MURC,False
MUS81,False
MUSTN1,False
MUT,False
MUTED,False
MUTYH,False
MVD,True
MVK,True
MVP,True
MX1,True
MX2,True
MXD1,True
MXD4,True
MXI1,True
MXRA5,True
MXRA7,False
MXRA8,False
MYADM,False
MYBBP1A,True
MYBL2,True
MYBPC1,False
MYBPC2,False
MYBPH,True
MYC,True
MYCBP,False
MYCBP2,False
MYCL1,False
MYD88,True
MYEOV2,False
MYF6,True
MYH1,True
MYH10,True
MYH11,True
MYH14,False
MYH2,True
MYH7,True
MYL1,True
MYL5,False
MYL6,False
MYL6B,True
MYL9,True
MYLIP,False
MYLK,True
MYLK3,False
MYLK4,False
MYNN,False
MYO10,False
MYO15B,False
MYO18A,False
MYO18B,False
MYO19,False
MYO1B,False
MYO1C,True
MYO1D,False
MYO1E,True
MYO1F,False
MYO1G,False
MYO5A,False
MYO5B,False
MYO5C,False
MYO6,False
MYO9A,False
MYO9B,True
MYOG,True
MYOM1,True
MYOM2,True
MYOM3,False
MYOT,True
MYOZ3,False
MYPN,False
MYSM1,False
MYST1,False
MYST2,False
MYST3,False
MYST4,False
MZF1,False
N-PAC,False
N4BP1,False
N4BP2,False
N4BP2L1,False
N4BP2L2,False
N4BP3,False
NAAA,False
NAB1,False
NAB2,True
NACA,False
NACC1,False
NACC2,False
NADK,False
NADSYN1,True
NAE1,False
NAF1,False
NAG,False
NAGA,False
NAGK,True
NAGLU,False
NAGPA,False
NAIF1,False
NAMPT,True
NANP,True
NANS,False
NAP1L1,True
NAP1L4,False
NAP5,False
NAPB,False
NAPEPLD,False
NAPRT1,False
NARF,True
NARFL,False
NARG1,False
NARG1L,False
NARG2,False
NARS,False
NARS2,False
NAT10,False
NAT11,False
NAT12,False
NAT13,False
NAT15,False
NAT5,False
NAT6,False
NAV1,False
NAV2,True
NAV3,False
NBEA,False
NBEAL1,False
NBEAL2,False
NBL1,True
NBN,True
NBR1,False
NCALD,False
NCAM1,True
NCAPD2,True
NCAPD3,False
NCAPG,False
NCAPG2,False
NCAPH,True
NCAPH2,True
NCBP1,True
NCBP2,True
NCCRP1,False
NCDN,False
NCF2,False
NCK1,True
NCK2,True
NCKAP1,False
NCKAP1L,False
NCKIPSD,False
NCL,True
NCLN,False
NCOA1,False
NCOA2,False
NCOA3,True
NCOA4,True
NCOA5,False
NCOA6,True
NCOA7,True
NCOR1,False
NCOR2,True
NCRNA00094,False
NCSTN,True
NDE1,False
NDEL1,False
NDFIP1,False
NDFIP2,False
NDN,False
NDRG1,True
NDRG2,True
NDRG3,False
NDRG4,False
NDST1,True
NDST2,True
NDUFA10,False
NDUFA12,False
NDUFA13,False
NDUFA4,True
NDUFA5,True
NDUFA6,True
NDUFA8,True
NDUFAF1,False
NDUFB11,False
NDUFB3,True
NDUFB6,True
NDUFB8,True
NDUFC1,True
NDUFC2,True
NDUFS1,True
NDUFS2,True
NDUFS3,True
NDUFS4,True
NDUFS6,True
NDUFS7,True
NDUFV1,True
NDUFV3,True
NEB,False
NEBL,False
NECAB3,False
NECAP1,False
NECAP2,False
NEDD1,False
NEDD4,True
NEDD4L,True
NEDD8,False
NEFL,False
NEIL2,False
NEIL3,False
NEK1,False
NEK4,False
NEK6,False
NEK9,False
NELF,False
NEO1,False
NES,False
NET1,True
NETO2,False
NEU1,False
NEU3,False
NEXN,True
NF1,True
NF2,True
NFAM1,False
NFASC,True
NFAT5,True
NFATC1,False
NFATC2,False
NFATC2IP,False
NFATC3,False
NFATC4,False
NFE2L1,True
NFE2L2,True
NFIA,False
NFIB,True
NFIC,False
NFIL3,True
NFIX,False
NFKB1,True
NFKB2,True
NFKBIA,True
NFKBIB,True
NFKBID,False
NFKBIE,True
NFKBIL1,False
NFKBIL2,False
NFKBIZ,True
NFS1,True
NFU1,False
NFX1,True
NFXL1,False
NFYA,True
NFYB,True
NFYC,True
NGDN,False
NGEF,False
NGFR,False
NGFRAP1,False
NGLY1,True
NGRN,False
NHEDC2,False
NHEJ1,False
NHLRC2,False
NHLRC3,False
NHP2L1,False
NHS,False
NHSL2,False
NICN1,False
NID1,False
NID2,True
NIF3L1,False
NIN,True
NINJ1,True
NIP30,False
NIP7,True
NIPA1,False
NIPA2,False
NIPBL,True
NIPSNAP1,False
NIPSNAP3A,False
NISCH,False
NIT1,False
NIT2,False
NKD2,False
NKIRAS1,True
NKIRAS2,False
NKRF,False
NKTR,False
NLE1,False
NLGN2,True
NLK,False
NLN,False
NLP,False
NLRC3,False
NLRC5,True
NLRP1,False
NLRX1,False
NMD3,False
NME1,True
NME2,False
NME2P1,False
NMI,True
NMNAT1,False
NMNAT3,False
NMT1,True
NMT2,False
NNMT,True
NNT,True
NOB1,False
NOC2L,False
NOC3L,False
NOD1,True
NOD2,True
NOL10,False
NOL11,False
NOL12,False
NOL3,True
NOL6,False
NOL8,True
NOL9,False
NOLC1,True
NOM1,False
NONO,False
NOP14,True
NOP16,True
NOP2,True
NOPE,False
NOS1,True
NOS1AP,False
NOS3,False
NOSIP,False
NOTCH1,True
NOTCH2,True
NOTCH2NL,False
NOTCH3,True
NOTCH4,True
NOXA1,False
NP,False
NPAL1,False
NPAL2,False
NPAL3,False
NPAS2,False
NPAT,False
NPC1,True
NPEPL1,False
NPEPPS,False
NPHP3,False
NPHP4,False
NPL,False
NPLOC4,False
NPM1,True
NPNT,False
NPR1,False
NPR2,True
NPR3,False
NPTN,False
NPTXR,True
NQO1,True
NQO2,True
NR1D1,False
NR1D2,True
NR1H2,False
NR2C1,False
NR2C2,False
NR2C2AP,False
NR2F1,False
NR2F2,False
NR2F6,False
NR3C1,True
NR3C2,True
NR4A1,True
NR4A2,True
NR4A3,True
NRAP,True
NRARP,False
NRAS,False
NRBP1,False
NRBP2,False
NRCAM,True
NRD1,False
NRF1,False
NRG1,False
NRIP1,True
NRM,False
NRP1,True
NRP2,True
NRSN2,False
NSD1,False
NSDHL,True
NSF,False
NSFL1C,False
NSL1,False
NSMAF,False
NSMCE1,False
NSMCE4A,False
NSUN2,False
NSUN4,False
NSUN5,False
NSUN6,False
NT5C2,False
NT5C3,False
NT5C3L,False
NT5DC2,False
NT5DC3,False
NT5E,True
NTHL1,True
NTN1,False
NTN4,False
NTRK2,False
NUAK1,False
NUAK2,False
NUB1,True
NUBP2,False
NUBPL,False
NUCB2,False
NUCKS1,False
NUDCD1,False
NUDCD3,False
NUDT12,True
NUDT14,False
NUDT15,True
NUDT16,False
NUDT19,True
NUDT2,False
NUDT21,True
NUDT3,False
NUDT5,False
NUDT9,True
NUF2,False
NUFIP2,False
NUMA1,True
NUMB,True
NUMBL,False
NUP107,True
NUP133,False
NUP153,True
NUP155,False
NUP160,False
NUP188,False
NUP205,True
NUP210,False
NUP214,False
NUP35,False
NUP43,False
NUP50,True
NUP54,False
NUP62,False
NUP85,False
NUP88,False
NUP93,True
NUP98,True
NUPL1,False
NUPL2,False
NUS1,False
NUSAP1,True
NUTF2,False
NVL,False
NXF1,True
NXN,False
NXT2,False
OAS1,True
OAS2,True
OAS3,True
OASL,True
OAT,True
OAZ1,False
OAZ2,False
OBFC1,False
OBFC2A,False
OBFC2B,False
OBSCN,False
OBSL1,False
OCIAD1,False
OCIAD2,False
OCLN,False
OCRL,True
ODC1,True
ODF2,True
ODF2L,False
ODF3B,False
ODZ2,False
ODZ3,False
ODZ4,False
OFD1,False
OGDH,True
OGFOD1,False
OGFOD2,False
OGFR,True
OGFRL1,False
OGG1,False
OGT,False
OLA1,False
OLFM1,True
OLFML2A,False
OMA1,False
OPA1,True
OPA3,False
OPHN1,True
OPLAH,False
OPN3,True
OPRS1,False
OPTN,True
ORAI1,False
ORAI2,False
ORAOV1,False
ORC1L,False
ORC2L,False
ORC3L,False
ORC4L,False
ORC5L,False
ORC6L,False
ORMDL1,False
ORMDL2,False
ORMDL3,False
OS9,False
OSBP,False
OSBP2,True
OSBPL11,False
OSBPL1A,False
OSBPL2,False
OSBPL3,False
OSBPL5,False
OSBPL6,False
OSBPL7,False
OSBPL8,False
OSBPL9,False
OSGEP,False
OSGIN1,True
OSGIN2,False
OSMR,True
OSTF1,False
OSTM1,False
OTOP3,False
OTUB1,False
OTUB2,False
OTUD3,False
OTUD4,False
OTUD5,False
OTUD6B,False
OTUD7B,False
OVCA2,False
OVOL1,False
OXA1L,True
OXCT1,False
OXNAD1,False
OXR1,False
OXSM,False
OXSR1,True
P11,False
P2RX4,True
P2RY1,True
P2RY11,False
P2RY2,True
P2RY5,False
P4HA1,True
P4HA2,True
P4HB,False
P53AIP1,False
P76,False
PA2G4,True
PAAF1,False
PABPC1,True
PABPC1L,False
PABPC3,False
PABPC4,True
PABPN1,False
PACRGL,False
PACS1,False
PACS2,False
PADI1,False
PADI2,False
PAF1,False
PAFAH1B1,True
PAFAH1B2,False
PAFAH1B3,False
PAFAH2,False
PAG1,False
PAICS,True
PAIP2,False
PAIP2B,False
PAK1,True
PAK1IP1,False
PAK2,False
PAK4,True
PAK6,False
PALB2,False
PALLD,True
PALM2,False
PALM2-AKAP2,False
PALMD,False
PAM,True
PAN2,True
PAN3,False
PANK1,False
PANK2,False
PANK3,False
PANK4,False
PANX1,True
PAOX,True
PAPD1,False
PAPD4,False
PAPD5,False
PAPLN,False
PAPOLA,False
PAPOLB,True
PAPOLG,False
PAPPA,False
PAPSS1,False
PAQR3,False
PAQR4,False
PAQR5,False
PAQR6,False
PAQR7,False
PAQR8,False
PAR-SN,False
PAR5,False
PARC,False
PARD3,False
PARD3B,False
PARD6B,False
PARD6G,True
PARG,False
PARK7,False
PARL,False
PARN,True
PARP1,False
PARP10,False
PARP11,False
PARP12,True
PARP14,True
PARP16,False
PARP2,True
PARP3,False
PARP4,False
PARP6,False
PARP8,False
PARP9,True
PARS2,False
PARVA,True
PARVB,False
PARVG,False
PASK,False
PATL1,False
PATZ1,False
PAWR,False
PAX9,False
PAXIP1,True
PBRM1,False
PBX1,False
PBX2,True
PBX3,False
PBXIP1,False
PC,True
PCBD1,True
PCBD2,False
PCBP2,False
PCBP4,False
PCCA,False
PCCB,False
PCDH1,True
PCDH10,False
PCDH12,False
PCDH17,False
PCDH18,False
PCDH19,False
PCDH21,False
PCDH7,True
PCDHGA1,False
PCDHGA10,False
PCDHGA11,False
PCDHGA12,False
PCDHGA2,False
PCDHGA3,False
PCDHGA4,False
PCDHGA5,False
PCDHGA6,False
PCDHGA7,False
PCDHGA8,False
PCDHGA9,False
PCDHGB1,False
PCDHGB2,False
PCDHGB3,False
PCDHGB4,False
PCDHGB5,False
PCDHGB6,False
PCDHGB7,False
PCDHGC3,False
PCDHGC4,False
PCDHGC5,False
PCF11,False
PCGF2,False
PCGF3,False
PCGF5,True
PCIF1,False
PCK2,False
PCLO,True
PCM1,True
PCMT1,False
PCMTD1,False
PCMTD2,False
PCNA,True
PCNP,False
PCNT,True
PCNX,False
PCNXL2,False
PCNXL3,False
PCOLCE,True
PCSK5,False
PCSK6,False
PCSK7,False
PCSK9,True
PCTK1,False
PCTK2,False
PCTK3,False
PCTP,False
PCYOX1,False
PCYOX1L,False
PCYT2,True
PDAP1,True
PDCD10,False
PDCD11,False
PDCD2,False
PDCD4,True
PDCD6,False
PDCD6IP,False
PDCD7,False
PDCL,False
PDDC1,False
PDE10A,False
PDE2A,False
PDE3A,False
PDE3B,False
PDE4A,False
PDE4B,True
PDE4D,False
PDE4DIP,True
PDE5A,False
PDE7A,False
PDE8A,False
PDF,False
PDGFA,True
PDGFB,True
PDGFC,True
PDGFRA,False
PDGFRB,True
PDHA1,True
PDHB,True
PDHX,True
PDIA3,False
PDIA3P,False
PDIA4,False
PDIA6,True
PDIK1L,False
PDK1,True
PDK2,True
PDK3,True
PDK4,True
PDLIM1,True
PDLIM2,False
PDLIM3,True
PDLIM4,True
PDLIM5,True
PDLIM7,True
PDP2,False
PDPK1,False
PDPN,True
PDPR,False
PDRG1,False
PDS5A,False
PDS5B,True
PDSS2,False
PDXDC1,False
PDXK,False
PDZD11,False
PDZD2,False
PDZD8,False
PDZK1IP1,True
PDZRN3,False
PEA15,True
PEAR1,False
PEBP1,True
PECI,False
PEF1,True
PEG10,False
PEG3,True
PELI1,True
PELI2,False
PELI3,False
PELO,False
PELP1,False
PEMT,True
PEPD,False
PER1,True
PER2,False
PER3,False
PERLD1,False
PERP,True
PES1,True
PET112L,False
PEX1,True
PEX10,False
PEX11B,True
PEX12,True
PEX13,True
PEX14,True
PEX16,True
PEX19,True
PEX26,True
PEX3,False
PEX5,True
PEX6,True
PFAS,False
PFDN1,False
PFDN6,False
PFKFB2,False
PFKFB3,True
PFKFB4,False
PFKL,True
PFKM,True
PFKP,True
PFN2,True
PFTK1,False
PGAP1,False
PGBD2,False
PGBD3,False
PGBD5,False
PGCP,False
PGD,True
PGF,True
PGK1,True
PGLS,True
PGLYRP3,False
PGLYRP4,False
PGM1,True
PGM2,True
PGM2L1,False
PGM3,True
PGP,False
PGPEP1,False
PGS1,True
PH-4,False
PHACTR2,False
PHACTR4,False
PHAX,False
PHB,True
PHB2,True
PHC2,False
PHC3,False
PHCA,False
PHF1,False
PHF10,False
PHF11,False
PHF12,False
PHF13,False
PHF14,False
PHF15,False
PHF16,False
PHF17,False
PHF19,False
PHF2,False
PHF20,False
PHF20L1,False
PHF21A,False
PHF23,False
PHF3,True
PHF6,False
PHF8,False
PHIP,False
PHKA1,False
PHKA2,True
PHKB,False
PHKG2,True
PHLDA1,True
PHLDA2,True
PHLDA3,True
PHLDB1,True
PHLDB2,False
PHLDB3,False
PHLPP,False
PHLPPL,False
PHPT1,False
PHRF1,False
PHTF2,True
PHYH,True
PHYHD1,False
PI15,False
PI4K2A,False
PI4K2B,False
PI4KA,False
PI4KB,False
PIAS2,True
PIAS3,True
PIBF1,False
PICALM,True
PICK1,True
PID1,False
PIF1,True
PIGA,False
PIGB,False
PIGG,False
PIGK,False
PIGL,False
PIGM,False
PIGN,False
PIGO,False
PIGQ,True
PIGS,False
PIGT,False
PIGU,False
PIGV,False
PIGW,False
PIGX,False
PIGY,False
PIH1D1,False
PIK3AP1,False
PIK3C2A,False
PIK3C2B,False
PIK3C2G,False
PIK3C3,False
PIK3CA,True
PIK3CB,True
PIK3CD,True
PIK3CG,True
PIK3IP1,False
PIK3R1,False
PIK3R2,False
PIK3R3,True
PIK3R4,False
PIK3R5,True
PILRB,False
PIM1,True
PIM3,True
PIN1,True
PINK1,True
PION,False
PIP3-E,False
PIP4K2A,False
PIP4K2B,False
PIP4K2C,False
PIP5K1A,False
PIP5K1C,False
PIP5K3,False
PIPSL,False
PIR,False
PISD,False
PITPNA,False
PITPNB,True
PITPNM1,False
PITPNM2,False
PITPNM3,False
PITRM1,False
PITX1,False
PITX2,True
PJA1,False
PJA2,False
PKD1,True
PKD2,True
PKHD1L1,False
PKIA,True
PKIG,False
PKM2,False
PKMYT1,False
PKN1,False
PKN2,False
PKN3,False
PKNOX1,False
PKP1,True
PKP2,True
PKP3,True
PKP4,False
PL-5283,False
PLA2G12A,True
PLA2G15,False
PLA2G16,False
PLA2G3,False
PLA2G4A,True
PLA2G4B,False
PLA2G4D,False
PLA2G4E,False
PLA2G4F,False
PLA2G6,False
PLA2R1,False
PLAA,False
PLAG1,True
PLAGL1,True
PLAGL2,False
PLAT,True
PLAU,True
PLAUR,True
PLCB1,True
PLCB2,True
PLCB3,False
PLCD1,False
PLCD3,False
PLCD4,False
PLCE1,False
PLCG1,True
PLCH2,False
PLCL1,True
PLCL2,False
PLCXD2,False
PLD1,False
PLD2,False
PLD3,False
PLDN,False
PLEC1,False
PLEK,True
PLEK2,True
PLEKHA1,False
PLEKHA2,False
PLEKHA4,False
PLEKHA5,False
PLEKHA6,False
PLEKHA7,False
PLEKHB2,False
PLEKHF1,False
PLEKHG1,False
PLEKHG2,True
PLEKHG3,False
PLEKHG4,False
PLEKHG5,False
PLEKHG6,False
PLEKHH1,False
PLEKHH2,False
PLEKHH3,False
PLEKHJ1,False
PLEKHM1,False
PLEKHM2,False
PLEKHM3,False
PLEKHN1,False
PLEKHO1,False
PLK1,True
PLK2,True
PLK3,True
PLK4,True
PLOD1,True
PLOD2,True
PLOD3,True
PLP2,False
PLRG1,False
PLS1,False
PLS3,False
PLSCR1,True
PLSCR3,False
PLSCR4,False
PLTP,False
PLXDC1,False
PLXDC2,False
PLXNA1,False
PLXNA2,False
PLXNA3,False
PLXNA4,False
PLXNB1,True
PLXNB3,False
PLXNC1,False
PLXND1,False
PM20D2,False
PMAIP1,True
PMEPA1,True
PMF1,False
PML,True
PMM1,True
PMM2,True
PMP22,True
PMPCA,True
PMPCB,False
PMS1,False
PMVK,True
PNKD,False
PNKP,False
PNLIPRP3,False
PNMA1,False
PNN,True
PNO1,True
PNPLA2,False
PNPLA6,False
PNPLA7,False
PNPLA8,True
PNPO,False
PNPT1,True
PNRC1,True
PODN,False
PODXL,True
PODXL2,False
POF1B,False
POFUT1,False
POFUT2,False
POGK,False
POGZ,False
POLA1,True
POLB,True
POLD1,True
POLD2,True
POLD3,True
POLDIP2,False
POLDIP3,False
POLE,True
POLE3,True
POLE4,True
POLG,False
POLG2,True
POLH,True
POLI,False
POLK,False
POLL,True
POLM,False
POLQ,True
POLR1A,False
POLR1B,False
POLR1C,True
POLR1D,True
POLR1E,False
POLR2A,True
POLR2B,False
POLR2C,True
POLR2D,True
POLR2E,True
POLR2F,True
POLR2G,True
POLR2H,True
POLR2J,True
POLR2J4,False
POLR2K,True
POLR3A,False
POLR3B,False
POLR3C,True
POLR3D,False
POLR3E,False
POLR3F,False
POLR3G,True
POLR3H,False
POLR3K,True
POLRMT,False
POLS,False
POM121,True
POM121C,False
POMGNT1,False
POMP,False
POMT1,False
POMT2,False
PON2,False
POP1,False
POP5,False
POP7,True
POR,True
PORCN,False
POSTN,True
POT1,False
POU2F1,True
POU2F2,False
POU2F3,False
POU3F1,False
POU6F1,False
PPA1,True
PPA2,False
PPAN,True
PPAN-P2RY11,False
PPAP2A,False
PPAP2B,False
PPAP2C,False
PPAPDC1B,False
PPARA,True
PPARD,True
PPARG,True
PPARGC1A,True
PPARGC1B,False
PPAT,True
PPCS,False
PPFIA1,False
PPFIA3,False
PPFIA4,True
PPFIBP1,False
PPFIBP2,False
PPHLN1,False
PPIA,True
PPIB,True
PPIC,False
PPID,False
PPIE,False
PPIF,True
PPIG,False
PPIL1,False
PPIL2,False
PPIL3,False
PPIL4,False
PPIL5,False
PPL,False
PPM1A,True
PPM1B,True
PPM1D,True
PPM1F,False
PPM1G,True
PPM1K,False
PPM1L,False
PPM1M,False
PPM2C,False
PPME1,False
PPOX,True
PPP1CA,True
PPP1CB,False
PPP1CC,False
PPP1R10,False
PPP1R11,False
PPP1R12A,False
PPP1R12B,False
PPP1R12C,False
PPP1R13B,False
PPP1R14C,False
PPP1R15A,True
PPP1R15B,True
PPP1R16B,False
PPP1R2,True
PPP1R3B,False
PPP1R3D,False
PPP1R8,True
PPP1R9A,False
PPP1R9B,False
PPP2CA,False
PPP2CB,True
PPP2R1A,False
PPP2R1B,True
PPP2R2A,False
PPP2R2C,True
PPP2R3A,False
PPP2R4,False
PPP2R5A,False
PPP2R5B,True
PPP2R5C,False
PPP2R5D,False
PPP2R5E,False
PPP3CA,False
PPP3CC,False
PPP4R1,False
PPP5C,False
PPP6C,False
PPRC1,True
PPT1,True
PPT2,False
PPTC7,False
PPWD1,False
PQLC1,False
PQLC2,False
PRAF2,True
PRAGMIN,False
PRC1,True
PRCC,False
PRCP,True
PRDM1,True
PRDM10,False
PRDM15,False
PRDM2,True
PRDM4,True
PRDM5,False
PRDX2,True
PRDX3,True
PRDX4,True
PRELP,False
PREP,True
PREPL,False
PREX1,True
PREX2,False
PRIC285,False
PRICKLE1,False
PRICKLE2,False
PRICKLE3,False
PRICKLE4,False
PRKAA1,False
PRKAA2,True
PRKAB1,True
PRKACA,True
PRKACB,False
PRKAG1,True
PRKAG2,False
PRKAR1A,False
PRKAR1B,False
PRKAR2A,True
PRKCA,True
PRKCB,True
PRKCD,True
PRKCDBP,False
PRKCE,True
PRKCH,True
PRKCI,False
PRKCQ,False
PRKCSH,False
PRKCZ,False
PRKD2,False
PRKD3,False
PRKDC,True
PRKG1,False
PRKRIP1,False
PRKX,False
PRLR,True
PRMT1,False
PRMT2,True
PRMT3,True
PRMT5,True
PRMT6,False
PRMT7,False
PRNP,True
PRNPIP,False
PRODH,True
PROM2,False
PROS1,True
PROSC,False
PRPF18,False
PRPF3,True
PRPF38A,False
PRPF38B,False
PRPF39,False
PRPF4,False
PRPF40A,False
PRPF40B,False
PRPF4B,True
PRPF6,False
PRPF8,False
PRPS1,True
PRPS2,True
PRPSAP1,False
PRPSAP2,False
PRR12,False
PRR14,False
PRR3,False
PRR5,False
PRRC1,False
PRRG2,False
PRRX1,True
PRRX2,False
PRSS12,False
PRSS22,False
PRSS23,True
PRSS27,False
PRSS8,False
PRUNE,False
PRUNE2,False
PRX,False
PSAP,False
PSAT1,True
PSD3,False
PSD4,False
PSEN1,True
PSEN2,True
PSENEN,True
PSIP1,True
PSKH1,False
PSMA1,True
PSMA2,True
PSMA4,True
PSMA6,True
PSMA7,True
PSMB2,True
PSMB4,False
PSMB5,True
PSMB8,True
PSMB9,True
PSMC2,True
PSMC4,True
PSMC5,False
PSMC6,True
PSMD1,True
PSMD10,False
PSMD11,False
PSMD12,True
PSMD13,True
PSMD14,True
PSMD3,True
PSMD4,False
PSMD5,False
PSMD6,False
PSMD7,True
PSMD8,True
PSMD9,True
PSME1,True
PSME2,True
PSME3,True
PSME4,False
PSMF1,False
PSMG1,True
PSMG2,False
PSMG3,False
PSMG4,False
PSPC1,False
PSPH,True
PSRC1,False
PSTPIP1,False
PSTPIP2,False
PTAFR,True
PTAR1,False
PTBP1,False
PTBP2,True
PTCD1,False
PTCD2,True
PTCD3,True
PTCH1,True
PTDSS1,False
PTDSS2,False
PTEN,True
PTENP1,False
PTER,False
PTGER3,True
PTGER4,True
PTGES,True
PTGES3,True
PTGFR,True
PTGFRN,False
PTGIR,True
PTGIS,True
PTGR1,True
PTGS1,False
PTGS2,True
PTHLH,True
PTK2,True
PTK2B,True
PTK6,False
PTK7,False
PTMA,False
PTMS,False
PTN,False
PTOV1,False
PTP4A1,False
PTP4A2,False
PTPDC1,False
PTPLB,False
PTPN1,True
PTPN11,True
PTPN12,False
PTPN13,False
PTPN14,True
PTPN18,False
PTPN2,True
PTPN21,True
PTPN22,False
PTPN23,False
PTPN4,False
PTPN7,False
PTPN9,False
PTPRA,False
PTPRB,False
PTPRC,True
PTPRD,True
PTPRE,True
PTPRF,False
PTPRG,True
PTPRJ,True
PTPRK,False
PTPRM,True
PTPRS,False
PTPRU,False
PTPRZ1,False
PTRF,False
PTRH2,True
PTTG1IP,False
PUF60,False
PUM1,False
PUM2,False
PURA,True
PURB,False
PUS1,True
PUS10,False
PUS3,False
PUS7,False
PUS7L,False
PUSL1,False
PVR,True
PVRL1,False
PVRL2,False
PVRL4,False
PVT1,True
PWP1,True
PWP2,False
PWWP2A,False
PWWP2B,False
PXDN,False
PXK,False
PXMP3,False
PXMP4,False
PXN,True
PYCARD,False
PYCR1,True
PYCR2,False
PYCRL,False
PYGB,True
PYGL,True
PYGM,True
PYGO2,False
ProSAPiP1,False
QARS,False
QDPR,True
QKI,False
QRICH1,False
QRICH2,False
QRSL1,False
QSER1,False
QSOX1,True
QSOX2,False
QTRT1,False
QTRTD1,False
R3HDM1,False
R3HDM2,False
RAB10,False
RAB11A,False
RAB11B,False
RAB11FIP1,False
RAB11FIP3,False
RAB11FIP4,False
RAB11FIP5,False
RAB12,False
RAB14,True
RAB15,False
RAB18,False
RAB1A,True
RAB1B,False
RAB21,False
RAB22A,True
RAB23,False
RAB24,False
RAB25,False
RAB27A,True
RAB28,False
RAB2A,True
RAB2B,False
RAB30,False
RAB31,True
RAB33B,False
RAB34,True
RAB35,False
RAB36,False
RAB38,False
RAB3D,False
RAB3GAP1,True
RAB3GAP2,False
RAB3IL1,False
RAB3IP,False
RAB4A,True
RAB4B,False
