library,Term,ES,NES,pvalue,padj,fwer,genes
MSigDB_Hallmark_2020,Inflammatory Response,-0.27102770392063913,-0.9433059796979187,0.5865490628445424,0.7466384063935314,1.0,APLNR;SELE;SLC7A2;CALCRL;PDE4B;STAB1;CCL2;LPAR1;TACR1;KCNJ2;PTGIR;CSF1;TNFRSF1B;TLR3;IL10RA;RGS16;ACVR2A;CD14;ITGB3;RAF1;P2RY2;MXD1;SEMA4D;CD55;RASGRP1;SCARF1;HRH1;IL15RA;BTG2;IL18;KLF6;AXL;PTGER4;IRF7;PIK3R5;ATP2A2;TIMP1;EDN1;CYBB;RNF144B;ABCA1
MSigDB_Hallmark_2020,Hedgehog Signaling,-0.3555712689614078,-0.9391843877486021,0.5799721835883171,0.7235417333787486,1.0,AMOT;ACHE;NRP1;VLDLR
MSigDB_Hallmark_2020,Reactive Oxygen Species Pathway,-0.29627162892003256,-0.858092560168092,0.6914749661705006,0.8597989085393505,1.0,GPX3;MGST1;CAT;FES;MSRA;TXN
MSigDB_Hallmark_2020,TNF-alpha Signaling via NF-kB,-0.2295822057234429,-0.8283705234659736,0.8121606948968513,0.8784725805694984,1.0,PDE4B;CCL2;TRIP10;KLF2;IL6ST;PTGS2;DUSP1;KLF9;NR4A3;NR4A1;FOSB;ZFP36;NR4A2;BIRC3;SERPINB2;CSF1;ZBTB10;DUSP5;EGR1;BCL3;GADD45B;GADD45A;GEM;DNAJB4;MAP3K8;FOS;MXD1;CFLAR;TNIP1;DUSP4;PLK2;DENND5A;SOD2;IL15RA;BCL6;BTG2;IL18;ATF3;KLF4;KLF6;PER1;PTGER4
MSigDB_Hallmark_2020,Spermatogenesis,0.22213271325822392,0.8183492352228868,0.7864077669902912,0.9509152239694428,0.992,KIF2C;BUB1;NCAPH;HSPA2;PHKG2;AURKA;TTK;TOPBP1;MAP7;CCNB2
MSigDB_Hallmark_2020,Wnt-beta Catenin Signaling,0.22851153713854147,0.7977244669425397,0.8097165991902834,0.9337181903864279,0.993,AXIN1;GNAI1;JAG2;ADAM17;PPARD;DVL2;SKP2;CSNK1E;HDAC2
MSigDB_Hallmark_2020,Notch Signaling,0.21994562967633854,0.7600505504632028,0.851985559566787,0.9294690543512409,0.995,WNT5A;FZD7;CCND1;DTX4;PRKCA;PPARD;APH1A;FZD5;JAG1;LFNG;DTX2;NOTCH3
MSigDB_Hallmark_2020,PI3K/AKT/mTOR  Signaling,-0.22205535575257507,-0.7486993874225447,0.888755980861244,0.9622439295470209,1.0,PRKAA2;ITPR2;PITX2;CAB39L;PLCB1;VAV3;MAP2K6;NOD1;PRKCB;RAF1;SLA;DUSP3;IRAK4;MYD88;PPP2R1B;PIK3R3
MSigDB_Hallmark_2020,Androgen Response,-0.22356995978505262,-0.7392587211504678,0.89179548156956,0.9363349369916898,1.0,TMPRSS2;ADAMTS1;GPD1L;STEAP4;LIFR;AKAP12;CDC14B;ZBTB10;SLC26A2;IQGAP2;STK39;ARID5B
MSigDB_Hallmark_2020,Oxidative Phosphorylation,-0.17760730404716296,-0.6283399571392327,0.9912087912087912,0.980039405169583,1.0,PDK4;SLC25A4;MAOB;NNT;BDH2;ACAA1;PHYH;ACADSB;SLC25A12;ACAT1;RETSAT;ACADM;ETFDH;ECH1;ALDH6A1;BCKDHA;SLC25A20;PDHX;UQCRQ;SUCLG1;CYCS;OGDH;IDH2;MTRF1;HADHB;NDUFB6;UQCRB;DLAT;HADHA;NDUFA4;NDUFA5;GRPEL1;COX15;VDAC1;ETFA;DECR1;ACADVL;MRPL34;SLC25A3;IDH3A;NDUFB8;LDHA;ABCB7;PDHB;IDH3G
