gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
SOX6,215.38190608874964,0.0,273.1588448952223,55.26432847289779,118.10430443213792,125.7404917361913
SOX7,432.15337286194284,945.7339603702611,306.85244690872986,243.16304528075025,277.8589191229525,186.1521246373782
SOX9,276.5225762042657,780.150910069744,440.4235120337064,626.3290560261748,159.75461469081458,1036.8322111878122
SP1,3214.0538631179224,1434.5223876996722,2511.3766929353696,2124.9134297829196,2361.515536447434,2068.0447355941183
SP100,566.9407592529668,453.76124361199396,647.3984958309674,270.79520951719917,547.1595553160399,731.2617424434366
SP110,247.34180183095123,132.14801129752806,169.67135299659182,97.63364696878608,199.12271616819388,219.1677844787245
SP2,163.96816076433845,136.9244454408122,133.57106512497654,186.9776446666375,146.63191419835482,147.51677801452612
SP3,779.5435439728294,1189.3321016777527,1051.7217199930585,1083.1808380687967,787.9325817429104,1232.8187876928255
SP4,136.17694707546752,82.79152515025855,208.1783267263148,151.05583115925396,125.5214829713543,95.53467528559787
SP6,140.34562912879815,124.18728772538783,64.98051816890751,67.2382663086923,136.36197468251672,128.5503351269442
SPAG1,180.642888977661,234.04527302092322,174.48472471280718,101.31793553364594,94.71166442384008,307.6778512874402
SPAG17,72.2571555910644,35.02718371741708,115.5209211891689,17.5003706830843,46.21472782127136,25.991051364464123
SPAG5,284.85994031092696,901.1539083662758,277.97221661143766,341.7177643907513,294.97548498268264,376.5190143608857
SPAG7,127.83958296880624,214.93953644778662,155.2312378479457,221.05731389159115,292.6932762013853,134.87248275613817
SPAG9,2114.9113617230773,2783.0689608202297,1856.7581395300792,1544.6379808174931,2604.570771655602,3055.002226596067
SPARC,3083.435158780229,5597.9808159290205,3612.4354730196355,2761.374279362459,18639.36966905079,9395.413837829938
SPARCL1,1139.4397612437078,62.093643862693916,1129.9390103815583,121.58152264037513,1589.558416173605,441.1454123482019
SPAST,536.3704241952088,767.4137523543196,637.7717523985366,839.0967206468314,443.88960796233476,545.8120786537467
SPATA13,132.0082650221369,121.00299829653173,166.0613242094303,130.79224405252475,305.8159766938451,84.99776257027457
SPATA18,173.69508555544326,20.697881287564638,210.58501258442246,156.5822640065437,127.80369175265166,96.23713613328609
SPATA2,136.17694707546752,283.4017591681927,102.28414896957663,217.3730253267313,154.61964493289554,137.68232614689103
SPATA20,258.4582873064996,347.0875477453147,460.88034182762175,439.3514113595374,674.3926948733672,356.85011062561557
SPATA5,376.570945484201,436.2476517532854,395.89982365871424,293.8220130475732,376.56444891406295,381.4362402947032
SPATA5L1,215.38190608874964,571.5799524796696,255.10870095941465,437.50926707710744,178.58283713651772,153.8389256437201
SPATS2,223.71927019541093,278.6253250249086,253.90535803036082,330.66489869617175,314.94481181903444,317.51230315507524
SPC24,34.73901711108866,90.75224872239879,58.96380352363829,75.52791557962698,38.797549282054966,39.3378074705403
SPCS1,184.81157103099164,31.84289428856098,173.28138178375335,113.29187336944045,125.5214829713543,107.4765096962976
SPCS3,215.38190608874964,582.7249654806659,237.05855702360702,408.9560306994436,276.1472625369795,299.24832111518157
SPECC1,264.0165300442738,187.8730763025098,252.70201510130696,720.2784144301011,366.2945093982249,795.1856795830646
SPECC1L,958.7968722660469,953.6946839424014,926.5740553714588,1123.708012282255,962.5215535121578,901.959728431674
SPEG,743.4149661772972,221.30811530549883,432.00011153032955,554.4854290114077,1123.417272593621,585.8523469719752
SPEN,2879.1697381670274,2951.836300549603,1705.136930469295,2227.1524374577807,1983.2394309473982,2273.1633031190786
